farm_id,theta_deg,L_geo,L_energy
2,235.0,0.3826122623450974,0.16506813698612577
2,240.0,0.3597572167263621,0.1546410958244604
2,245.0,0.37392792996528257,0.1623950136990382
2,250.0,0.37789385641350015,0.16408404856858383
2,255.0,0.3908446055232949,0.1681566918570685
2,260.0,0.388603696743238,0.166275319049501
2,265.0,0.3707013689623223,0.15779143569258336
2,270.0,0.35981213195896544,0.15328882687195278
2,275.0,0.368818697385493,0.15791304118477834
2,280.0,0.374724826179217,0.16018509649157597
2,285.0,0.3690422463495525,0.1569002695952968
2,290.0,0.36562948301216314,0.15534517000272607
2,295.0,0.3665371224214161,0.15578186926767423
2,300.0,0.37128914475388475,0.15803280353229587
2,305.0,0.3917040077528561,0.16799248299441127
2,310.0,0.4370553668019267,0.19139169242467202
2,315.0,0.4961956951311064,0.2238873336346653
2,320.0,0.5046178126316951,0.22908707295782782
2,325.0,0.4575834718959906,0.2029123584038618
2,330.0,0.4090335200855748,0.17633028266265083
2,335.0,0.3837008115260844,0.16346332333518598
2,340.0,0.3537345669017157,0.14986755299827115
2,345.0,0.3410299406309194,0.14451267217783847
2,350.0,0.34117506188529345,0.14459634984275116
2,355.0,0.34631987254958807,0.14672275021146242
3,0.0,0.509846388845949,0.3373541634791348
3,5.0,0.5281991244552644,0.34518286220954364
3,10.0,0.5606759840197066,0.36493897515862384
3,15.0,0.620761371070578,0.41146813535705473
3,20.0,0.5954388564826032,0.39646730267863517
3,25.0,0.47910562637791,0.31492562476115205
3,30.0,0.3389327635456624,0.21535028523798616
3,35.0,0.25088802542462685,0.1549699515153513
3,40.0,0.2041182817371886,0.12398584422235881
3,45.0,0.19153709172753597,0.11633596179395289
3,50.0,0.20046189357132738,0.12259584223122089
3,55.0,0.2068568159192895,0.12688658089558635
3,60.0,0.21838404714600856,0.13471991937691463
3,65.0,0.22599603752419983,0.13965040687593655
3,70.0,0.22606717604563453,0.139574678394494
3,75.0,0.23383234392087604,0.1446422936166305
3,80.0,0.23836017300960066,0.14752532833067766
3,85.0,0.2376881894074544,0.14684765145726164
3,90.0,0.24288518808931703,0.1501639851507528
3,95.0,0.25295122581221696,0.15675235693494238
3,100.0,0.2537504584446272,0.15724383785582663
3,105.0,0.2579361955071169,0.15989308651764667
3,110.0,0.26921857523693016,0.16718891727330065
3,115.0,0.2711315185453488,0.1684026536315012
3,120.0,0.26035565577463005,0.16131879508007252
