farm_id,theta_deg,rose_probability,best_rotation_direction_contribution_kw
126,40.0,0.0016427854339691522,-28.33860390661274
126,45.0,0.0021903805786255364,-17.19454325198732
126,50.0,0.00273797572328192,3.39004698955759
126,55.0,0.006023546591220224,56.98679701964671
126,60.0,0.011316966322898603,178.25649793938578
126,65.0,0.021447476499041707,416.406638722663
126,70.0,0.046363055580907184,915.8168819655888
126,75.0,0.07136990052021538,1260.3026372207607
126,80.0,0.07711964953910742,1195.8269488409987
126,85.0,0.06927078579903258,919.4842247868064
126,90.0,0.04627178972346445,481.4527270509451
126,95.0,0.032946974536825775,253.22142194228655
126,100.0,0.02719722551793374,156.8010638406893
126,105.0,0.018344437345988864,90.69930676371071
126,110.0,0.016336588482248792,81.80792641078806
126,115.0,0.015332664050378753,80.56787255310965
126,120.0,0.009126585744273068,59.38437093478382
126,125.0,0.009126585744273068,78.82067612652644
126,130.0,0.008031395454960299,90.34277620417357
126,135.0,0.00812266131240303,109.04185469727437
126,140.0,0.008944054029387607,141.8345067907149
126,145.0,0.004472027014693803,81.9431298646428
126,150.0,0.007666332025189376,153.3752157296134
126,155.0,0.006114812448662956,121.63992062179473
126,160.0,0.0052021538742356484,92.07867073124402
126,165.0,0.006662407593319339,85.40763648033845
126,170.0,0.005658483161449302,32.65961242305876
126,175.0,0.0052021538742356484,-15.300867830962094
126,180.0,0.0049283563019074566,-59.306655464407854
126,185.0,0.00538468558912111,-118.00954951353302
126,190.0,0.004654558729579265,-152.39899537172826
126,195.0,0.004654558729579265,-201.05351572479267
126,200.0,0.0071187368805329925,-339.9065246058239
126,205.0,0.007666332025189376,-359.18102319054447
126,210.0,0.006479875878433878,-251.50031590086084
126,215.0,0.009765446746372182,-269.89524309696304
126,220.0,0.014693803048279639,-253.36226284725817
126,225.0,0.018161905631103405,-142.5520223391561
126,230.0,0.02427671807976636,30.058416640744422
126,235.0,0.032125581819841195,303.92958410478366
126,240.0,0.04243862371086976,668.4618672726983
126,245.0,0.047823309299990874,928.4982071943627
126,250.0,0.052112804599799216,1027.2284498014135
126,255.0,0.04362507985762526,766.6908431748809
126,260.0,0.035867481974993155,555.5085118666981
126,265.0,0.023729122935109974,313.21855102707946
126,270.0,0.01642785433969152,169.003834198766
126,275.0,0.010404307748471297,78.40289394922188
126,280.0,0.005749749018892032,30.747468974119098
126,285.0,0.0037419001551519575,16.579466172591264
126,290.0,0.002829241580724651,11.734020544766018
126,295.0,0.0026467098658391895,12.8187245954287
126,300.0,0.00136898786164096,8.23439015679398
126,305.0,0.0016427854339691522,13.309904011347296
126,310.0,0.00136898786164096,14.597338806908578
126,315.0,0.0006388610020991147,8.402930116601947
126,320.0,0.0008213927169845761,13.004957236431201
126,325.0,0.0014602537190836907,26.84980425241348
