farm_id,max,mean,A,wake_pool,WCI,spacing_D,aspect_ratio,n_turb_x,pc1_share,axis_deg,ws_mean,ws_std,weibull_A,weibull_k,frac_below_rated,orient_sensitivity,gain_proxy_raw,wd_entropy_norm,exp_wake_loss,lat,lon,country,n_turb_y,n_turb,WCI_x_pool,log_n,WCI_density,ws_x_WCI,pool_density
66,2287763608.657392,2158359645.686335,5.99547731675218,0.18068588510831823,0.2907,2.4,2.19,36,0.877,14.8,6.997692607542257,3.1684124559052713,7.888299691813526,2.334707085724619,0.8944535519125683,0.3660759162240915,0.0587404780693253,0.0436984641477271,0.0939083040935931,30.462,121.4796,China,74,36,0.052525386800988116,1.5563025007672873,0.12112500000000001,2.034229241012534,0.07528578546179927
67,2363155804.789944,2342683905.1244106,0.8738652116383734,0.27096764492523334,0.5044285714285713,2.7,2.79,55,0.972,17.6,8.9669125728564,4.111455199998452,10.10998933866955,2.311199042132501,0.7035475176194915,0.3950583869657152,0.0785077488526521,0.0616947791218998,0.0994223478107089,53.6443,0.2928,United Kingdom,73,55,0.13668382203299984,1.7403626894942439,0.18682539682539678,4.523166899250849,0.10035838700934567
68,3409098786.3011694,3394467198.4077115,0.43104225312064665,0.07507460990050653,0.5022,2.7,2.45,244,0.978,20.8,10.102052725999426,4.633388943068014,11.390542279691457,2.3087889168397178,0.5933198195745916,0.3608071468902002,0.0639616551678557,0.0457287410310864,0.1020458161070102,55.2017,6.8522,Denmark,72,244,0.037702469092034376,2.387389826338729,0.18599999999999997,5.0732508789969115,0.027805411074261675
69,2633958042.814402,2619818164.350242,0.5397274763787618,0.0884765674369008,0.5525599999999999,3.5,1.82,104,0.822,16.8,9.011725740572583,4.462255715305892,10.171986410517619,2.124048682495134,0.6998919267909274,0.5078525455948091,0.0796080887140831,0.0750023250887601,0.0962496180483226,49.896,0.2344,France,71,104,0.0488886121029339,2.0170333392987803,0.1578742857142857,4.979519175210786,0.025279019267685943
70,1654791545.3984623,1634006506.3559787,1.2720291480868446,0.1586239625800312,0.5580571428571429,4.4,1.57,49,0.733,102.8,6.579840280039215,3.2865129221725353,7.4262716602223335,2.1016084453991155,0.8954817185251724,0.4679549763523133,0.0874822702115049,0.0510102087447594,0.1182184485250387,36.427,121.2355,China,70,49,0.08852123534609056,1.6901960800285136,0.12683116883116882,3.6719268671350274,0.03605090058637073
71,2642345019.065771,2600106054.4094114,1.624509299716001,0.06450825757287006,0.56016,2.9,1.55,55,0.829,25.5,7.947462402129342,4.6432249590227705,8.870186781267007,1.7066886288644225,0.7091393858489075,0.4384482199783039,0.0674290815607774,0.037245079327335,0.1054684218474146,24.7084,120.7773,Taiwan,69,55,0.03613494556201889,1.7403626894942439,0.19315862068965517,4.451850539176772,0.022244226749265537
72,2150374395.284104,2082591264.2486234,3.254749609253543,0.12088486489836635,0.421,2.9,1.24,128,0.677,63.1,7.507374842127298,3.0767574667934015,8.43073061117824,2.591566730479748,0.8818178132095715,0.3146538006809235,0.0456599417959816,0.0473668107846021,0.0633658804540595,20.5798,110.6321,China,68,128,0.05089252812221223,2.1072099696478683,0.14517241379310344,3.1606048085355924,0.04168443617185046
73,2751047831.346409,2736193778.398074,0.5428728427644884,0.10331509523320014,0.4287,3.1,1.27,83,0.707,62.5,9.508971930601406,4.40977953258353,10.722260090471906,2.2822439236466514,0.6451098042518153,0.2474788655688982,0.042731173202808,0.059535834820147,0.0599578604504981,53.2671,1.3778,United Kingdom,67,83,0.0442911813264729,1.919078092376074,0.13829032258064516,4.076496266648824,0.03332745007522585
74,2205605911.6117754,2014497581.8736734,9.48664974620387,0.08287328754162152,0.4533,2.6,1.4,364,0.665,4.3,7.875334118809678,3.734742811412037,8.885979106489984,2.22813377587049,0.7972253802056042,0.5381727620598744,0.0893338238401311,0.0998087990883542,0.1141444323703665,29.5814,122.2286,China,62,364,0.03756646124261703,2.561101383649056,0.17434615384615385,3.569888956056427,0.03187434136216212
75,2105087550.4955728,2095299775.5999079,0.4671300502985345,0.08775397366057555,0.24264000000000002,3.2,1.08,278,0.567,62.8,8.182359219684328,4.054689073675364,9.237003818411413,2.1197247750005284,0.7705292312298825,0.5317145508533517,0.1753164942895225,0.2891025749757882,0.2605408623015318,48.857,-2.542,France,62,278,0.021292624169002055,2.444044795918076,0.075825,1.9853676410642054,0.027423116768929858
76,1581851359.480773,1554917510.3002667,1.7321722214900706,0.08514748238319503,0.20918333333333336,2.9,1.32,32,0.762,119.5,6.681051843201412,3.3692382266048644,7.54092996894751,2.07936995304552,0.8875416905789688,0.5591219969458581,0.1396075789801975,0.3166246608085844,0.2148680377306174,38.3074,118.5609,China,61,32,0.017811434189858016,1.505149978319906,0.07213218390804599,1.3975646947336822,0.02936120082179139
77,1562724866.343948,1497544952.6248536,4.352451230585686,0.1288679843817997,0.18734,3.7,1.34,68,0.661,76.6,6.655900076032503,3.021477814549343,7.488412782529384,2.2924928014603028,0.9372723132969034,0.5598721164957534,0.118207426381552,0.3233382174167349,0.2051989566704185,20.1437,109.4282,China,61,68,0.024142128194086357,1.8325089127062364,0.050632432432432435,1.246916320243929,0.03482918496805397
78,1685996845.5730145,1630993172.726217,3.372403622932304,0.13673503700904036,0.19851666666666667,2.7,1.7,120,0.744,89.7,6.749754639401372,3.475407854978586,7.613671073168315,2.0286187244616904,0.8775277590638021,0.5626378940176133,0.0952815068014898,0.3309730653767473,0.1799169313950751,39.4769,123.2027,China,60,120,0.027144183763577995,2.0791812460476247,0.0735246913580247,1.339938791831829,0.05064260629964457
79,1597515586.3682687,1573580338.6293314,1.5210693188875377,0.09426254245986701,0.1634,4.4,1.94,128,0.806,171.0,7.031775545927127,3.5567295495096705,7.9376502271702245,2.07390482824757,0.8555090825161564,0.5719545792799152,0.0785393248076256,0.3456790656142907,0.157076056585197,37.8351,120.3113,China,60,128,0.01540249943794227,2.1072099696478683,0.037136363636363634,1.1489921242044925,0.021423305104515226
80,2548403931.957232,2544174421.328219,0.16624295070166578,0.08198499477998764,0.19194545454545456,3.2,1.82,61,0.817,163.8,9.498107722770852,4.6588351440119675,10.708516899350052,2.1434067231662883,0.6382771368241136,0.5376662577423208,0.12418570966967,0.2676470068859801,0.224721134335561,54.1164,-3.8162,United Kingdom,60,61,0.015736647088951446,1.7853298350107671,0.05998295454545455,1.8231186041689436,0.025620310868746134
81,2777388247.784765,2657505229.7807727,4.511111273104876,0.07561005920241991,0.17798333333333335,2.3,2.09,75,0.852,76.4,9.260190190045439,3.9881359225321313,10.397403004021223,2.474251283126661,0.6519472671357637,0.5452841465231884,0.1093743678183191,0.2889206359801242,0.2022490624547281,25.4058,119.3996,China,59,75,0.013457330370377371,1.8750612633917,0.07738405797101451,1.6481595173249208,0.03287393878366083
82,1838466765.7660887,1798962489.6190984,2.1959477407088515,0.1054738521048136,0.1839333333333333,1.6,1.27,35,0.782,122.6,7.535421719597016,3.6092909236870576,8.50438338163569,2.2010240702561203,0.8264603138957507,0.5468267217413324,0.1169249282436191,0.2750577810212622,0.2163909461166181,33.3213,121.5926,China,58,35,0.019400157197145378,1.5440680443502757,0.11495833333333332,1.3860152349578776,0.0659211575655085
83,1519710911.0685792,1503535402.834981,1.0758315502979585,0.34330222149181955,0.16232,1.7,1.73,18,0.955,151.7,8.181043730361734,4.287040229728043,9.228663350098566,2.003199753491759,0.7532836505635743,0.5491444604418381,0.1141695999516371,0.2886462001509465,0.2073492446220204,54.7534,-3.713,United Kingdom,58,18,0.05572481659255215,1.255272505103306,0.09548235294117646,1.3279470183123168,0.20194248323048208
84,1975859912.3173468,1958215060.6642833,0.9010681210406937,0.15930360971891053,0.13290000000000002,1.5,2.3,36,0.956,69.2,8.224739327302295,4.051300752385167,9.278220606067007,2.131748073203063,0.7642183115684127,0.5449531969331733,0.0951561238129306,0.2914861774548232,0.1966467469970934,53.4864,-3.2425,United Kingdom,57,36,0.021171449731643213,1.5563025007672873,0.08860000000000001,1.0930678565984753,0.10620240647927369
85,1907310600.782545,1845438406.2000759,3.3527098154345696,0.1032726860433229,0.1463,1.5,2.29,28,0.943,19.9,7.5141071008292,3.7288363669672577,8.474045869966131,2.1113262899690626,0.8020613444120068,0.5512491523952885,0.0997338010878254,0.2824833736209788,0.1796428178272979,28.9259,121.9986,China,56,28,0.015108793968138141,1.4471580313422192,0.09753333333333335,1.099313868851312,0.06884845736221527
86,1047140119.6557584,853441018.6952257,22.69624926824674,0.06258151909780235,0.18904545454545454,1.5,1.12,82,0.68,36.0,5.787266785623269,2.473987938777258,6.51504947962434,2.5042770848302225,0.9781612583277192,0.4867099621879847,0.1098193657467712,0.0406564714282507,0.1630032880932383,8.9219,105.3984,Vietnam,56,82,0.01183075172398909,1.9138138523837167,0.12603030303030302,1.0940564800639625,0.041721012731868234
87,2223977896.9939666,2216945736.664726,0.3172003812696066,0.10538361172171261,0.17124,1.7,1.5,39,0.934,31.8,9.370276183055728,4.417023959271071,10.570607632420387,2.239646811648171,0.6604905159840034,0.5724211765187206,0.086964922300751,0.3275759636725602,0.1722413893732063,51.7743,1.9848,United Kingdom,56,39,0.018045889671226067,1.591064607026499,0.10072941176470589,1.6045660935864627,0.06199035983630154
88,1470870661.6694305,1435132830.0857992,2.490210720180842,0.12174360750524146,0.19036,1.8,1.33,26,0.719,25.2,6.494951376785905,3.1354795029618345,7.328246998952651,2.1779598738711634,0.9131811036482045,0.4974436120652258,0.072955672555197,0.1481197025878012,0.1113769981349719,34.5028,120.0532,China,55,26,0.023175113124697767,1.414973347970818,0.10575555555555555,1.2363789440849648,0.06763533750291192
89,1776627349.0934415,1756134365.6006896,1.1669371031152371,0.11696341821841859,0.2645363636363636,1.5,2.23,56,0.978,67.0,7.516049604528243,3.4091962651892094,8.476597922498032,2.333182649058909,0.8447146629102614,0.4358420688697648,0.0941449888624923,0.0813079966212587,0.1357433525930994,30.9301,122.1242,China,55,56,0.030941077333979657,1.7481880270062005,0.17635757575757574,1.9882684312924304,0.0779756121456124
90,1506984796.584458,1427663948.1789358,5.5559887539851704,0.12454087144867783,0.41259090909090906,1.9,1.26,24,0.778,56.9,6.769583592975408,2.881231591737595,7.611845843130187,2.5004562533200954,0.9341176828355416,0.4936481916044407,0.0773962216257573,0.2589591064478392,0.1718529159441064,22.7327,116.1203,China,55,24,0.051384431369984024,1.380211241711606,0.21715311004784688,2.793068648792626,0.06554782707825149
91,1392354525.7376585,1310789238.2391002,6.22260887708631,0.1617967204697052,0.3804272727272728,1.9,863.13,16,1.0,90.0,6.807216874518607,3.001502122181931,7.666939031643558,2.392850667436048,0.9192891184469895,0.4829106674480699,0.1318439778749144,0.1428598665835762,0.1808765096164555,21.901,113.4405,China,55,16,0.061551885104506855,1.2041199826559248,0.20022488038277517,2.5896509504361838,0.08515616866826589
92,1881043798.0507903,1797427280.9323294,4.652011127542742,0.13506684113935913,0.2635363636363636,3.8,1.42,11,0.749,113.6,7.696542081428903,3.538564555133524,8.682689702074375,2.301120619248976,0.8271288706739526,0.4483523894958564,0.0906104800674209,0.0906957444063485,0.1298856773337022,30.4497,121.896,China,54,11,0.03559502416171711,1.0413926851582251,0.06935167464114833,2.028318712714022,0.035543905562989246
94,1422783121.8826294,1372193200.3716,3.6867929018544445,0.11815112921002809,0.10139090909090909,6.8,1.04,246,0.732,47.3,6.76060431230232,3.5219904279155383,7.629578534458613,2.0082358687727573,0.8732545059094576,0.4948491185096917,0.1060173681253023,0.1003561513148738,0.152256755799487,37.2621,119.4511,China,50,246,0.011979450400722211,2.3909351071033793,0.01491042780748663,0.6854638172282524,0.01737516606029825
95,2089060473.1913188,2076486809.523334,0.6055258145786662,0.0484631290698642,0.2713090909090909,5.0,1.53,5,0.808,65.4,9.536108639483231,4.490338549293827,10.753449551393395,2.239278042851266,0.6391299872744967,0.3556366416221591,0.0569466983284063,0.1004866236469503,0.0758845628101323,54.8305,13.8582,Sweden,50,5,0.013148487490554792,0.6989700043360189,0.054261818181818175,2.587232965788523,0.00969262581397284
96,1548101403.5389576,1530737840.8579204,1.1343263501806142,0.22181469791371103,0.2671272727272727,4.7,1.5,114,0.707,168.7,8.473104735399472,3.958121633284971,9.561881503634586,2.2623720177177344,0.7545744328531214,0.4165747376326725,0.0628376879931149,0.0988403325731146,0.089711064545666,51.7298,1.2299,United Kingdom,50,114,0.059252755304513495,2.0569048513364727,0.056835589941972915,2.263397359499801,0.04719461657738532
97,1149856476.1043377,1117952374.9859338,2.85379787478025,0.16956250215612234,0.3993909090909091,3.2,132.67,21,1.0,90.4,6.785427682865457,2.9545513247690804,7.637337915821692,2.4234955559302676,0.9259218050706934,0.4669032720369298,0.1218811017024192,0.1409048297839614,0.1748033683843561,22.12,113.7329,China,49,21,0.06772172188386293,1.3222192947339193,0.12480965909090908,2.7100381308302555,0.05298828192378823
98,1034698087.0005236,1027177990.9834819,0.732112261268516,0.10811272199723587,0.19027272727272726,1.9,1.0,10,0.798,44.8,5.947764274553078,2.8353803490948235,6.710761035831292,2.2066903254811385,0.9508828095202448,0.4973255508690137,0.1299081031054766,0.0398406603082727,0.1923372475055299,34.6039,119.7916,China,48,10,0.02057090246729224,1.0,0.10014354066985645,1.1316973296945083,0.05690143263012415
99,950679994.803102,938015762.5932813,1.3501086777911528,0.4145435222371154,0.27536363636363637,4.5,2.22,111,0.867,102.8,7.964161761908946,3.55870147627723,8.97819837293038,2.3767405830333916,0.8046065018022126,0.4775455317324572,0.0717760719599675,0.0808855085469961,0.1195577285499903,55.5128,12.7808,Sweden,48,111,0.11415021171420205,2.0453229787866576,0.06119191919191919,2.1930405433474727,0.09212078271935897
100,1510615449.675271,1467433405.7703855,2.94269189559682,0.1902167347704413,0.23683636363636362,3.1,483.04,20,1.0,90.1,8.045221223744381,3.8171752976195705,9.081352327861545,2.2231825971043224,0.7960020993678079,0.4860188372614886,0.0648601757666822,0.0936181078548006,0.1015766364546089,52.747,5.5908,Netherlands,48,20,0.04505023976581397,1.3010299956639813,0.07639882697947213,1.9054009392817146,0.061360237022722995
101,2296623140.1402483,2138462517.9137545,7.395996932449977,0.025071554629728463,0.4203909090909091,1.2,1.4,10,0.675,100.5,9.206881995899371,4.034639118678318,10.340915027936942,2.423047278648765,0.653539691775151,0.5246328818450333,0.0339019920609666,0.4471111709285912,0.0648703750766077,25.5817,119.6054,China,47,10,0.010539853643113939,1.0,0.35032575757575757,3.87048949214886,0.020892962191440385
102,1300859381.5384638,1278501827.5132587,1.7487307052733387,0.22448019111743722,0.26447272727272725,3.3,1.83,138,0.851,70.2,8.004565564899137,3.742570375270544,9.033026575952396,2.2594391510457563,0.7997465390486949,0.4566276913496201,0.0715222406965828,0.1035196074846889,0.1035038455820492,51.458,1.0879,United Kingdom,45,138,0.059368888363531665,2.1398790864012365,0.08014325068870523,2.116989285582233,0.06802430033861734
103,1390401202.053328,1313163522.2546246,5.88180211296845,0.1117784502046324,0.25924545454545456,1.1,18.83,11,0.997,90.5,7.530772674151242,3.66658935988019,8.492170293505982,2.1562579860262225,0.8139587543977842,0.3845326682296345,0.1180837709984995,0.185111153877731,0.1428145374347312,29.0656,122.0286,China,41,11,0.028978055131686383,1.0413926851582251,0.23567768595041322,1.9523185849888272,0.10161677291330216
104,1333785940.8946507,1322188964.177268,0.8771043346741959,0.11778099079359866,0.2745818181818182,3.6,1.27,80,0.625,169.9,7.575265866709182,3.412281785393585,8.543375630120291,2.3541655661080343,0.8382476233250992,0.468560992683642,0.0895125428089615,0.085037858070765,0.132816958003345,30.3864,121.6844,China,40,80,0.03234051859936231,1.9030899869919435,0.07627272727272728,2.080030274891674,0.03271694188711074
105,1048166940.1342098,1000385207.8827424,4.776333343892062,0.16078968386222808,0.2722818181818182,2.0,1.03,48,0.628,48.3,6.650055939129827,3.308727919290053,7.501472677162337,2.107507343016497,0.8965566284901564,0.4529166340078379,0.1628323851423293,0.1975964030474226,0.1807515930840563,28.8353,121.8575,China,40,48,0.043780107466887215,1.6812412373755872,0.1361409090909091,1.8106893221170677,0.08039484193111404
106,1103381162.977917,1083627143.3335185,1.8229535653407458,0.0811831170263448,0.1232909090909091,6.4,3.58,72,0.972,102.5,7.482317107544469,3.6924713650385534,8.44450005992785,2.126721391876886,0.831056466302368,0.500046264350775,0.0977073975922326,0.0674608558459987,0.1317854212099005,38.0237,119.2633,China,39,72,0.010009140301011712,1.8573324964312685,0.019264204545454546,0.9225016782956191,0.012684862035366375
107,697633736.7401453,582125445.5253403,19.842508535349165,0.10581731578857259,0.18310909090909092,2.9,4.49,7,1.0,12.5,5.759997573047616,2.5041372512008744,6.488365894941245,2.4608929048743375,0.9772922124909549,0.5409449000145075,0.1189556409493934,0.2802193259961207,0.211007878905739,9.0822,105.5854,Vietnam,39,7,0.01937611249648572,0.8450980400142568,0.063141065830721,1.054707919239319,0.03648872958226641
108,1124747616.9250455,1090339782.622762,3.155698329149934,0.07740952946317324,0.10139090909090909,5.6,3.95,80,0.946,94.7,6.76060431230232,3.5219904279155383,7.629578534458613,2.0082358687727573,0.8732545059094576,0.4948491185096917,0.1060173681253023,0.1003561513148738,0.152256755799487,37.2428,119.6233,China,38,80,0.007848622564570647,1.9030899869919435,0.018105519480519482,0.6854638172282524,0.013823130261280937
109,1149958058.3184493,1129940293.2556298,1.7715772401693444,0.10272459392909455,0.2564090909090909,6.1,3.02,5,0.997,108.1,7.166989685487641,3.2899791014619155,8.084511388904126,2.300348590511589,0.873653784646374,0.4224204225661666,0.0766274658321849,0.054210656255285,0.1403524533266807,32.3706,121.6844,China,38,5,0.026339519743364653,0.6989700043360189,0.04203427719821163,1.8376813098107174,0.016840097365425338
110,1062887110.852681,1028584543.6901807,3.334929284415986,0.06448780108612884,0.20824545454545457,4.5,2.36,80,0.851,93.8,6.901043457764984,3.2846690027621093,7.789748476210693,2.2197140974931115,0.880484234515225,0.4169755832475085,0.1576288905253724,0.1540274885465258,0.1735997083487241,29.531,122.0568,China,38,80,0.013429291449817759,1.9030899869919435,0.04627676767676768,1.4371109317002044,0.014330622463584186
111,991271525.4031494,921160440.6106709,7.6111697486704095,0.09891173712364484,0.41259090909090906,4.5,2.15,152,0.867,165.7,6.785783252190893,2.8699996928525042,7.6298170382321375,2.5212507215964153,0.9319480624797265,0.4936481916044407,0.0773962216257573,0.2589591064478392,0.1718529159441064,22.6779,115.9363,China,36,152,0.04081008353960564,2.1818435879447726,0.09168686868686868,2.799752480915306,0.021980386027476633
112,701189813.3658266,560034222.184333,25.204815275562364,0.04413122261945898,0.20447272727272728,4.7,1.48,27,0.935,147.7,5.903635338670015,2.507188771458323,6.647116640940341,2.5280935277315253,0.9736932030840633,0.553893515735028,0.1199688868751383,0.3180174507518598,0.2074885537042847,9.6266,106.579,Vietnam,36,27,0.00902363144688065,1.4313637641589874,0.043504835589941976,1.2071324185215089,0.009389621833927442
113,1301256813.0039868,1289735905.3851318,0.8932764894542273,0.13765062275848647,0.23314545454545454,3.7,1.1,50,0.605,148.8,8.750887732984909,4.259177926477757,9.881123630335589,2.1657132352489703,0.7283231200393788,0.4365655789583262,0.052404469097624,0.1022036774163634,0.0771407861909236,52.607,4.4203,Netherlands,36,50,0.03209261701149222,1.6989700043360187,0.06301228501228501,2.040229698183009,0.03720287101580715
114,1156780776.3205955,1141787308.750693,1.313157665617057,0.0917141861706201,0.14428181818181818,4.1,1.4,131,0.774,116.9,7.648987679572146,3.7712233564199367,8.623797831844442,2.122926562817087,0.8035757728871922,0.4143580412074886,0.0857555077615118,0.0728646798115415,0.1277810809073236,37.9135,121.8844,China,35,131,0.013232689533762833,2.1172712956557644,0.035190687361419073,1.1036098496589957,0.022369313700151248
115,721183655.0430529,640828737.9367119,12.539218725592926,0.1025913292164851,0.21762727272727272,2.2,1.48,27,0.822,152.6,6.039467386086792,2.597928974262929,6.800789217597104,2.493906887709713,0.9658985203483293,0.5444390474958294,0.1433117615053561,0.3149013440249766,0.218742965361616,9.9279,106.6985,Vietnam,35,27,0.022326671182849426,1.4313637641589874,0.09892148760330578,1.3143528159593791,0.046632422371129585
116,1410641369.0489943,1405010926.7371726,0.40074010846998587,0.08480613957191711,0.28034545454545456,4.2,1.48,167,0.692,82.8,8.9669125728564,4.111455199998452,10.10998933866955,2.311199042132501,0.7035475176194915,0.3046723609144667,0.0556798014344534,0.0738422505550508,0.0825106430295889,53.8058,0.1494,United Kingdom,35,167,0.023775015746534366,2.2227164711475833,0.06674891774891775,2.513833181106779,0.020191937993313598
117,1385251056.2911203,1382134227.2890382,0.22550841593696414,0.021806754129063598,0.24043636363636364,3.7,2.47,246,0.864,85.7,8.993002037878433,4.438256727159942,10.141798584816314,2.1194452840570617,0.6955861529056566,0.2547982677733422,0.0418120332739776,0.0361692233290804,0.0639097480201146,41.0531,-70.4351,United States of America,33,246,0.0052431366655043095,2.3909351071033793,0.06498280098280099,2.1622447081618983,0.005893717332179351
118,1038267078.0023534,1019802951.1859614,1.8105582843155672,0.08699511463394763,0.2707636363636364,3.2,3.96,161,0.957,172.2,7.284573734990147,3.277895704402925,8.214427731208712,2.3506078102681234,0.8712697588392344,0.4310180139236391,0.0987810655657283,0.0824229710309745,0.1451144434721839,30.7438,121.7988,China,32,161,0.023555113584159057,2.2068258760318495,0.08461363636363636,1.9723976738449687,0.027185973323108632
119,849612634.4081018,821550014.3640176,3.4158139557465854,0.14930148345055894,0.3066090909090909,3.9,1.14,21,0.911,49.5,6.80613212564559,3.26878389498399,7.668989309152344,2.188566844752781,0.8917479165107169,0.4568582484791648,0.1800724516510861,0.2417748302034726,0.1816164824511436,28.1833,121.5002,China,32,21,0.04577719211215455,1.3222192947339193,0.07861771561771562,2.086821983651353,0.03828243165398947
120,798357284.444623,767326411.5461171,4.0440251282346145,0.1422026852614048,0.5457272727272727,5.2,1.24,178,0.817,35.1,6.748494159490308,2.787880990285147,7.576264595364709,2.5469219529007914,0.9451056715822043,0.5032333196805785,0.1495079120828793,0.135056094995619,0.181333736572911,20.7161,110.5573,China,32,178,0.07760388360220119,2.250420002308894,0.10494755244755244,3.6828373126745744,0.027346670242577847
121,1192559786.510558,1173103590.2459838,1.6585232903851526,0.19004275563871928,0.24148181818181816,6.3,1.53,60,0.803,155.8,9.539443674059719,4.455071274909252,10.758699253763082,2.2613023864258848,0.6502403611683872,0.3731502240687229,0.0443725263870961,0.0781744512521505,0.0658811167719705,53.6928,6.4755,Germany,30,60,0.045891870163920906,1.7781512503836436,0.038330447330447326,2.3036022028549845,0.03016551676805068
122,913426478.3760532,899813172.1753104,1.5129036361884425,0.28495193160169224,0.2646727272727273,4.5,1.05,267,0.715,131.6,8.795277896769342,4.026367522357212,9.919433884827185,2.3134090498071505,0.7234685729969809,0.3552579553879609,0.0599673797087077,0.0691763475365245,0.0869203732057344,52.6458,1.7875,United Kingdom,30,267,0.07541900487865152,2.4265112613645754,0.05881616161616162,2.3278701880594785,0.06332265146704272
123,1030115246.9453928,1015663111.7463591,1.422926069864282,0.19914668888955944,0.25113636363636366,4.0,2.65,158,0.878,3.7,8.701930888734863,4.516450027333818,9.809149959468705,2.0123956091358863,0.7055764528283055,0.5170655052339733,0.0490427699588188,0.0943933755776184,0.0703039117970436,53.9928,-3.2982,United Kingdom,30,158,0.05001297527794618,2.1986570869544226,0.06278409090909091,2.1853712800118235,0.04978667222238986
124,1350747339.0183282,1257061259.9902163,7.452785477522479,0.045742398310787746,0.40980909090909096,4.8,1.43,284,0.69,102.9,8.946884430364356,4.047418975144644,10.058410267766854,2.340569776246928,0.678669810614567,0.5577781172817322,0.0362178607148714,0.4577641675037553,0.0663241062666206,25.2975,119.3727,China,29,284,0.018745650667745466,2.4533183400470375,0.08537689393939395,3.666514574876317,0.009529666314747448
125,1370881712.954151,1345093265.6166666,1.917223734345401,0.0461468747293966,0.37026363636363635,7.5,2.38,339,0.861,173.2,9.31423521363258,4.764034491679867,10.485258980519035,2.023692355853986,0.6326298438006837,0.576234172525608,0.0308831843824393,0.499683932566233,0.0456271331819854,23.9216,118.2136,China,28,339,0.017086509644123584,2.530199698203082,0.04936848484848485,3.4487226001458304,0.006152916630586214
126,677743410.8790317,568350723.1999564,19.24739130499687,0.12093869985830072,0.18523636363636362,4.1,1.03,75,0.715,137.2,6.716994093444197,2.8601159750522323,7.563794271119157,2.5220321578017773,0.9234722378172019,0.5804331905389052,0.0818713419050413,0.3397573735376582,0.1578508237654543,9.5244,106.456,Vietnam,28,75,0.02240224498466123,1.8750612633917,0.045179600886917956,1.244231560436536,0.029497243867878227
127,1179821475.0584826,1168585122.3465655,0.9615348079525536,0.0526813962921596,0.2713090909090909,5.0,1.55,174,0.862,27.6,9.38836062983252,4.47730489461765,10.585651739806273,2.204858526203419,0.6470912243930435,0.3556366416221591,0.0569466983284063,0.1004866236469503,0.0758845628101323,54.8185,13.657,Sweden,27,174,0.014292941735847373,2.2405492482826,0.054261818181818175,2.547147587606561,0.01053627925843192
128,824427332.8026562,803900301.4754568,2.553429982489692,0.26929103489489226,0.32186363636363635,6.1,1.01,35,0.524,39.6,8.494350777643275,3.994011081145214,9.581278749114686,2.250196127438785,0.7472256814722568,0.3097837934402605,0.0542521800055283,0.0715238650647377,0.0929981505669946,54.6456,-1.0941,United Kingdom,27,35,0.08667499173139691,1.5440680443502757,0.0527645305514158,2.734022629840547,0.04414607129424464
129,1076069982.3184,1075718523.4907873,0.03267200665766433,0.01552629148291405,0.2798363636363636,3.1,1.22,18,0.665,116.6,9.980678689846528,4.653763664012118,11.262926550034244,2.2710398227583726,0.6168976283154927,0.2557845622521721,0.0357167026456071,0.0657776356007628,0.0540823850052003,54.7288,1.7951,United Kingdom,27,18,0.004344820949336911,1.255272505103306,0.09026979472140761,2.792956831189598,0.005008481123520661
130,412304524.4017415,338608330.95990694,21.76443598800899,0.08851936528040062,0.19194545454545456,3.8,1.23,73,0.659,64.7,5.593621787633331,2.333313417778682,6.293070235618762,2.5784993342162403,0.9871423759263418,0.5376662577423208,0.124185710310327,0.2676469721236069,0.2247211347773813,9.1406,105.7125,Vietnam,26,73,0.016990889804821625,1.863322860120456,0.05051196172248804,1.0736702765826378,0.023294569810631743
131,705465975.2981333,695396495.961909,1.4480198555351598,0.11679820286065518,0.17863636363636365,3.6,2.57,30,0.913,13.4,6.7307918660995645,3.253915041101652,7.59477019226882,2.176459545777499,0.8943583885112069,0.4767518816428664,0.0958873980542372,0.0384215744496192,0.1519129126799147,34.4035,120.1958,China,25,30,0.02086440623828977,1.4771212547196624,0.04962121212121212,1.2023641833532404,0.03244394523907088
132,636631495.0227008,630941824.3052919,0.9017742204162158,0.1249665393613827,0.19204545454545452,5.9,1.26,90,0.804,145.9,6.76855533897434,3.326806117794717,7.6401150200933134,2.137696196814637,0.8874089253187614,0.5015726443307378,0.1007020310231466,0.0278699203142497,0.1403662529550066,38.6684,118.0399,China,24,90,0.023999255854629174,1.954242509439325,0.03255007704160246,1.29987028668939,0.021180769383285204
133,445427120.3559966,384199727.230849,15.936344766939067,0.07841344197128253,0.1706181818181818,4.6,1.42,215,0.672,6.2,5.866900958303384,2.5542741510772746,6.609615307601853,2.4560523814867286,0.9727148676298126,0.5405896201500235,0.105041171409835,0.2879034955409558,0.1989554731973498,8.6706,105.1538,Vietnam,24,215,0.013378758899245731,2.3324384599156054,0.03709090909090909,1.000999974413072,0.017046400428539683
134,698343230.6182582,686282211.200056,1.7574431074225252,0.151113918507971,0.24845454545454546,5.8,2.97,57,0.903,175.8,7.54692163717232,3.4337255322755738,8.515973993757049,2.3224542794028755,0.8476100693664695,0.5140040839929909,0.0786728864907465,0.0985407509966903,0.1281594339193675,52.6039,5.5748,Netherlands,24,57,0.03754493993475316,1.7558748556724915,0.04283699059561129,1.8750669849447226,0.02605412388068466
