farm_id,theta_deg,state,upstream_turbine_index,downstream_turbine_index,upstream_alongwind_D,upstream_crosswind_D,downstream_alongwind_D,downstream_crosswind_D,pair_velocity_deficit_pct
2,140.0,bad,45,49,64.2622997763988,25.285368190881762,67.54066639659385,24.269023578786925,2.357347580834291
2,140.0,bad,72,49,56.86403737184855,23.1367781684069,67.54066639659385,24.269023578786925,4.509900725227733
2,140.0,bad,76,49,51.25853186539585,25.150773732551585,67.54066639659385,24.269023578786925,8.150059669729842
2,140.0,bad,236,49,36.172189135342734,24.64200635190423,67.54066639659385,24.269023578786925,3.4129021079968354
2,140.0,bad,238,49,40.72911580179836,24.65630601997882,67.54066639659385,24.269023578786925,4.310172772905001
2,140.0,bad,242,49,31.652377246489856,24.666761239357847,67.54066639659385,24.269023578786925,2.773697975467323
2,140.0,bad,253,49,27.80069989857234,24.440553445820804,67.54066639659385,24.269023578786925,2.3607604736701817
2,140.0,bad,254,49,25.11068970852117,24.609578415133612,67.54066639659385,24.269023578786925,2.1247291331388416
2,140.0,bad,263,49,33.9132256634238,24.681546488395437,67.54066639659385,24.269023578786925,3.068622234795738
2,140.0,bad,264,49,38.45828788357224,24.666771102234645,67.54066639659385,24.269023578786925,3.823850714853579
2,140.0,bad,556,49,45.47993411599155,23.9201742922304,67.54066639659385,24.269023578786925,5.682193601799833
2,140.0,bad,113,50,39.584309326223156,15.004851405331811,76.42910269705561,15.968140312920365,2.661584426273393
2,140.0,bad,180,50,35.05788948529957,14.995052511763555,76.42910269705561,15.968140312920365,2.2132132276919765
