farm_id,year,country,S_pct,D_pct,I_pct,total_pct,S_shapley,D_shapley,gain_pct,P11_err_pct
46,2014,China,-4.256263024997243,1.394167850723197,-1.357521590295004,-4.21961676456905,-4.935023820144744,0.7154070555756948,0.022474497856189057,0.0
89,2014,China,-0.8372877148723923,-1.4207561864534974,1.7986648433930057,-0.45937905793288425,0.06204470682411043,-0.5214237647569946,0.042632384651341344,0.0
101,2014,China,-6.493096823290126,-3.9034591260223803,4.124738463402645,-6.27181748590986,-4.430727591588803,-1.8410898943210576,0.0003446242899132882,0.0
168,2014,China,-6.104995945739717,0.6808152147612947,-1.5424628136624672,-6.966643544640889,-6.87622735257095,-0.09041619206993876,-0.8694293533343455,0.0
169,2014,China,-6.918784813801953,-0.2913021835555896,1.2812236887769752,-5.928863308580568,-6.278172969413466,0.34930966083289794,-0.17715573606525503,0.0
165,2014,China,-0.6595796020901579,1.028910343541472,-0.8868714741381577,-0.5175407326868439,-1.1030153391592368,0.585474606472393,1.2511890371517973,0.0
34,2014,China,-5.347562300788216,0.4641076240435433,-0.45891073881216166,-5.342365415556823,-5.577017670194291,0.23465225463746828,0.13963388000523888,0.0
97,2014,China,4.720720143402332,2.2392735600942806,-2.8388537851480464,4.121139918348566,3.3012932508283086,0.8198466675202577,2.9926754200315298,0.0
0,2014,China,2.484131662416211,0.0518285163290973,0.2857015453976094,2.821661724142918,2.626982435115016,0.194679289027902,0.0,0.0
45,2014,China,-4.294747671883626,1.179660701700162,-1.363990131284568,-4.479077101468032,-4.97674273752591,0.497665636057878,0.0,0.0
131,2014,China,-6.20825084176976,-0.7391402313575374,1.0722047104468917,-5.875186362680394,-5.672148486546308,-0.20303787613408583,-0.4169307520474357,0.0
88,2014,China,-7.49493064712929,-0.9672477881445837,1.5591308585598103,-6.903047576714064,-6.715365217849386,-0.18768235886467863,1.0245218847390585,0.0
109,2014,China,4.935971886743232,-0.19886794643540648,0.7281102709447819,5.465214211252607,5.300027022215623,0.1651871890369844,0.5234072273880117,0.0
57,2014,Vietnam,4.402011541382005,-5.830120861473457,5.716331392861818,4.288222072770367,7.260177237812914,-2.971955165042548,20.16829674212712,0.0
38,2014,China,-3.179259379689973,-1.7219262400428443,2.8308295431896235,-2.070356076543194,-1.763844608095161,-0.30651146844803273,-0.09657648643489095,0.0
24,2014,China,2.964927280959799,-0.4814943617743184,0.8086836054879476,3.2921165246734283,3.369269083703773,-0.07715255903034467,-0.2614225000056592,0.0
46,2015,China,3.2279190346653435,3.6306622497326746,-3.6926700526497465,3.1659112317482716,1.3815840083404705,1.7843272234078016,-0.011350926340548306,0.0
89,2015,China,-10.401860609569734,-4.26706153384132,4.463476544710926,-10.205445598700129,-8.170122337214272,-2.0353232614858565,0.06016564079835152,0.0
101,2015,China,2.805836445675138,-1.8798503803084048,1.897638372010913,2.823624437377646,3.7546556316805946,-0.9310311943029485,0.0005370439486980652,0.0
