farm_id,year,P11_kWh,P10_kWh,P01_kWh,P00_kWh
37,2023,2532595508.196229,2520522280.491978,2780693557.564818,2805418546.936153
38,2023,3571623616.634044,3532861509.031566,3630214266.137355,3557807832.529435
34,2023,6027218760.973142,6022116520.572884,6284254669.565963,6274737324.309507
32,2023,3298101048.722153,3234424864.076370,3376607618.164641,3209290065.358197
28,2023,4303056118.735255,4261882008.755660,4190468803.426916,4121595430.756697
14,2023,4030636703.099143,3995962113.312846,3972346976.298228,4016027741.463485
24,2023,3548864882.247769,3540591039.892333,3569723807.485831,3596378755.905705
21,2023,5855784650.768397,5774792757.845131,6777582264.163796,6139135579.230768
19,2023,4444092370.449623,4401623090.328372,4267136048.808246,4274353775.496177
8,2023,6504665683.325333,6483650921.489341,6640276091.508780,6374495800.043550
6,2023,6460349692.151358,6408645839.249562,5930415245.077071,5887477172.570363
12,2023,7475141835.017373,7425818905.926997,7876313896.197474,7404719168.501468
4,2023,10048144781.483685,9931805584.531219,10405932250.189436,9683359578.875540
3,2023,12920336198.113321,12717014355.021156,12911355309.319012,12819611804.393713
1,2023,17600943241.601120,17491345505.285789,17141270410.949575,17029701311.226175
0,2023,27252010380.175705,27069843392.815422,27566347892.376568,27391827928.207283
168,2024,57735638.434396,58499831.162010,58365651.767742,57386980.881693
169,2024,81274509.716060,81251831.054572,82873473.273349,81502357.223227
165,2024,85691776.807184,86187283.900120,83855121.625626,81661052.741399
166,2024,104634323.421231,104740748.044134,104791242.455734,106744270.877932
159,2024,162967093.533839,161487225.312851,131422340.840136,134593917.424457
151,2024,293220047.442923,293718995.478382,288786728.062841,298219604.772100
147,2024,293787163.855787,292415895.029367,299971166.255334,293780788.799266
145,2024,431846313.993404,431974710.275220,262056140.825769,267332514.129751
143,2024,415292166.455225,409244990.099319,360496633.305312,381783542.357316
141,2024,394892425.011740,377298889.039356,328570597.481404,314932339.614676
139,2024,444807130.727961,443671622.779993,438427219.042705,457114712.730709
135,2024,355466761.246307,358547313.411708,327849485.150917,339214297.804673
132,2024,608122396.319927,601960424.624174,616996446.058214,595460663.400566
133,2024,497839866.794504,487210719.539400,411346739.140403,428741603.443644
131,2024,680825741.497379,673872742.197172,689089145.318410,668852486.285192
130,2024,468578745.484944,459854251.858505,370943183.650313,385602297.010867
126,2024,720016640.906385,712804248.533543,621315621.385630,604413556.366318
125,2024,1247007357.011124,1244424987.960722,1411252846.000676,1292702428.112989
124,2024,1282763568.698067,1282918627.269005,1269162402.756646,1295266872.193487
118,2024,1003927552.213567,992487390.696661,994649778.939650,1010452326.155329
119,2024,837825624.543976,836784719.342523,870448410.323354,749153005.345357
120,2024,809726363.365204,822142396.100902,742200346.250753,755370004.295837
114,2024,1145467733.833835,1144927359.438155,1101673340.957471,1099816920.698736
115,2024,752791517.814770,738273109.242603,674351213.485379,648637503.703964
111,2024,915629562.111047,906412336.668323,927541019.552354,910905257.423685
112,2024,797355322.216868,770935081.462323,665738160.843339,645568021.182481
106,2024,1180568030.011565,1164032013.875360,1134208142.565061,1086284108.597800
108,2024,1064336514.009292,1053623198.398936,1091664832.734132,1060237954.516702
109,2024,1151903573.884912,1147369553.020123,1101647908.244831,1098862218.228622
110,2024,1082321569.072125,1083130214.621463,1057466958.934946,996089760.123611
104,2024,1273765378.270909,1274157423.214159,1270871659.124399,1293205716.367197
107,2024,761292241.022371,752990973.336712,624415177.685667,653682087.905969
105,2024,1028187175.456679,1024051395.259736,1063566033.170177,935440094.464726
103,2024,1371575000.787278,1362629442.640924,1407602581.039441,1269159298.805820
101,2024,2246937344.654829,2241132404.342917,2171405156.802262,2231357486.064943
98,2024,951269533.715438,950160649.455918,986031313.510419,941178477.436036
97,2024,1148930393.291794,1144382491.667038,1062507303.833699,1024943472.141106
94,2024,1335894045.738622,1335599386.307485,1372880183.255095,1354338550.201171
92,2024,1821036523.547133,1804713876.276683,1824832813.957675,1803695744.686377
88,2024,1363992887.460401,1353936783.517376,1398999721.324426,1366289040.985863
89,2024,1748213099.978987,1749011902.252989,1711658546.619280,1717433439.314878
90,2024,1386686579.444378,1381930959.216465,1406958700.001032,1370814412.237141
91,2024,1390022806.495345,1332097985.488081,1279672771.541855,1183331467.722239
85,2024,1882209012.780046,1882622003.352869,1929785020.796868,1755613773.250212
86,2024,1145774800.402711,1131509516.180112,945119679.320297,998673981.745126
82,2024,1844022825.751512,1825517814.034603,1807527623.363278,1803484671.759044
81,2024,2703814893.653852,2706868084.037708,2602446776.756209,2665056755.641713
77,2024,1461354443.692003,1466812337.009479,1325078412.358922,1493600547.261528
78,2024,1538518387.446516,1522940888.572134,1534275488.789230,1517948110.516649
79,2024,1726620121.182051,1712563885.126375,1635693120.493523,1560018128.000396
76,2024,1614278135.600852,1587746284.863269,1584466225.045729,1521430431.593747
74,2024,2289655754.500377,2241250691.618104,2277795746.174017,2156970673.262887
72,2024,2201937543.992584,2201596722.383758,2028537012.650551,2020167475.732215
71,2024,2527709889.983454,2523308898.516417,2236998234.857029,2557986434.765003
70,2024,1616996214.172723,1621987855.384670,1520722385.471179,1533494380.905529
66,2024,1927870233.145871,1996156503.382243,1958584567.530965,2080446324.042290
63,2024,1956804233.155394,1959174394.588650,1981507825.310041,1893234185.802412
64,2024,1142678416.141700,1107196761.585192,1000634458.829273,1007050131.913812
62,2024,2637094043.585196,2640401643.588001,2455324389.967609,2714626224.544861
57,2024,906819552.750033,926052998.804166,702596213.110051,735450970.623315
56,2024,2242914186.983403,2199776106.322612,2046088719.846505,2038066943.224839
52,2024,4320893692.146549,4297723178.988540,4155157664.941816,4179992237.913330
50,2024,2709461100.119479,2689751137.851414,2745900030.546233,2699105801.672281
41,2024,3419223807.056012,3357373252.764095,3858833140.680004,3637518263.156682
47,2024,3199856052.751760,3179735992.416675,3197456873.269840,3141149639.152013
46,2024,5773152545.350171,5763814997.781662,5734702433.046423,5580759494.719889
45,2024,5255945520.622913,5240889192.828499,5274522948.141976,5212849575.786951
44,2024,3271432670.462076,3217442063.916782,3106995261.513818,3004478765.269547
33,2024,3043924151.226089,3027012026.967811,2792487168.683775,3042165951.156995
42,2024,5094973706.426370,5089337747.150068,5164467460.956998,5357719018.755574
37,2024,2748721048.265079,2752754428.089325,2797153125.419709,2901468922.798829
39,2024,3960265637.468684,3944123665.838902,3854288662.214871,4053066924.863302
38,2024,3739361030.078381,3705716558.707078,3690935349.244130,3686521286.873511
35,2024,3787005704.550257,3792817359.344100,3499479148.570861,3502531213.273241
34,2024,6351240561.795858,6355571379.669984,6375936769.691862,6319239898.803444
32,2024,3642446993.688354,3587321122.929364,3528914301.644077,3275582481.868688
28,2024,4464817596.688716,4479709453.076109,4254905352.560635,4272084362.182903
24,2024,3808755826.582750,3797586738.161593,3653229580.182379,3620602343.953361
21,2024,6517039579.142111,6416107921.136477,7148040873.420867,6202392992.971140
19,2024,4439760960.683177,4412552912.938407,4391759732.961848,4358455475.776918
14,2024,5141162170.656698,5095222330.368329,5148921244.941062,5126251712.889503
12,2024,7752545579.184282,7713711717.414917,7925038475.886084,7532568970.428227
8,2024,9796467001.207985,9726475938.022575,9526567955.520329,8915713550.857050
6,2024,7648315513.756416,7590989201.224182,7160573905.115529,7148863958.604193
4,2024,10945266313.911976,10875377491.837105,10780854091.007069,9879867107.861441
3,2024,13758526536.799656,13563285106.697926,13251287861.563133,13146281188.176775
1,2024,17832873875.526405,17686292266.580917,17484705621.494926,17442386395.894688
0,2024,29107606003.244331,28862129765.101311,28210645560.868793,28116374622.161610
10,2014,97669694.637000,98372796.365901,95472365.312399,95856847.142536
163,2014,182075617.578076,183139325.608454,166857373.023570,170269934.479105
152,2014,255555412.164641,254416416.428539,246187912.681936,247946285.439839
157,2014,273295887.662457,276701756.885439,254679798.682572,256509503.020922
158,2014,260807317.307124,258400233.208767,271694729.439425,266577376.759875
154,2014,349827485.014040,345821259.812595,315592987.598969,317787406.048963
149,2014,264954639.128658,257492286.148780,251458234.879563,249757922.713741
153,2014,274760477.971376,271600765.015885,250267882.068609,256526933.802271
99,2014,501540089.071410,503193532.236659,461158210.614713,464293503.497100
144,2014,643538512.569661,635655341.000029,583458951.584314,604773814.121370
137,2014,725545354.863973,723945000.354748,660665074.884931,692240152.124560
23,2014,1044902064.299851,1046711040.704141,982205323.530527,993000923.857181
128,2014,765844640.993259,757855773.889015,763607045.779409,759434310.813330
84,2014,823613424.569160,823596572.284818,807734976.941408,803759965.725473
121,2014,1230147631.335203,1221065791.843833,1138961669.757927,1149760310.636206
122,2014,952224584.319502,960627219.495685,902632534.207208,895354804.327534
123,2014,1062863535.480719,1067811121.977820,996044547.680053,1009423672.522970
116,2014,1475994614.712615,1470082525.530730,1409084113.422254,1401113334.872058
113,2014,1306110523.536044,1296329746.375479,1256364239.397700,1270368472.265474
68,2014,1851822212.098316,1842901831.377467,1756128318.046166,1751566734.062604
87,2014,1557162763.673819,1561925016.656632,1477290105.941575,1478097692.682373
15,2014,1602891348.492774,1598978824.442339,1529059649.169434,1542561834.821747
102,2014,1309305549.709613,1298574319.972513,1314464319.712037,1295593702.226923
100,2014,1453687256.648203,1495183631.376154,1422077951.152387,1479807837.050683
31,2014,1775353949.767317,1776046726.012854,1688144199.036284,1710952922.499900
96,2014,1597168416.974037,1597051094.048774,1534553003.152771,1532397319.202300
83,2014,1527271195.779748,1523280753.381624,1452638829.080239,1499229525.558636
59,2014,2994234304.794260,2988373295.465121,2709479775.768791,2730063267.205589
67,2014,2457687136.402889,2474365005.377849,2336137886.642778,2336952933.827504
18,2014,3584950536.919964,3586565869.623260,3300569096.815780,3333129318.015480
25,2014,3296314957.994352,3285398672.627130,2941735789.246875,2991650338.880014
16,2014,3881053781.849387,3875819958.430698,3651751198.859054,3684858484.841652
20,2014,3657817450.329056,3656833756.664604,3402929676.469421,3436409893.474978
60,2014,3889438030.585316,3883419141.895889,3629489830.435822,3620324963.956860
61,2014,3573211606.256414,3552775037.119302,3248023494.866121,3258798164.368680
27,2014,3574188917.269812,3586132673.322683,3309414184.475898,3349321460.243665
55,2014,3460987185.231479,3480591388.524848,3196813008.730079,3212572966.396319
49,2014,3305116580.825048,3263594777.483839,3167040721.652846,3130587003.500486
26,2014,4131772979.963124,4123230212.660356,3898159787.983797,3890993514.846213
22,2014,4168969475.156605,4158409234.459944,3657209760.699432,3734808457.336392
43,2014,4922238711.163370,4910698125.730276,4384340556.340814,4391208853.352846
30,2014,4774596731.545551,4784974891.240823,4443559490.214305,4490657620.616352
7,2014,5831087662.105974,5839761618.748958,5380745877.433402,5454687306.115693
17,2014,6288571304.818456,6250387456.585600,5966998926.447220,5966574238.158959
2,2014,6399198705.955023,6386440586.794517,6029622713.331251,6015265708.888277
11,2014,9383894078.999634,9367252954.375982,8486672302.280818,8509962807.602811
13,2014,6990725431.281004,6984403550.879977,6899013911.825618,6792674607.527636
9,2014,9506483306.359831,9541796989.720074,8986122212.655487,8982970821.294813
10,2015,102765727.071383,102655953.924383,97554916.294195,94858542.074867
163,2015,202260188.030200,203084364.330647,175211700.332856,174924678.937127
152,2015,279377871.648865,275412221.264020,259663456.463542,250002012.589958
157,2015,290948189.286270,296295232.791780,262461268.479469,259224365.854878
158,2015,292350481.120797,287302516.301229,280309154.795438,271836148.713289
154,2015,378227176.080099,371276275.252858,340168945.494558,321919353.435648
149,2015,300206172.927550,291105734.794775,265688685.913421,252045662.648605
153,2015,314862741.903313,306320429.726266,276616165.009439,260512299.058980
99,2015,549191237.408425,550569995.280827,484368538.226437,469696229.901109
144,2015,702876364.933731,691312739.160070,628786320.787178,606541478.577579
137,2015,794013591.195965,792283342.489809,710450597.439448,697495669.209136
23,2015,1060114927.495935,1057525479.251857,1014128278.924980,997067709.963253
128,2015,833427007.186019,837545484.417173,799725426.598295,774546557.748781
84,2015,889513713.400183,885156643.347087,843135445.659972,808012030.698171
121,2015,1241669487.065133,1246882440.688038,1170839053.788213,1148384379.769812
122,2015,1029587935.166305,1019198057.626537,951102461.187003,914317764.843057
123,2015,1130974352.789263,1132550303.531287,1037958019.610381,1021545307.824439
116,2015,1528623263.169572,1529096148.213414,1443666613.751384,1397240295.370212
113,2015,1405919377.826495,1416302355.539533,1321428942.609346,1298107964.257772
68,2015,1897208909.122546,1892642399.589479,1815248971.084271,1781425797.846750
87,2015,1737915466.474872,1731433327.637394,1549447223.336139,1515731684.096335
15,2015,1753117471.970177,1750052878.747438,1609257550.756283,1580965148.682540
102,2015,1493709770.555475,1482978990.404987,1371937347.548025,1314558578.879723
100,2015,1639470804.601570,1640727117.879666,1537556470.189814,1495854719.261362
31,2015,1917964515.551503,1919474877.639388,1789780113.322660,1750122880.432073
96,2015,1787767331.674152,1789366790.985962,1601258051.750561,1550458326.989607
83,2015,1684197624.303666,1695255781.744279,1511738758.631929,1518798763.958097
59,2015,3135199879.825695,3125012743.970258,2853341144.696587,2770088007.732990
67,2015,2585976348.752264,2591268986.199892,2414989946.488497,2354346509.514192
18,2015,3589416013.252255,3597957741.005218,3391040688.508593,3339909117.932824
25,2015,3478516494.409025,3470346209.477408,3032860031.688427,3033651544.846646
16,2015,3907096879.153214,3910521878.470091,3748740061.550123,3683894706.322759
20,2015,3697747222.932404,3692562845.439756,3532631986.670056,3469037316.938689
60,2015,4003312169.665137,3990693010.543275,3769199164.820207,3676248069.724565
61,2015,3645309693.603890,3642076513.347875,3389468825.890212,3284013620.695347
27,2015,3760360867.771444,3749896431.057223,3485556578.472665,3390171406.265595
55,2015,3661660643.322680,3646616355.699262,3330566958.693772,3247676630.114635
49,2015,3686947512.040380,3686981825.026034,3255126909.410912,3200055163.499570
26,2015,4525553510.299125,4520572790.086924,4060552525.413790,3990514030.147954
22,2015,4388559982.989452,4404883728.902870,3811501485.525494,3776690616.128583
43,2015,5332475090.575487,5301043136.826289,4570914210.984307,4400980379.405158
30,2015,5015043739.317688,4994847375.063425,4632402991.045762,4539351890.342447
7,2015,5871164838.528465,5898870830.478650,5552464255.649197,5479744435.772912
17,2015,6907779473.375540,6957391860.488886,6103797749.410109,6007434921.506984
2,2015,7097428920.881069,7115293770.672648,6332107266.218542,6234860339.009443
11,2015,9453097669.118618,9447889343.483189,8803991987.668079,8574423127.331058
13,2015,7576148847.408606,7535641537.047005,7115185873.106340,6802406200.123709
9,2015,10005095251.593597,9989365035.824120,9259932669.520943,9125393180.008266
10,2016,92525582.128758,92487256.741258,94659521.509866,95250105.831741
148,2016,68985144.968389,69071354.350536,70400713.210635,70324557.955416
163,2016,179694451.038890,180221561.903495,167432322.373885,169818565.799733
152,2016,249188192.029067,246479606.739597,249044143.460056,249167306.880513
157,2016,243870975.879626,250557382.994457,250419911.156347,256794453.396512
158,2016,267826996.895109,261826469.195432,272262383.259440,270428577.849774
153,2016,251616274.485617,246290424.513085,257356399.282252,257760395.941485
154,2016,401088810.772440,396274952.670780,393591046.725044,395088850.027914
149,2016,287389069.966685,275633147.441138,300998694.012691,299423542.511835
144,2016,643381506.562879,632952097.902885,619009401.477441,616261381.594320
142,2016,560423314.771744,561886238.020707,574994304.435460,579532554.859813
137,2016,698303638.937265,699949475.209378,711689474.726477,721567823.083463
128,2016,786363549.613573,775596469.295362,846019881.962836,832546602.086087
121,2016,1109730592.257069,1105121380.780571,1127379478.872441,1133146442.328562
122,2016,886062324.220754,890213102.482186,910844754.652452,902060563.452695
123,2016,962864983.453902,959974898.477716,993253255.783188,1014854787.926530
116,2016,1401154959.080813,1401628267.801306,1419585459.019258,1413725045.665369
113,2016,1241337806.180254,1243607445.037708,1260466531.170780,1280780562.576822
87,2016,1575802120.047388,1572212948.197069,1498128016.734949,1505790379.108033
15,2016,1553873061.279024,1544976754.092678,1538969339.999701,1554983752.285862
102,2016,1288122196.007427,1282290877.650526,1306643140.156058,1302993119.198340
99,2016,887064287.752950,891589896.800528,938405935.901646,955525525.739746
100,2016,1396883669.440635,1389821226.462516,1464603702.042147,1483682404.773568
96,2016,1566782407.134572,1568691127.311725,1533986637.060510,1544680175.822600
84,2016,1822991455.738184,1821614449.170997,1940259373.799134,1952405415.192881
83,2016,1377137944.613638,1380204316.817862,1450037180.873198,1512839280.915576
31,2016,1929236515.425378,1931991626.457454,1950494584.268215,1979867491.057180
68,2016,3322428198.588058,3301148772.309046,3336517608.742625,3318263799.580298
67,2016,2295566844.684961,2290796457.143141,2383332440.003286,2355149865.943053
23,2016,3005313481.017372,3014554791.047441,3072324691.807510,3084556967.416092
65,2016,2980098087.772357,2977743805.201648,3044051239.053713,3042538940.103841
20,2016,3351312310.519378,3346789397.882729,3420168181.371517,3421298437.631378
25,2016,2987323992.463978,2990148592.209789,2982171044.718283,3038140583.585879
59,2016,2949199241.236922,2952214145.309238,2917009780.117597,2938112186.736261
60,2016,3672026065.294257,3669376498.363849,3674876643.535135,3678577653.017649
61,2016,3255942156.923907,3240876696.778882,3260727136.583519,3265412911.143322
16,2016,3611679303.736398,3613127829.052454,3680334854.358753,3677546459.589152
55,2016,3299226920.436850,3282735061.032413,3258285624.847634,3259925055.304906
27,2016,3692465047.120751,3703053318.409990,3609726974.758966,3640524607.881498
18,2016,4233861765.596618,4229210017.327384,4294926363.414728,4282842447.650623
49,2016,3262637716.698373,3282087016.697163,3107947036.127939,3153854311.978889
26,2016,4083061829.763842,4078817996.379370,3939674516.078543,3940933103.974883
43,2016,4589365776.258812,4575098663.557958,4392215037.701406,4383373955.947588
30,2016,4403680927.971997,4434525901.292516,4477500252.677821,4478268328.252382
7,2016,5339061345.851536,5297248669.364322,5393131399.680429,5389812844.552391
22,2016,5205168039.149557,5215952684.357050,5121519498.581322,5148563409.934916
17,2016,6211831075.561470,6188099879.342015,5950339020.143429,5993523769.830236
2,2016,7099171961.127750,7071916583.585139,6852127969.328720,6857600182.147134
11,2016,8488083039.121693,8462744537.464505,8475588942.520872,8476165486.658450
13,2016,6396619174.328681,6380284697.097977,6816499215.700417,6836412908.489130
9,2016,8738927002.253695,8753304756.936710,8882537301.677622,9086950352.274166
10,2017,101323662.911351,101244986.502928,96871530.372695,95121269.160324
162,2017,209423174.031794,208140989.218722,206578671.391967,197327633.826522
163,2017,195026927.593978,195357966.313995,173467293.812748,176137744.584763
164,2017,258430654.270358,258678640.600822,248371735.695424,247491455.255902
157,2017,270319364.901314,279630656.330204,257565348.864347,255317734.253935
158,2017,274530246.203300,269142692.674216,282940500.552991,271035672.982532
152,2017,395953031.866897,391923061.376210,386488034.946387,375096659.764974
153,2017,285898842.940566,276759561.636319,276835919.639731,256091882.283518
154,2017,453466695.178731,438507569.789504,419791780.840096,394188982.701461
148,2017,360199539.732742,360921393.567742,346904484.018161,353850830.172451
149,2017,341688715.922503,324782821.965686,320702282.047863,299944277.621133
144,2017,676534781.297848,666132060.995327,627815044.392453,618858346.422314
142,2017,623895129.179671,622981592.806885,612162233.746898,588821184.300170
137,2017,813346853.152750,810811651.299680,742156970.781379,727426149.673531
128,2017,867094570.102815,869133660.537067,883543598.420690,858414783.225308
121,2017,1190322713.042578,1193881524.081883,1182963524.247030,1145802653.118432
122,2017,970532637.278338,965225244.888201,958946490.495151,915008938.857846
123,2017,1063962370.628323,1079075379.176377,1041208290.579552,1039521438.197619
116,2017,1543226759.746011,1542042813.826347,1469021773.185287,1420087138.827496
113,2017,1312897687.325337,1309583040.174705,1284526094.450701,1261457331.248222
80,2017,1886782060.665498,1887702532.209665,1746344814.986311,1718804941.995736
15,2017,1603629105.396376,1599747776.234860,1561265597.375919,1534568201.987278
102,2017,1294213325.178538,1291741135.684669,1318549338.714692,1316107488.757928
99,2017,1063600667.746815,1061475217.628954,991127752.271185,948031539.345022
100,2017,1515024515.268285,1493500753.877625,1536288913.370890,1467124494.549940
96,2017,1590224283.545214,1599143320.035826,1558771808.849607,1561949037.761459
87,2017,2363139800.112669,2356466899.688205,2238058698.835433,2248479565.957677
84,2017,2025324490.326159,2035225566.928331,2047445938.088578,1988534549.062957
83,2017,1463887920.585148,1470497502.449928,1552432010.150568,1550399474.293566
31,2017,2042536115.507456,2054460074.348214,1985678577.423698,1957544280.213611
73,2017,3059299432.775651,3054239894.359752,2844754879.439434,2784206753.288972
29,2017,3164925080.583071,3160573735.969572,2826091126.838322,2767517121.639022
68,2017,3504229023.771176,3495590064.500993,3453173012.428165,3375409118.171455
67,2017,2526811910.421167,2539746183.304274,2461427761.369865,2380540603.434278
23,2017,3246405035.089803,3239179548.270224,3197889747.431543,3100776135.516029
65,2017,3189394059.838980,3199907562.810996,3143778830.940365,3073977630.463344
20,2017,3585083019.648013,3584489422.505450,3531124116.877504,3444283523.572043
25,2017,3425721084.542413,3402708382.805570,3046052808.200548,3033845727.819012
59,2017,3099396293.708973,3118311562.401195,3042652891.063799,2955030030.949243
60,2017,3855302570.738778,3843360243.130811,3781000007.505710,3671866029.785684
61,2017,3450265585.665848,3448977094.150957,3362853867.118238,3259650772.953384
55,2017,3656691250.967974,3636076618.836659,3385536344.732064,3310999229.396771
27,2017,3835135018.025107,3841725717.271001,3769663043.075316,3671365705.261282
51,2017,3938011807.264030,3936946292.694102,3686401847.709417,3591564229.416933
49,2017,3242795260.733830,3243965932.971380,3127621344.648794,3166846703.612378
43,2017,5169837870.433116,5136594804.417831,4567036057.298091,4420324343.902105
36,2017,3970415069.650945,3975466210.473491,3853561937.210310,3916699903.199678
30,2017,4906127210.974569,4901553677.664786,4714401162.928855,4578851432.573236
7,2017,5766388163.706940,5775681125.877210,5650346859.964308,5488037732.349229
26,2017,5807866825.148243,5804119663.389447,5510928057.035587,5482056598.382908
16,2017,6903987822.575443,6900116741.541941,6778283503.975049,6623030366.498294
18,2017,6698020651.056972,6705060618.269217,6614693476.869898,6446476456.872104
22,2017,5904115291.410010,5925074622.087263,5259897599.969889,5152973157.237758
17,2017,6296488796.170551,6287924039.201897,6035619767.366784,6010602694.942698
11,2017,8992556587.196724,9014930570.936577,8763652756.766645,8495279343.499495
13,2017,7174380638.191248,7133050270.233136,7300786471.341488,6937468344.838928
2,2017,8161728506.601526,8110147501.643967,7874067878.348511,7814995185.475882
9,2017,9881658907.347733,9894358745.840340,9325733028.113668,9310632448.362928
58,2018,66235665.802328,66231268.778705,61984062.294341,65510591.877134
5,2018,149805028.203529,149804786.959714,143429534.166748,144196661.215540
162,2018,189512225.580703,189055037.110546,192393276.036007,192017155.722722
163,2018,162911535.925630,164059867.567948,164920506.341543,169523555.726362
164,2018,240943163.362205,241203088.331936,240798803.857900,240144576.131027
157,2018,247517256.965128,249641166.418625,245948501.021998,253631409.301503
158,2018,260890088.399930,259263442.901442,273905595.910796,270730109.815915
152,2018,402883682.891633,402753138.967276,400779210.546441,407305844.892815
153,2018,245976100.682709,243542295.711074,249961761.332750,255708577.226324
154,2018,394908916.038025,393304800.830797,382697901.251690,387715196.206815
148,2018,351183640.002357,350426581.495222,345584471.102240,347282085.827702
149,2018,275983240.723935,268612715.359410,288692656.451813,293745723.312236
150,2018,408681015.957781,408402797.816897,408269214.109000,410013962.928237
144,2018,595357576.504883,587534059.108792,590621861.604996,605198865.041763
142,2018,587701676.887246,588505777.244768,569697554.863482,600259160.512532
137,2018,696595836.868883,692504028.764222,682899155.585554,720744895.298912
128,2018,807886458.345141,798527153.193801,825367115.722700,832401233.718729
121,2018,1163463220.410050,1169577351.420712,1111224799.321802,1143506315.417326
122,2018,927749733.049584,936178693.043496,886360661.750935,900901426.433161
123,2018,999077486.507380,1004609272.929375,971638786.776252,994933753.632220
116,2018,1438200447.799989,1436651962.520786,1385362501.381921,1396412806.041189
113,2018,1311850440.917688,1301786756.661471,1227450026.139522,1287145618.961237
15,2018,1607407770.288074,1608670616.919281,1478060594.774432,1555200146.629158
102,2018,1257396363.834560,1259132517.292546,1241207780.436809,1280620152.211055
10,2018,2017102512.113192,2020071878.814928,2031987858.451540,2023802845.540597
99,2018,893470959.433436,884559884.502124,907959346.549391,927026699.189722
100,2018,1441339250.621708,1453798556.101807,1409524909.723448,1494941054.326764
96,2018,1569730151.869945,1553612344.107098,1493691020.269444,1531988153.106690
87,2018,2297835731.512269,2298436399.527319,2138313431.000896,2188880897.643243
84,2018,1865091279.920562,1864951424.852358,1890878274.817024,1918623734.968045
83,2018,1483589256.534274,1484879760.159628,1471449458.109596,1505107102.483180
31,2018,2091091095.477258,2088567701.985222,1921681563.542209,2003431582.829727
80,2018,2602071355.328544,2598784330.892635,2498474173.346088,2527314951.603062
73,2018,2900304396.310993,2897373958.981147,2711676262.554810,2730830919.720605
68,2018,3429659003.559373,3416040848.725661,3332523220.143595,3328100479.241258
67,2018,2399738644.974613,2380428420.023477,2321719378.896591,2349607397.299533
23,2018,3169581162.082947,3176422498.871537,3055447018.600502,3095660695.422542
65,2018,3134404003.304589,3138221305.315451,3012322900.972887,3057234497.694633
20,2018,3502895868.989315,3488921713.933705,3397155768.498420,3424191344.885452
25,2018,2977753939.107721,2964418218.187365,2908723240.485386,3023807047.988230
59,2018,3061850671.373012,3034221270.561210,2920979347.941748,2946149815.742423
60,2018,3764737944.796244,3758784452.881937,3646368678.120525,3658463591.357111
61,2018,3348843469.628657,3358248419.923060,3233756978.584244,3277046894.459717
55,2018,3436728702.580663,3422775884.457237,3224757777.634622,3250761074.616737
51,2018,3686028491.257993,3688454495.895074,3467007581.342802,3538876377.591918
49,2018,3226591768.630261,3226281488.971992,3005213702.805368,3131736705.520776
43,2018,4516433623.078917,4512411856.005769,4281954174.850885,4310253559.462037
36,2018,3973330268.054829,3958441654.986754,3763517416.902860,3842231281.008201
30,2018,4633717321.435495,4639260717.607895,4415673649.924052,4540142921.362782
29,2018,4985004178.843851,4987683419.172061,4863193055.259490,5054872911.978158
27,2018,5870806732.733314,5866950777.385355,5687720719.583076,5714351862.942126
26,2018,5642499395.659341,5641675019.463892,5295224222.972964,5447446544.230603
16,2018,6735215822.193938,6737084392.644527,6512619870.568482,6572904247.131352
18,2018,6640958674.352471,6638347706.805741,6314386050.538815,6418295585.636141
22,2018,5211328866.888975,5228519156.282524,4908326664.048496,5181397294.659693
17,2018,6127895248.665634,6128043404.357964,5766154603.799817,5952972285.172236
11,2018,8832527050.137556,8856675490.618582,8409359114.286418,8523958124.559497
13,2018,6563725433.919494,6559385796.256745,6643085498.012875,6684457443.816256
7,2018,10758013355.381838,10783023149.908503,10256403241.500004,10375280387.882877
9,2018,10144191865.660425,10156555492.265808,9765580121.338493,9938886504.207638
2,2018,9680817504.827663,9665960700.331743,8810756801.857954,9191344353.544300
58,2019,69530940.843621,69526599.035388,63953005.079310,65605113.415485
162,2019,191193296.619506,190756560.387826,197206471.552161,194748331.974157
163,2019,193833975.026249,193835124.940070,170935485.939859,173480508.459292
164,2019,248932123.328288,249142797.132336,245504466.898025,245516234.206656
157,2019,269066274.456433,271838859.676360,260265928.031288,257986956.914074
158,2019,267513035.973330,263622092.796234,275471352.477151,270321515.022146
152,2019,423784785.197045,422283339.356105,415368533.742911,414875771.790299
153,2019,265900532.565298,259425611.471890,268780431.054889,260559345.196170
154,2019,431392268.302117,421672334.069511,411288760.620347,398091144.901167
148,2019,366988545.164337,368126434.254656,346985640.702999,351931420.858748
149,2019,316507861.883326,303917151.596343,312834448.883591,302921838.927433
150,2019,408482633.435513,406346234.028586,421467605.319047,420485653.368379
144,2019,656787817.521171,660282847.585359,605504445.880154,611731339.087786
142,2019,618066397.096460,620327095.387524,601595478.785020,595355306.540677
137,2019,781294033.843400,778841698.467637,726095321.544408,730279045.377694
128,2019,815607689.742612,810391361.974880,848987633.128962,844688654.826680
121,2019,1215499000.929869,1206850002.989009,1189047324.202935,1166144431.869201
122,2019,924734438.640441,922656017.561113,934749076.913102,904854887.985643
123,2019,1020239939.135868,1020642638.852503,994227831.404189,1014172061.040692
116,2019,1457611344.814117,1457194411.411933,1426169295.749850,1415877684.276438
