farm_id,n_years,country,G_mean,G_ew_mean,M_S_rms,M_S_mae,M_S_std,M_S_mean,M_D_rms,M_D_mae,R_i,H_i,P11_median_err
116,11,United Kingdom,0.10515552647928428,0.10688217355578468,4.6637252877601805,4.096758888861376,3.6841620574359903,3.0677674515120144,0.8357200178694354,0.6785068042094244,0.02254753871443974,0,1.6229585293518214e-14
117,2,United States of America,-0.2510865497437298,-0.2654964358735604,4.438271541731215,4.1307214133459516,2.2958200641454467,4.1307214133459516,0.2514332002115061,0.21731485610217366,-0.05657304817491849,0,6.5562552355684e-14
118,4,China,0.0,0.0,3.784890459904846,3.348470508487279,2.037364653097939,-3.348470508487279,1.1155997461800125,0.9326349552363724,0.0,0,2.4901694989763533e-14
119,4,China,0.7030113344534576,0.9111462075220488,5.82611500549757,4.893701686429509,6.721410623687432,0.24616148789005576,6.505769766788461,6.178371347813995,0.12066554364101813,0,6.032490403712542e-14
120,4,China,0.6841857749851241,0.6922760013385673,4.696383962473693,3.9349264342225476,4.402987891120441,2.7415863192621135,1.8070491695927655,1.5979444953653716,0.14568352597489662,0,4.5707733831685506e-14
121,11,Germany,2.233223712882614,2.2475386907037325,4.353197695226057,3.871974340350242,3.386791034239932,2.919372548010588,0.9972169705441053,0.8387641520870669,0.5130076484538443,0,2.0365230683271147e-14
122,11,United Kingdom,2.4237484030168748,2.4133319152110904,5.290944608805103,4.308566293774205,3.8416052476400355,3.818087748419322,1.5712860834601088,1.340076435498628,0.45809370201746447,0,2.288608050961396e-14
123,11,United Kingdom,2.168927629851665,2.174961096753373,5.594081267146608,4.460462568737972,5.492153604881683,1.9677787491506564,1.3070429874445213,1.1345915390716714,0.38771829122138896,0,2.2431720643584683e-14
124,9,China,0.11623267035533368,0.4550594978555455,3.4815109357380325,2.7660160751488823,3.1900655118812837,-1.7536033315628958,1.6934433171932286,1.5526693967530028,0.033385697331062364,0,4.43269983262352e-14
125,2,China,0.6741413843661941,0.6880268704945767,7.027394104896125,6.817789919293709,2.4091527647311555,-6.817789919293709,4.6056957139860035,4.598435456240056,0.09593049348072089,0,2.0904004442833755e-14
126,4,Vietnam,5.213772027728837,5.23858913238397,10.472235403635004,9.051026382866583,6.082393801325206,9.051026382866583,3.0476529196852327,2.8996380428716444,0.4978661982635619,0,4.864249322799178e-14
127,3,Sweden,1.076584904652166,0.9906170167580534,5.676354230027272,5.485947478625224,1.7855157265538324,5.485947478625224,0.7752010374373224,0.6581903117660101,0.1896613320848008,0,1.9258529003396483e-14
128,11,United Kingdom,0.5340111399144968,0.5344304432636542,5.519155893281138,4.24395339516503,5.376022096692076,-2.0461885560614306,1.1677672925463851,0.988904602261046,0.09675594424947963,0,2.856396327548361e-14
129,2,United Kingdom,-0.002390903042473469,-0.05474332896243665,3.450953336893537,3.023938366152286,4.276494649192901,1.6627915356799483,0.25165239172790405,0.20531470772472102,-0.0006928239269168736,0,9.537982021352334e-14
130,5,Vietnam,1.1554058173447992,1.6368546300148163,11.367199277020049,10.088028939249872,5.857142170498148,10.088028939249872,1.3000330130459523,0.9600527373676352,0.10164384288402242,0,7.464499916938039e-14
131,11,China,0.09476885757093272,0.1322966506049843,9.168877600039893,7.407402858205327,7.5230170554175375,-5.711182211071181,1.4650210545320332,1.2796437704849053,0.010335927875241827,0,2.6639096486962246e-14
132,1,China,-1.7286734245316988,-1.7286734245316988,0.19521469107592826,0.19521469107592826,,-0.19521469107592826,2.277317405263713,2.277317405263713,-8.855242476906287,0,7.841137920404204e-14
133,4,Vietnam,0.09811513184810458,0.2525665661561809,8.834711262149,7.162700069771686,5.971917703835182,7.162700069771686,0.61629287349853,0.5497835283131131,0.01110564102626242,0,6.451545179298873e-14
