farm_id,year,country,S_pct,D_pct,I_pct,total_pct,S_shapley,D_shapley,gain_pct,P11_err_pct
46,2014,China,-4.283627239033449,1.3424755166944,-1.421029457842072,-4.362181180181121,-4.994141967954485,0.6319607877733641,0.022474497856189057,4.2318013875416366e-14
89,2014,China,-0.1055444679043432,-0.7188986060167708,0.7255246858889038,-0.09891838803221015,0.25721787504010873,-0.3561362630723189,0.042632384651341344,8.457998965467964e-14
101,2014,China,-6.327169583315275,-3.5826148381403433,3.588004583272262,-6.321779838183356,-4.533167291679143,-1.7886125465042124,0.0003446242899132882,2.7307132709343744e-13
168,2014,China,-5.664817112797873,0.515529518537322,-2.0644020909099186,-7.213689685170468,-6.697018158252832,-0.5166715269176373,-0.8694293533343455,7.541113618229353e-13
169,2014,China,-7.117060713548352,-0.8011300299246447,1.2991381998662435,-6.619052543606753,-6.4674916136152305,-0.15156092999152276,-0.17715573606525503,9.861223094772266e-14
165,2014,China,-0.0927854919230997,1.9354315370460735,-1.9958899475163414,-0.15324390239336774,-1.0907304656812704,0.9374865632879027,1.2511890371517973,3.79833889938023e-14
34,2014,China,-5.652047830244747,0.40345862545960187,-0.3296293170584822,-5.578218521843627,-5.816862488773988,0.23864396693036077,0.13963388000523888,0.0
97,2014,China,4.3470747524647315,1.4250526914747967,-2.053667594263926,3.718459849675603,3.320240955332769,0.3982188943428339,2.9926754200315298,4.6203287486868564e-14
0,2014,China,2.621777302260728,0.21179723145772944,-0.22704344367564655,2.6065310900428105,2.5082555804229045,0.09827550961990615,0.0,1.6995086850340823e-13
45,2014,China,-4.705501386733419,0.8064522368746727,-0.8239172875058274,-4.722966437364573,-5.117460030486332,0.394493593121759,0.0,3.142922885709005e-14
131,2014,China,-6.181700904508314,-1.1268321783794242,0.8370088799020403,-6.47152420298571,-5.763196464557299,-0.7083277384284098,-0.4169307520474357,1.917859999729368e-13
88,2014,China,-8.400051792366185,-1.8652708161944813,1.9454105713356615,-8.319912037225004,-7.4273465066983535,-0.8925655305266507,1.0245218847390585,3.7942413063518614e-14
109,2014,China,4.556475932673758,-0.7605885088527099,0.7514085273615406,4.547295951182588,4.932180196354528,-0.3848842451719396,0.5234072273880117,1.9885455073966336e-14
57,2014,Vietnam,3.508715733526683,-6.488082894576262,4.361735284453929,1.3823681234043497,5.689583375753647,-4.307215252349298,20.16829674212712,8.799666028804042e-14
38,2014,China,-3.2653002057101226,-1.965088750301033,2.3964320553325225,-2.8339569006786327,-2.0670841780438614,-0.7668727226347716,-0.09657648643489095,0.0
24,2014,China,2.9463370442682777,-0.26159827999942104,0.3757304165381276,3.060469180806985,3.134202252537342,-0.0737330717303572,-0.2614225000056592,1.3339573986792948e-14
46,2015,China,2.9556935282712335,3.467559018308381,-3.4975789444338745,2.92567360214574,1.2069040560542963,1.7187695460914438,-0.011350926340548306,4.150465032547823e-13
89,2015,China,-9.987953500030626,-3.654297748873414,3.6393155658876597,-10.00293568301638,-8.168295717086796,-1.8346399659295842,0.06016564079835152,4.2763968325751817e-13
101,2015,China,2.5269409107543597,-1.8212991396261387,1.8256086993642753,2.5312504704924965,3.439745260436498,-0.908494789944001,0.0005370439486980652,3.9127379899647546e-13
168,2015,China,5.061747272577838,1.1438279678728078,-3.3717672370021905,2.8338080034484547,3.3758636540767424,-0.5420556506282876,-0.7189545462463569,4.817406849300245e-13
169,2015,China,-14.888916996808582,-1.4605913998732043,1.195065331049829,-15.154443065631956,-14.291384331283666,-0.8630587343482898,0.8050176793332219,2.609745079324083e-13
165,2015,China,1.5137931925978267,2.2607288195483393,-2.657884043340146,1.1166379688060204,0.18485117092775388,0.9317867978782665,1.7420260350288586,3.433369288922513e-13
34,2015,China,1.9011125773197772,1.153949958498199,-1.0951839573816249,1.9598785784363515,1.353520598628965,0.6063579798073866,0.18882166986195942,4.287738083602748e-14
97,2015,China,2.3266431067052857,0.13042262099731153,-0.03565055398243991,2.4214151737201575,2.3088178297140662,0.11259734400609157,2.5491795455398107,1.2677272635865424e-13
0,2015,China,-8.97237843451385,-3.5688457719001714,3.5780260332518834,-8.963198173162139,-7.183365417887909,-1.7798327552742297,0.0,9.740708917913759e-14
45,2015,China,3.185622645488289,1.130001728155357,-1.2895422875339588,3.026082086109687,2.54085150172131,0.4852305843883775,0.0,1.43400441703289e-14
131,2015,China,-14.866905382209136,-2.7763551574955643,2.358350540694667,-15.284909999010033,-13.687730111861802,-1.5971798871482308,0.49915617932163187,0.0
88,2015,China,-16.340289690786992,-1.8799953348749034,2.4390701973881135,-15.781214828273782,-15.120754592092936,-0.6604602361808465,0.4052111750663149,8.258775117127483e-14
109,2015,China,-9.81304594163317,-4.711310557832121,4.572951778091125,-9.951404721374168,-7.5265700525876085,-2.424834668786559,0.2413922379196303,2.3336532734509437e-14
57,2015,Vietnam,18.463428827602606,0.5653525727188008,-2.285622823681571,16.743158576639836,17.32061741576182,-0.5774588391219847,21.64610341596342,3.491272770758788e-14
38,2015,China,-14.972030540312778,-5.581928804650109,5.680048420850068,-14.873910924112819,-12.132006329887744,-2.741904594225075,-0.18259230253868997,2.811809132987621e-14
24,2015,China,-11.72577571058179,-5.224034822532666,4.966874501031027,-11.982936032083428,-9.242338460066277,-2.7405975720171516,0.8555001943851601,1.581380333782264e-14
1,2016,China,1.0253564184633814,-2.5023317423221223,2.5087710480887093,1.0317957242299687,2.279741942507736,-1.2479462182777674,0.0,5.226397746961011e-13
46,2016,China,-3.675301777954735,0.7284342599233565,-0.7871881773491685,-3.734055695380547,-4.068895866629319,0.3348401712487723,0.007229645194798593,8.484550204110405e-14
63,2016,China,-0.5015374329943675,2.88145285800053,-2.986902960543257,-0.6069875355370944,-1.994988913265996,1.3880013777289015,0.15864814108244604,3.3762516639329593e-13
124,2016,China,-9.035455684715519,-4.66814678854495,4.676109810093277,-9.02749266316719,-6.697400779668879,-2.3300918834983113,-0.28083470636259533,4.2585303598020636e-13
71,2016,Taiwan,-4.863913160111826,-11.463943580608046,11.051688117145082,-5.276168623574791,0.6619308984607146,-5.938099522035506,1.8985508991941358,4.3852496890555466e-13
101,2016,China,-6.782826870623706,-4.523005223445709,4.5237689783779125,-6.7820631156915026,-4.52094238143475,-2.261120734256753,0.004313060951609879,1.0804346449977147e-13
135,2016,Japan,9.211766953545416,5.910670261215916,-5.641955555232891,9.48048165952844,6.390789175928969,3.089692483599471,-1.8349711911276732,2.6516151510872173e-13
168,2016,China,3.138371817065195,3.2826370815767363,-3.926855582607467,2.494153316034464,1.1749440257614612,1.319209290273003,-1.1638172015778439,7.704606862834429e-13
169,2016,China,-7.801508131864386,-2.7154739950660947,2.7588349739187086,-7.758147153011772,-6.422090644905032,-1.3360565081067406,0.36168401899766495,1.170588794372755e-13
165,2016,China,0.8427277474617816,2.5730322835298605,-3.0022374368551716,0.4135225941364704,-0.6583909709658042,1.0719135651022746,1.8344560818758529,1.4787402293013794e-13
97,2016,China,12.662144303759376,3.8951142036019992,-3.3395590719173174,13.217699435444056,10.992364767800716,2.2253346676433403,1.5904838651378639,1.8656096516609958e-13
