farm_id,year,n_turb,capacity_kW,n_hours,wake_model,turbine_type,country,region,TI,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,Volatility_kW,CV,P5_kW,P95_kW,RampFreq,low_hours,high_hours,precompute_time_s
115,2024,35,350000.0,7822,gauss,iea_10MW,Vietnam,east_asia,0.07,752791517.8147697,867390030.8276186,0.2749722459782919,0.13211878041012864,92269.94613243267,1.076658261479931,0.0,294987.5444533629,0.06410110440623933,0.4150728597449909,0.03642987249544627,10.708924000002298
116,2014,35,350000.0,8150,gauss,iea_10MW,United Kingdom,europe,0.06,1475994614.7126145,1598117840.9461808,0.5174389534487693,0.07641690938214048,126153.63107723511,0.7487194040011798,0.0,322525.0,0.13129352665829433,0.23230593607305935,0.26289954337899546,10.081084400000691
116,2015,35,350000.0,8173,gauss,iea_10MW,United Kingdom,europe,0.06,1528623263.1695719,1656947333.6752632,0.5343808928945734,0.07744607682916305,125558.52380409115,0.7195315517070121,0.0,322525.0,0.1400844845301975,0.21050228310502284,0.2771689497716895,10.157031900002039
116,2016,35,350000.0,8230,gauss,iea_10MW,United Kingdom,europe,0.06,1401154959.080813,1542949160.7053692,0.486427689318109,0.09189816828425777,121999.98373490424,0.764831791217741,0.0,322525.0,0.14311738585904588,0.2290528233151184,0.213683970856102,11.612784200002352
116,2017,35,350000.0,8271,gauss,iea_10MW,United Kingdom,europe,0.06,1543226759.7460115,1689836062.2149549,0.533093859697743,0.08675948261914533,119322.8868358102,0.6773265704994194,0.0,322525.0,0.16303230962438633,0.1745433789954338,0.24509132420091323,10.94210060000114
116,2018,35,350000.0,8148,gauss,iea_10MW,United Kingdom,europe,0.06,1438200447.7999892,1573610261.0191276,0.504313222455989,0.08605041322712399,122598.53344496753,0.7467409390817209,0.0,322525.0,0.14419454275602236,0.21210045662100457,0.23858447488584475,10.968679599998723
116,2019,35,350000.0,8214,gauss,iea_10MW,United Kingdom,europe,0.06,1457611344.8141172,1601033238.96443,0.5070128856009313,0.08958083483830737,121334.28366706388,0.7291987186467906,0.0,322525.0,0.1574380637059025,0.20616438356164385,0.22614155251141552,10.728439299997262
116,2020,35,350000.0,8281,gauss,iea_10MW,United Kingdom,europe,0.06,1563622690.8039908,1688034305.2658606,0.539487187815133,0.07370206522092881,125003.49617786938,0.7022350832359783,0.0,322525.0,0.13583058180576113,0.19410291438979962,0.2923497267759563,10.816301999999268
116,2021,35,350000.0,8057,gauss,iea_10MW,United Kingdom,europe,0.06,1323079348.9843192,1448456443.7358048,0.4691853929978614,0.08655910593218645,123874.69517208394,0.8201642105142676,0.0,322525.0,0.1400844845301975,0.2545662100456621,0.21906392694063928,10.804801400001452
116,2022,35,350000.0,8155,gauss,iea_10MW,United Kingdom,europe,0.06,1469036791.6965957,1609706489.8825593,0.5146839946383799,0.08738841463963197,122874.56186252602,0.7327121880130801,0.0,322525.0,0.17319328690489783,0.2084474885844749,0.23310502283105022,10.99097410000104
116,2023,35,350000.0,8286,gauss,iea_10MW,United Kingdom,europe,0.06,1422830977.896338,1561825460.4908588,0.4906144539486011,0.08899488842423972,121356.4034384728,0.747159789627854,55.79535428907309,322525.0,0.13962781139399474,0.19931506849315067,0.23493150684931507,10.969332799999393
116,2024,35,350000.0,8377,gauss,iea_10MW,United Kingdom,europe,0.06,1497151653.2177753,1641741782.5184252,0.5106334191298539,0.0880711758939638,121245.59701575525,0.7113650256454523,756.4075302530604,322525.0,0.1599681202322669,0.18727231329690347,0.25125227686703094,10.573279999996885
72,2019,36,360000.0,8145,gauss,iea_10MW,China,east_asia,0.07,1078153071.3971372,1226281049.0284405,0.3676942471172284,0.12079447672184311,104932.45238454401,0.8525767882824271,0.0,331401.9112714373,0.10012558511245576,0.25707762557077624,0.07260273972602739,11.178975300001184
72,2020,36,360000.0,8278,gauss,iea_10MW,China,east_asia,0.07,1268757698.4993465,1432125642.8450305,0.42574618751823656,0.11407375125351484,111703.33201626828,0.7733565436422107,0.0,331740.0,0.11749971535921667,0.2128870673952641,0.1197632058287796,11.001964399998542
111,2022,36,360000.0,7979,gauss,iea_10MW,China,east_asia,0.09,1037061069.2685769,1176831045.4818213,0.36103837478540085,0.1187680905851863,102179.93421508852,0.8631084998258327,0.0,331740.0,0.09612969517068158,0.28641552511415524,0.05365296803652968,11.314136000000872
111,2023,36,360000.0,7755,gauss,iea_10MW,China,east_asia,0.09,867936082.49407,989121339.330936,0.31088762894694105,0.12251808955900026,98938.35188831345,0.9985757937970592,0.0,319984.21553622227,0.07409521634889828,0.36335616438356166,0.047031963470319633,11.493496800001594
111,2024,36,360000.0,7942,gauss,iea_10MW,China,east_asia,0.09,915629562.111047,1038506984.9425597,0.3202487346145132,0.11832122904624381,96936.65115657331,0.9299520013270077,0.0,315281.55900408723,0.08858021177274279,0.3218351548269581,0.044626593806921674,10.987503299998934
112,2021,36,360000.0,7680,gauss,iea_10MW,Vietnam,east_asia,0.07,694996882.561755,730474973.4406371,0.2513732937506347,0.04856852345231693,82751.6520046119,1.0430326951804532,0.0,262262.91156200337,0.06302089279598128,0.4132420091324201,0.01780821917808219,10.842444100002467
112,2022,36,360000.0,7436,gauss,iea_10MW,Vietnam,east_asia,0.07,643976646.352136,678199087.2119433,0.24056267047402127,0.05046075924474436,86659.44988174629,1.1788265696656803,0.0,278103.66758255975,0.060052517410663316,0.4747716894977169,0.023515981735159817,10.624530799999775
112,2023,36,360000.0,7956,gauss,iea_10MW,Vietnam,east_asia,0.07,765486963.9823328,810579600.1749197,0.2672640369191431,0.05563011477571863,88012.39029472975,1.00718702637453,0.0,289252.0476035953,0.08128781824409179,0.3723744292237443,0.026141552511415526,10.823798100002023
112,2024,36,360000.0,7825,gauss,iea_10MW,Vietnam,east_asia,0.07,797355322.216868,839749272.5383372,0.28305123259384735,0.0504840572154634,98772.6355159304,1.0881206987616419,0.0,323068.83150159544,0.06387339177957417,0.4173497267759563,0.047928051001821494,10.739865700001246
113,2014,36,360000.0,8081,gauss,iea_10MW,Netherlands,europe,0.06,1306110523.5360441,1507706204.6758404,0.44896482955081335,0.13371018870559048,125171.03206016372,0.839514130763203,0.0,331740.0,0.12364425162689804,0.276027397260274,0.20296803652968037,10.733698699998058
113,2015,36,360000.0,8282,gauss,iea_10MW,Netherlands,europe,0.06,1405919377.826495,1629041004.378138,0.47154450677053816,0.13696501558401009,124207.67811555347,0.7739129835270869,0.0,331740.0,0.1462495718689348,0.21723744292237443,0.2391552511415525,10.720811399998638
113,2016,36,360000.0,8181,gauss,iea_10MW,Netherlands,europe,0.06,1241337806.1802535,1459139283.314382,0.4214839961768643,0.1492670916510454,121628.58464616515,0.8606726406081726,0.0,331740.0,0.14402823636570647,0.2667349726775956,0.17144808743169399,10.741911799999798
113,2017,36,360000.0,8030,gauss,iea_10MW,Netherlands,europe,0.06,1312897687.3253372,1519268482.8334832,0.45416413702965863,0.13583563263502846,126246.92139083506,0.8423527911277875,0.0,331740.0,0.14956045210640484,0.27659817351598176,0.19931506849315067,10.862073199998122
