farm_id,year,P11_kWh,P10_kWh,P01_kWh,P00_kWh
139,2024,444807130.72796106,457415375.2,439726452.4,456185509.7
135,2024,355466761.2463072,382521354.7,327096149.5,335969977.7
132,2024,608122396.3199265,618746265.0,615896443.9,592194188.4
133,2024,497839866.79450375,497439754.3,407002671.4,424074937.6
131,2024,680825741.4973792,696117478.8,687278749.2,671092679.1
130,2024,468578745.4849439,477477393.2,367717603.6,384249177.8
126,2024,720016640.906385,728819375.9,620759503.5,601972434.7
125,2024,1247007357.0111237,1236511116.2,1412515190.1,1292117815.3
124,2024,1282763568.6980674,1303997272.3,1266714610.7,1293261597.1
118,2024,1003927552.2135667,989786701.9,992907712.7,1004792080.2
119,2024,837825624.543976,857855276.1,864391457.2,748554796.4
120,2024,809726363.3652045,829997259.3,734335009.3,750210184.8
114,2024,1145467733.8338346,1154111571.1,1093706554.0,1086393379.2
115,2024,752791517.8147697,760762652.5,677541882.2,652731197.2
111,2024,915629562.111047,914502610.4,926758335.3,906742318.7
112,2024,797355322.216868,800501610.2,658440299.6,635751772.8
106,2024,1180568030.011565,1179694867.7,1131180260.3,1078736076.4
108,2024,1064336514.0092915,1071831794.1,1088191421.1,1062952739.1
109,2024,1151903573.8849115,1156414158.0,1095595162.5,1094906927.2
110,2024,1082321569.0721252,1083515618.8,1055718231.6,991157751.0
104,2024,1273765378.2709093,1293521568.3,1264738893.7,1292086454.2
107,2024,761292241.0223707,774920793.7,614543454.5,641054356.7
105,2024,1028187175.4566789,1061270737.1,1060277519.3,934558423.4
103,2024,1371575000.7872782,1379559676.4,1407056758.6,1274278163.9
101,2024,2246937344.6548285,2258146662.4,2156689862.9,2214487319.8
98,2024,951269533.7154384,938735324.3,987575826.5,941208466.4
97,2024,1148930393.2917938,1196204606.3,1069942107.7,1034021875.0
94,2024,1335894045.7386222,1350553984.8,1367948779.0,1343999297.0
92,2024,1821036523.547133,1892713251.5,1832856219.6,1813285884.4
88,2024,1363992887.4604006,1363429891.5,1390099338.0,1356778418.0
89,2024,1748213099.9789872,1774428868.4,1709095076.1,1707382775.0
90,2024,1386686579.4443784,1354793705.7,1406070445.4,1364060125.5
91,2024,1390022806.4953446,1326486921.2,1297579344.3,1211929042.0
85,2024,1882209012.7800465,1858395439.7,1931472633.1,1747499358.4
86,2024,1145774800.4027107,1167331268.1,925753295.1,977468948.3
82,2024,1844022825.7515116,1879576899.1,1797897833.6,1787309461.6
81,2024,2703814893.6538525,2695945681.5,2586232888.2,2660641550.9
77,2024,1461354443.6920025,1476830798.5,1325748090.9,1499331450.4
78,2024,1538518387.446516,1572968825.1,1528581328.0,1523536402.0
79,2024,1726620121.1820512,1757314476.8,1634188235.2,1564021077.6
76,2024,1614278135.6008525,1644643027.9,1581554927.7,1514994768.2
74,2024,2289655754.500377,2274686014.4,2271693634.5,2141845584.7
72,2024,2201937543.992584,2228272142.3,2008976411.0,2016730904.3
71,2024,2527709889.9834538,2507709166.2,2242522287.3,2561028735.3
70,2024,1616996214.1727233,1654113353.6,1515267117.3,1523742142.7
66,2024,1927870233.1458712,2112079898.4,1950276211.7,2091306640.5
63,2024,1956804233.1553938,2034791113.5,1978050667.2,1880462870.8
64,2024,1142678416.1416996,1141358240.4,996404778.3,1001397003.5
62,2024,2637094043.585196,2526247956.4,2431976592.1,2667859950.4
57,2024,906819552.7500325,970514463.3,692513659.1,720896179.3
56,2024,2242914186.983403,2251329722.1,2018625697.2,2004662616.7
52,2024,4320893692.146549,4343344964.6,4148538982.4,4179852893.1
50,2024,2709461100.1194787,2727633581.2,2738708836.5,2682680675.8
41,2024,3419223807.0560117,3401650936.3,3862127864.3,3660581489.8
47,2024,3199856052.7517595,3137550000.7,3179024461.4,3139425753.1
46,2024,5773152545.350171,5721060743.8,5713819628.4,5575069616.5
45,2024,5255945520.622913,5288319523.2,5274477937.8,5194837561.8
44,2024,3271432670.4620757,3279330887.2,3096736129.3,2978181936.1
33,2024,3043924151.2260895,3017010259.5,2782178548.0,3019843908.0
42,2024,5094973706.42637,5065327668.4,5179695798.6,5375101867.7
37,2024,2748721048.265079,2787900305.5,2763658907.4,2866242567.6
39,2024,3960265637.4686837,3831976159.9,3858342993.7,4091159992.5
38,2024,3739361030.0783806,3767532629.7,3670364312.0,3689048091.4
35,2024,3787005704.5502567,3893043931.8,3523000559.9,3528896241.0
34,2024,6351240561.795858,6234695090.0,6361462711.2,6280430804.6
32,2024,3642446993.688354,3615033793.8,3504638475.2,3241080937.8
28,2024,4464817596.688716,4569142554.8,4212780232.2,4251896361.8
24,2024,3808755826.5827503,3805590779.7,3640998175.0,3616041903.9
21,2024,6517039579.142111,6463476453.8,7141156545.1,6203132832.4
19,2024,4439760960.683177,4422720931.1,4370081907.1,4329238253.3
14,2024,5141162170.656698,5162262583.2,5134067222.5,5114009812.1
12,2024,7752545579.184282,7503420299.9,7928242824.9,7558937652.9
8,2024,9796467001.207985,9779887562.6,9496989004.9,8872085629.3
6,2024,7648315513.756416,7581687157.1,7141529316.1,7140663634.4
4,2024,10945266313.911976,10704380717.2,10736338692.0,9852099416.6
3,2024,13758526536.799656,13775081836.4,13196939847.9,13184571589.3
1,2024,17832873875.526405,17883043752.2,17394683177.1,17372251479.4
0,2024,29107606003.24433,29087265713.2,28069550949.0,28004555961.2
10,2014,97669694.63700035,98060601.6,95215235.1,95369801.6
163,2014,182075617.57807556,183155129.7,167401566.4,170911235.0
152,2014,255555412.16464144,254708232.4,246594448.1,247837201.6
157,2014,273295887.6624567,274171972.5,251927601.2,253839190.8
158,2014,260807317.30712426,256309522.1,268283015.2,265287353.5
154,2014,349827485.01403993,343035873.3,313465617.9,315233327.1
149,2014,264954639.12865818,256453322.4,249828058.6,250851927.9
153,2014,274760477.97137606,270423790.4,249001692.3,255345392.6
99,2014,501540089.07141,500994488.4,459127750.7,461882866.3
144,2014,643538512.5696615,630705709.6,580684484.8,600779470.7
137,2014,725545354.8639725,717424390.9,653925071.1,682789257.5
23,2014,1044902064.299851,1047886324.1,985097536.7,994357091.5
128,2014,765844640.9932594,760244437.0,765084013.1,758705123.0
84,2014,823613424.5691605,823274881.8,810632967.5,805026373.2
121,2014,1230147631.3352027,1223397323.9,1140602674.5,1156366976.2
122,2014,952224584.3195015,957736265.7,896759891.5,895468361.9
123,2014,1062863535.4807191,1065712253.2,995562203.0,1004534825.0
116,2014,1475994614.7126145,1467491280.4,1399596874.7,1394650854.2
113,2014,1306110523.5360441,1296845140.4,1252201413.9,1269985043.9
68,2014,1851822212.0983164,1853009798.4,1758071365.2,1757916727.3
87,2014,1557162763.6738186,1556851752.6,1475219656.9,1473565539.7
15,2014,1602891348.4927745,1594481147.5,1528408078.7,1541844119.6
102,2014,1309305549.7096128,1296134812.2,1311454218.5,1295880619.6
100,2014,1453687256.648203,1489904879.8,1408945333.5,1476730745.6
31,2014,1775353949.7673168,1772392957.2,1683536765.5,1712933728.2
96,2014,1597168416.9740367,1595278357.7,1538098786.3,1535785516.9
83,2014,1527271195.7797477,1523923590.2,1450479943.7,1480307176.1
59,2014,2994234304.7942595,2990338439.9,2706387140.9,2747878756.6
67,2014,2457687136.4028893,2488417419.4,2344784461.2,2359323329.9
18,2014,3584950536.919964,3575929443.3,3300484897.8,3338478214.7
25,2014,3296314957.994352,3280968133.8,2934236158.3,2988039831.9
16,2014,3881053781.8493867,3878014086.9,3652367499.0,3687269883.6
20,2014,3657817450.329056,3657072996.9,3394025879.6,3416265303.1
60,2014,3889438030.5853157,3890466286.9,3628738451.7,3640911387.0
61,2014,3573211606.256414,3552612868.6,3229955125.6,3260628243.7
27,2014,3574188917.2698116,3582671768.3,3308227329.9,3345648914.0
55,2014,3460987185.231479,3485057714.1,3206772083.5,3194239012.9
49,2014,3305116580.8250484,3267088764.8,3144772053.1,3130696845.2
26,2014,4131772979.963124,4120025408.2,3888559961.1,3860968074.9
22,2014,4168969475.1566052,4160051961.7,3647035760.9,3745100357.3
43,2014,4922238711.16337,4914205922.4,4385211518.6,4351336579.1
30,2014,4774596731.545551,4761432353.4,4436734085.5,4426588958.8
7,2014,5831087662.105974,5811020319.2,5387026889.2,5451166912.6
17,2014,6288571304.818456,6249055427.0,5942115555.1,5963717839.0
2,2014,6399198705.955023,6373710872.0,6037098291.9,6031940557.0
11,2014,9383894078.999634,9328827777.5,8450299153.3,8503791186.3
13,2014,6990725431.281004,6995563682.3,6940260279.0,6792830286.4
9,2014,9506483306.35983,9559075411.6,9001201666.5,9048265782.5
10,2015,102765727.07138306,102731724.0,97300611.8,94656990.0
163,2015,202260188.0302002,203309853.6,175405134.6,174754379.8
152,2015,279377871.64886487,276740484.8,260278231.2,251724224.0
157,2015,290948189.28626966,295212816.7,260683882.8,257402877.1
158,2015,292350481.1207974,284434210.2,277195109.1,267883777.1
154,2015,378227176.0800992,369568243.7,337942032.2,320740612.3
149,2015,300206172.92755044,290918472.2,264325641.6,251646219.7
153,2015,314862741.90331256,304267228.5,275180340.7,260039457.1
99,2015,549191237.4084253,548195453.2,483749167.0,469148560.8
144,2015,702876364.9337308,687535966.6,627195248.2,603988113.0
137,2015,794013591.195965,786380120.6,706141053.5,696840451.3
23,2015,1060114927.4959353,1059889172.1,1015111491.5,996399348.6
128,2015,833427007.1860188,835745111.3,800642915.2,776893857.4
84,2015,889513713.4001826,885184832.5,848734663.8,811388042.6
121,2015,1241669487.0651326,1259739223.8,1178416276.2,1154012755.1
122,2015,1029587935.166305,1016146102.0,945362313.9,910592834.9
123,2015,1130974352.789263,1135084092.9,1034474191.4,1016944850.4
116,2015,1528623263.1695719,1525019374.8,1437727552.2,1393677398.2
113,2015,1405919377.826495,1416009055.6,1323009177.7,1299125234.8
68,2015,1897208909.1225457,1907334702.4,1822079686.6,1782403502.8
87,2015,1737915466.4748716,1727722973.5,1542972244.8,1504030172.2
15,2015,1753117471.970177,1747689398.5,1606007721.7,1582010424.4
102,2015,1493709770.5554748,1483449597.7,1372035519.8,1315059162.0
100,2015,1639470804.60157,1628683178.2,1520669719.9,1492509002.1
31,2015,1917964515.5515027,1915460618.3,1785163979.0,1749308404.6
96,2015,1787767331.6741524,1778571273.2,1603314288.2,1545392466.8
83,2015,1684197624.3036656,1694839154.0,1512581357.1,1512408899.0
59,2015,3135199879.8256946,3137187737.0,2860097242.7,2771168885.5
67,2015,2585976348.7522635,2612822506.3,2420108315.8,2353701539.4
18,2015,3589416013.2522554,3603715176.1,3385952212.7,3328067868.2
25,2015,3478516494.409025,3474171086.7,3027272641.8,3027607414.2
16,2015,3907096879.1532135,3917759863.4,3749522270.0,3685916263.0
20,2015,3697747222.9324036,3700755335.1,3520454733.8,3460990288.0
60,2015,4003312169.665137,4000954471.5,3768542182.1,3670951568.2
61,2015,3645309693.6038904,3653901209.0,3392018480.7,3297623742.0
27,2015,3760360867.7714443,3763283641.2,3478795954.9,3379006710.4
55,2015,3661660643.3226805,3641134969.5,3313931925.3,3252978667.5
49,2015,3686947512.0403805,3657876921.7,3229432983.0,3162681152.6
26,2015,4525553510.299125,4515388049.8,4064133739.4,3987900219.4
22,2015,4388559982.989452,4397736523.7,3813432430.3,3767196845.9
43,2015,5332475090.575487,5304644759.7,4566847304.1,4394702487.9
30,2015,5015043739.317688,4973273995.3,4628208918.5,4523573126.1
7,2015,5871164838.528465,5887277595.2,5535547166.7,5490015472.6
17,2015,6907779473.37554,6963003170.4,6118666429.8,5972763553.5
2,2015,7097428920.881069,7102710036.2,6317520124.3,6249723800.9
11,2015,9453097669.118618,9403152096.5,8769362886.4,8501560681.8
13,2015,7576148847.408606,7532428668.5,7101715465.5,6793029541.0
9,2015,10005095251.593597,10066107325.7,9265033049.1,9070591006.2
10,2016,92525582.12875757,92332113.5,94384222.7,95092637.4
148,2016,68985144.96838948,68943589.6,70302037.4,70171079.2
163,2016,179694451.03889027,180133756.6,167720317.0,171300370.9
152,2016,249188192.02906707,247473063.7,248290292.9,250353704.4
157,2016,243870975.87962615,249252451.1,248914680.6,254628753.8
158,2016,267826996.8951092,258861343.2,268431949.0,267083641.6
153,2016,251616274.48561656,244278791.9,255900578.2,256623729.6
154,2016,401088810.7724403,393594665.7,390501854.9,389748470.1
149,2016,287389069.9666851,276966374.4,300049493.8,298916968.1
144,2016,643381506.5628792,630250157.0,616824914.2,606303205.3
142,2016,560423314.7717438,560630335.3,576517197.6,576888933.4
137,2016,698303638.9372652,693897149.1,705178755.2,714420286.3
128,2016,786363549.6135732,780063633.9,848679884.8,836568704.1
121,2016,1109730592.2570693,1105190608.2,1136874794.0,1135428267.5
122,2016,886062324.2207539,889103012.2,905630359.9,897691029.5
123,2016,962864983.4539015,957632562.1,989538353.9,1012405845.3
116,2016,1401154959.080813,1396252791.3,1412775990.2,1406402382.1
113,2016,1241337806.1802535,1245675762.8,1259758582.4,1283756199.3
87,2016,1575802120.047388,1567224857.1,1494540605.7,1494819669.2
15,2016,1553873061.2790236,1544383203.2,1538289346.1,1554535549.8
102,2016,1288122196.0074272,1285195615.7,1304855696.3,1308923855.5
99,2016,887064287.75295,886880319.9,942047352.2,949485869.4
100,2016,1396883669.4406347,1375170029.0,1456737990.9,1476052014.2
96,2016,1566782407.134572,1573631590.9,1537729440.8,1550875113.7
84,2016,1822991455.738184,1818283182.7,1940597819.6,1961983978.4
83,2016,1377137944.613638,1381591989.9,1448679983.0,1512259431.6
31,2016,1929236515.4253776,1930274854.3,1941364631.0,1987535769.7
68,2016,3322428198.5880585,3317709424.5,3340179151.7,3336312086.4
67,2016,2295566844.6849613,2311483355.6,2376774575.6,2370302492.7
23,2016,3005313481.017372,3019137264.6,3079884486.5,3098982581.9
65,2016,2980098087.772357,2976614291.6,3046589249.5,3053728128.8
20,2016,3351312310.5193777,3346228022.7,3413186565.8,3422168100.5
25,2016,2987323992.4639783,2986197840.7,2975964411.8,3028902284.5
59,2016,2949199241.2369223,2964443793.6,2918350501.0,2956011828.5
60,2016,3672026065.2942567,3670161103.8,3671226394.5,3679667599.9
61,2016,3255942156.923907,3246603007.4,3254031532.3,3266197237.0
16,2016,3611679303.7363977,3612409900.7,3679412290.4,3686194505.7
55,2016,3299226920.4368496,3269416836.8,3255619982.8,3259806844.3
27,2016,3692465047.120751,3704931811.3,3611255517.8,3632592726.8
18,2016,4233861765.5966177,4214033640.7,4287841600.1,4296374990.9
49,2016,3262637716.698373,3261269485.0,3102341413.0,3128450669.7
26,2016,4083061829.7638416,4071335970.9,3938043329.5,3942377016.9
43,2016,4589365776.258812,4573500179.8,4386435367.9,4376804595.7
30,2016,4403680927.971997,4411267224.6,4464774111.4,4494158328.5
7,2016,5339061345.851536,5266734141.7,5379248335.6,5379661678.6
22,2016,5205168039.149557,5204907193.1,5111932443.2,5181848160.2
17,2016,6211831075.56147,6193626122.7,5905269322.9,5991009208.5
2,2016,7099171961.12775,7073364984.7,6841882914.8,6920844687.7
11,2016,8488083039.121693,8396822414.1,8447955202.5,8470274497.8
13,2016,6396619174.328681,6361701651.2,6822489084.8,6780728673.4
9,2016,8738927002.253695,8754245885.1,8889399713.4,9126992837.1
10,2017,101323662.91135149,100899243.0,96608071.2,94984253.4
162,2017,209423174.03179404,207955483.1,205867182.2,198462509.1
163,2017,195026927.59397793,195042215.7,173229543.0,174637220.7
164,2017,258430654.27035797,257516656.9,247866405.0,246999039.4
157,2017,270319364.9013139,278594488.0,254752501.1,254134278.1
158,2017,274530246.2033002,264901114.8,279822752.4,267305947.3
152,2017,395953031.86689687,389857714.3,386187793.4,375366783.3
153,2017,285898842.9405657,274017766.7,275582115.7,255166014.8
154,2017,453466695.17873114,435990561.0,417450831.5,391478519.6
148,2017,360199539.73274183,360203599.8,345799614.7,350722829.1
149,2017,341688715.92250293,324918224.0,318994856.3,300997741.2
144,2017,676534781.2978485,660601567.8,625991253.3,616270560.2
142,2017,623895129.1796707,622238795.0,614045708.9,583956798.0
137,2017,813346853.1527499,803054939.7,736004074.8,716370257.3
128,2017,867094570.102815,867718093.3,886048655.0,852136053.3
121,2017,1190322713.0425777,1198525950.0,1182869376.3,1144585256.3
122,2017,970532637.2783382,960288904.2,954756126.2,917914035.3
123,2017,1063962370.6283226,1074561880.4,1039951409.4,1039577641.0
116,2017,1543226759.7460115,1538009192.3,1465164729.2,1414513244.7
113,2017,1312897687.3253372,1310233780.4,1281796882.4,1258613028.7
80,2017,1886782060.6654985,1884039200.2,1743937967.7,1722053394.2
15,2017,1603629105.3963764,1604779285.5,1563402810.1,1536196829.4
102,2017,1294213325.178538,1295994826.0,1314592442.0,1313372214.3
99,2017,1063600667.7468154,1062770857.7,996038360.2,942975286.2
100,2017,1515024515.2682853,1481728668.7,1526915367.2,1450194917.0
96,2017,1590224283.5452144,1603336980.1,1557381224.5,1560466511.1
87,2017,2363139800.1126685,2349940035.3,2229872942.4,2223477001.2
84,2017,2025324490.326159,2030167486.5,2047265619.2,1996109325.2
83,2017,1463887920.5851479,1467437819.0,1555038153.8,1555779720.3
31,2017,2042536115.5074556,2049502094.0,1993919703.6,1949060784.8
73,2017,3059299432.775651,3057299624.3,2839119137.5,2777383629.7
29,2017,3164925080.583071,3153013731.6,2822114102.8,2776541488.8
68,2017,3504229023.7711763,3500669518.9,3453146768.9,3388808783.1
67,2017,2526811910.421167,2549553545.8,2481626887.2,2394907169.6
23,2017,3246405035.089803,3245967004.8,3205595145.5,3120191631.1
65,2017,3189394059.83898,3209864881.8,3148289571.1,3086365428.0
20,2017,3585083019.648013,3574600287.0,3527001516.7,3438614808.4
25,2017,3425721084.5424128,3402136710.5,3036000935.4,3010705265.2
59,2017,3099396293.708973,3134654320.7,3043645952.2,2989053180.9
60,2017,3855302570.738778,3844288797.3,3779569962.2,3667856754.1
61,2017,3450265585.665848,3442555696.6,3359091454.7,3284069702.5
55,2017,3656691250.9679737,3630035822.4,3367773091.9,3309774878.8
27,2017,3835135018.0251074,3837589776.6,3769138520.2,3682227568.1
51,2017,3938011807.2640295,3926077186.9,3678448778.0,3595544646.0
49,2017,3242795260.7338305,3241572897.3,3131024693.2,3155912084.3
43,2017,5169837870.433116,5130863108.3,4565535756.9,4404056290.8
36,2017,3970415069.6509447,3961223232.5,3844719253.9,3920905556.2
30,2017,4906127210.974569,4876383616.5,4705538505.3,4580674126.9
7,2017,5766388163.70694,5768410375.9,5639382839.6,5503204583.7
26,2017,5807866825.148243,5797631473.3,5512192044.6,5456290838.7
16,2017,6903987822.575443,6888665469.6,6778574426.0,6627245549.1
18,2017,6698020651.056972,6698004508.3,6602537092.1,6440917713.8
22,2017,5904115291.41001,5916010739.9,5258310501.7,5139592926.3
17,2017,6296488796.170551,6271436965.9,6020498862.2,6041059666.9
11,2017,8992556587.196724,8983468239.0,8750924926.4,8466149786.0
13,2017,7174380638.191248,7134373425.5,7304152218.3,6971620265.9
2,2017,8161728506.601526,8120479234.1,7858928912.6,7826631619.4
9,2017,9881658907.347733,9900466167.0,9344176550.8,9292065219.9
58,2018,66235665.8023276,66707271.9,61780966.0,65244125.5
5,2018,149805028.2035293,150524556.4,143204797.1,144238762.1
162,2018,189512225.5807026,191820713.3,191971971.3,191203552.3
163,2018,162911535.92562973,176658031.2,165047642.0,169486451.7
164,2018,240943163.36220452,243851434.2,240045948.1,239932528.0
157,2018,247517256.96512774,256289956.8,244108689.0,250774669.5
158,2018,260890088.39992988,262939653.8,269514916.5,268914667.0
152,2018,402883682.89163303,419321010.5,400422479.1,407143337.2
153,2018,245976100.6827093,298271455.8,249335560.6,253294713.6
154,2018,394908916.0380252,419058501.2,381716179.5,384520684.2
148,2018,351183640.00235736,366889458.3,343661024.1,346645817.1
149,2018,275983240.72393537,307415923.0,288197497.2,294214001.9
150,2018,408681015.95778114,419360819.9,408037810.1,410793353.0
144,2018,595357576.504883,616904598.3,586764333.6,598281816.6
142,2018,587701676.8872458,639050669.7,569055799.2,599089351.7
137,2018,696595836.8688828,734044370.8,677579167.9,709316225.6
128,2018,807886458.3451412,893966048.4,827368021.6,831223905.0
121,2018,1163463220.4100497,1194741297.4,1112504687.5,1147828272.0
122,2018,927749733.0495844,1069400511.3,884372441.5,895514044.1
123,2018,999077486.5073799,1106906267.0,964070701.9,996802420.2
116,2018,1438200447.7999892,1416383797.8,1377925398.0,1395932479.1
113,2018,1311850440.9176877,1365347244.9,1221126438.9,1282877310.8
15,2018,1607407770.2880735,1705025800.2,1484199619.2,1552300549.6
102,2018,1257396363.8345597,1327279500.0,1242830799.6,1281028425.0
10,2018,2017102512.1131916,2070526401.2,2032298635.8,2020558753.2
99,2018,893470959.4334357,1144453223.2,905880871.4,940474174.1
100,2018,1441339250.6217082,1567957461.3,1399019773.8,1490100377.5
96,2018,1569730151.8699448,1610480370.4,1487999403.1,1531914135.5
87,2018,2297835731.512269,2366153012.5,2129292897.2,2195067063.8
84,2018,1865091279.920562,1970344251.9,1890699426.2,1925424772.0
83,2018,1483589256.534274,1856737820.4,1479564666.0,1501010657.8
31,2018,2091091095.477258,2261073940.1,1915387327.5,1988965113.7
80,2018,2602071355.3285437,2636006336.3,2493897649.6,2512580734.0
73,2018,2900304396.310993,2948936997.1,2698454669.2,2723950259.8
68,2018,3429659003.5593734,3341855595.7,3339885195.9,3360889682.5
67,2018,2399738644.974613,2557537583.9,2335904527.6,2346418206.2
23,2018,3169581162.082947,3326777355.6,3065075730.2,3120831065.8
65,2018,3134404003.3045893,3268362675.5,3015586926.5,3064199750.1
20,2018,3502895868.9893146,3642331303.6,3384771343.7,3413122024.2
25,2018,2977753939.1077213,3026423127.6,2898355963.4,3006243383.5
59,2018,3061850671.3730116,3424261982.4,2906821148.5,2949581313.1
60,2018,3764737944.7962437,3824536980.3,3647206253.6,3668229695.8
61,2018,3348843469.6286573,3511706869.2,3238229973.3,3280868510.3
55,2018,3436728702.5806627,3603997710.5,3211542373.5,3242588160.6
51,2018,3686028491.2579927,3789108724.1,3458484187.8,3532314583.0
49,2018,3226591768.6302614,3596976955.5,3010490795.6,3108648728.6
43,2018,4516433623.078917,4635905853.7,4281595767.3,4315111266.2
36,2018,3973330268.0548286,4051888476.4,3757785874.5,3838141830.9
30,2018,4633717321.435495,4927132200.3,4383971476.5,4493089744.9
29,2018,4985004178.843851,5034700695.9,4858384470.7,5052820571.4
27,2018,5870806732.733314,6064959339.2,5689794419.3,5711002465.9
26,2018,5642499395.659341,5813017273.1,5291812235.6,5425072014.1
16,2018,6735215822.193938,6865281459.9,6513742186.9,6572435366.5
18,2018,6640958674.352471,6881660613.2,6298225801.7,6439102721.8
22,2018,5211328866.888975,5540806257.3,4909326998.7,5149560786.1
17,2018,6127895248.665634,6312498064.6,5732465344.4,5917954734.5
11,2018,8832527050.137556,9214648460.2,8395461518.6,8504463668.4
13,2018,6563725433.919494,6940166642.5,6665129115.9,6720086839.6
7,2018,10758013355.381838,11252415527.6,10229471394.4,10416422776.1
9,2018,10144191865.660425,10514940709.9,9763545426.6,9912976580.4
2,2018,9680817504.827663,10253160250.2,8820233710.5,9196929302.7
58,2019,69530940.84362122,69984933.2,63743954.3,65812200.2
162,2019,191193296.6195064,193877768.7,196666678.9,194591625.8
163,2019,193833975.02624872,207459152.8,171128980.0,172691344.9
164,2019,248932123.3282879,252244646.4,244637543.6,244337812.4
157,2019,269066274.4564326,281046311.4,257650749.6,253990099.6
158,2019,267513035.9733296,266310229.3,272802311.2,267005130.6
152,2019,423784785.19704515,439200506.3,415773558.4,414168778.1
153,2019,265900532.56529754,319588825.4,267822118.8,258467123.1
154,2019,431392268.30211675,449009517.0,409011948.9,395915725.9
148,2019,366988545.1643371,387062536.1,345215461.0,350315943.9
149,2019,316507861.88332576,345572481.3,311430091.5,301676691.2
150,2019,408482633.43551284,416880767.3,421875794.4,421299645.9
144,2019,656787817.5211706,692036681.2,602664801.2,609657679.0
142,2019,618066397.0964603,670268036.0,602086370.4,597169957.1
137,2019,781294033.8434004,821770625.2,720835020.3,720199103.9
128,2019,815607689.7426122,917275104.4,850932375.7,851186398.3
121,2019,1215499000.9298687,1229692694.8,1192925061.6,1165445141.4
122,2019,924734438.6404407,1056951163.2,929971598.1,904461757.1
123,2019,1020239939.1358677,1127374781.5,991228025.0,1020143668.0
116,2019,1457611344.8141172,1435350964.4,1422081947.5,1400383757.1
113,2019,1340232820.3681068,1403516045.5,1297482342.4,1303147286.6
15,2019,1649272208.2312262,1736322600.8,1573832895.9,1565226128.8
102,2019,1282362534.871437,1344623855.0,1310354143.0,1300357661.0
99,2019,998242586.2599335,1294226792.8,970322889.0,951160886.3
100,2019,1504946655.7242606,1640129319.3,1495858023.6,1504209871.0
96,2019,1556335185.6007023,1624425790.7,1551486714.0,1540529410.5
87,2019,2320976243.610303,2385938846.6,2219680373.8,2214145539.3
84,2019,1907826561.411762,2026705863.5,1938290382.9,1924933772.7
83,2019,1383302777.7804875,1759884807.1,1474445493.9,1538452070.0
48,2019,2613374282.441893,2672342973.9,2496928186.9,2486760998.9
31,2019,2115064727.5321884,2299142303.5,2039635555.8,2017215374.1
80,2019,2689904314.823471,2730526906.1,2562555861.1,2589965120.8
73,2019,2884457858.384964,2934921369.1,2774638107.8,2737709680.8
68,2019,3611785816.842671,3516514740.1,3442094007.7,3395938090.0
67,2019,2364955279.2937098,2576307139.2,2394609570.0,2364367855.4
23,2019,3269890473.3422623,3423040543.0,3222749717.5,3186549868.3
65,2019,3217296122.8234954,3363148181.0,3165782730.1,3138978900.3
25,2019,3347498135.7744417,3396846278.8,3031893345.3,3054817763.3
59,2019,3206381753.4083996,3604858401.0,3041997171.0,2996479311.9
60,2019,3970702827.0834565,4037428481.6,3761418694.4,3708266419.4
61,2019,3539861077.6051397,3713397431.2,3398478834.7,3338590931.9
10,2019,3950761273.68768,4071918972.8,3781614509.0,3813126873.4
55,2019,3379689250.7887073,3583534035.5,3287939595.8,3258196669.2
51,2019,3689684515.9708085,3802298738.6,3563159544.5,3558837471.4
49,2019,3276054626.601125,3632030697.4,3166636183.8,3156427471.9
43,2019,4772215396.033033,4889498954.2,4450507926.4,4399484873.9
36,2019,4013273231.1794577,4114655661.9,3847848228.9,3886649223.8
30,2019,4623052845.90606,4932542561.1,4546942151.1,4478068310.3
29,2019,5672805057.091562,5739909980.9,5141947572.0,5157105339.9
27,2019,6457862827.534456,6670111440.9,6103470218.1,6028072157.0
26,2019,5691460125.278431,5844834046.5,5472677087.5,5430481893.9
18,2019,6837510000.312078,7076865053.5,6627662369.6,6517012521.6
22,2019,5787352578.348051,6150638717.9,5239812978.7,5212012520.4
20,2019,7581344478.19773,7843925020.0,7385624591.1,7317124824.8
5,2019,8353592217.216793,8356317813.7,8025910786.3,7958791274.6
17,2019,6157419401.119192,6353951770.5,5968158320.1,5979656449.8
16,2019,8356010924.108507,8514117149.4,8176543398.4,8050802758.3
11,2019,9293279834.800732,9645766000.4,8901011648.7,8653359817.1
13,2019,6746586465.631087,7135035903.8,6821543349.8,6754994862.7
9,2019,10463113434.222515,10858405262.3,10016197344.8,10205274797.8
7,2019,11771455683.22325,12277270001.4,11475176168.8,11305209952.5
2,2019,11721432539.44722,12278600990.5,11065154446.0,11023140021.8
58,2020,77204455.23642796,77687273.3,66300803.9,66005331.4
170,2020,104830526.31366527,106071437.8,92901551.8,92477726.5
162,2020,206902809.66043818,207936278.3,199892025.9,195315775.5
163,2020,206832400.91204286,220741490.5,176983471.5,174639197.1
164,2020,241464699.6968003,244367770.5,243956340.8,242492322.4
157,2020,270068515.80180943,282689510.3,257685195.2,255936326.8
158,2020,295562096.3582753,293683224.2,272956033.5,270439050.3
152,2020,437183747.98326033,451184310.1,418021280.8,412028668.2
153,2020,271165723.3672504,331106723.5,261946120.0,256191152.3
154,2020,416706358.8611196,449539795.9,397587462.0,392510415.2
148,2020,420651366.12723035,438629378.4,360484565.7,357889366.7
