farm_id,A_built_S_A,A_fixed_S_A,A_C0_S_A,A_C1_S_A,A_C2_S_A,A_C3_S_A,A_built_S_B0,A_fixed_S_B0,A_C0_S_B0,A_C1_S_B0,A_C2_S_B0,A_C3_S_B0,A_built_S_B45,A_fixed_S_B45,A_C0_S_B45,A_C1_S_B45,A_C2_S_B45,A_C3_S_B45,A_built_S_C,A_fixed_S_C,A_C0_S_C,A_C1_S_C,A_C2_S_C,A_C3_S_C,A_built_S_D,A_fixed_S_D,A_C0_S_D,A_C1_S_D,A_C2_S_D,A_C3_S_D,A_built_S_E,A_fixed_S_E,A_C0_S_E,A_C1_S_E,A_C2_S_E,A_C3_S_E
34,0.9146656007041912,0.9146656007041912,0.9146656007041912,0.8865870955022356,1.5638714353099241,0.0,5.141418724447145,5.141418724447145,5.141418724447145,4.6739309018071875,6.5885170026771425,0.0,5.141494332313617,5.141494332313633,5.141494332313617,4.673998909558833,6.588573256440961,0.0,2.9802151271894775,2.9802151271894637,2.9802151271894775,2.7678945406182294,4.27545871184346,-2.6610214553270943e-14,4.977216562310874,4.977216562310874,4.977216562310874,4.769824649073081,7.106318326746781,0.0,0.5628303516110592,0.5628303516110592,0.5628303516110592,0.5608340445315466,1.010662584307026,1.2243428091226169e-14
35,0.8437785261229748,0.8437785261229946,0.8437785261229748,0.7037294638551451,0.5521021557683702,-1.9635595753624073e-14,4.132748872563891,4.132748872563891,4.132748872563891,2.47576314488219,1.824703318116739,-1.482021793466093e-14,4.132973860380765,4.132973860380765,4.132973860380765,2.475905289836963,1.8247900555737415,-1.482032151702133e-14,2.711084403083571,2.7110844030835364,2.711084403083571,1.8977463564066852,1.4511292980856396,-1.1539170026204775e-14,3.1765586962882626,3.1765586962882626,3.1765586962882626,2.1785230985389417,1.6518248175800363,2.6145118794742655e-14,0.6251445095871149,0.6251445095871537,0.6251445095871149,0.5343855780172184,0.42103517558203135,1.9280366033124757e-14
36,0.2381717920982043,0.23817179209825126,0.2381717920982043,0.21454908596043104,0.24971323093696504,-1.5629206329533393e-14,1.263613598129761,1.263613598129761,1.263613598129761,0.7719666880410968,0.8697618162252976,0.0,1.2636213288198028,1.2636213288198235,1.2636213288198028,0.7719736875604851,0.8697719476083727,4.0609116366653213e-14,0.7539037048213146,0.7539037048213321,0.7539037048213146,0.5770887914941665,0.6520003453440897,1.733286003729923e-14,1.2210619640145195,1.2210619640145195,1.2210619640145195,1.113557752798168,1.2958373142809478,-1.8777374286599023e-14,0.24954772656686303,0.24954772656686303,0.24954772656686303,0.23603749933500212,0.286236611157035,-3.0895763242254065e-14
37,0.49947780715028217,0.49947780715026885,0.49947780715028217,0.36625266553505387,0.2621948617277874,1.3261892627000024e-14,2.0242504463632924,2.0242504463632924,2.0242504463632924,1.3010201261878285,0.9239062498508289,2.0875969513217625e-14,2.0242551382907665,2.024255138290745,2.0242551382907665,1.3010201151530802,0.9239063730250957,2.0875951163813046e-14,1.5581537122009197,1.5581537122009197,1.5581537122009197,1.0286622366071532,0.7458824599244765,1.5894494201659726e-14,2.7241313081964935,2.7241313081964935,2.7241313081964935,1.7620862164003888,1.2427289300747162,0.0,0.4917188425152734,0.4917188425152734,0.4917188425152734,0.3525629447866749,0.24804462941256203,0.0
38,0.33074529204326825,0.33074529204326836,0.33074529204326825,0.2279990299256112,0.20450718590147024,-1.937036001597913e-14,1.3324346941942566,1.3324346941942566,1.3324346941942566,0.5588579886599313,0.47651969827012736,-1.377779851728384e-14,1.332429228511632,1.332429228511632,1.332429228511632,0.5588614286928677,0.47652330224148176,1.3777791697040117e-14,0.8654412262853076,0.8654412262853076,0.8654412262853076,0.47102311455157747,0.41583482331744104,0.0,1.2259982465769044,1.2259982465769044,1.2259982465769044,0.8022286935692171,0.7016624314047273,1.2388784354891017e-14,0.37285341029477137,0.3728534102947713,0.37285341029477137,0.2904055666686095,0.2649473014770692,1.9068236452680027e-14
39,1.1736885256303866,1.1736885256303866,1.1736885256303866,1.0493978082078113,1.552215312386589,0.0,6.406352599489845,6.406352599489845,6.406352599489845,4.712832486044384,6.738602578570816,0.0,6.406411892341126,6.406411892341147,6.406411892341126,4.7128775235090705,6.738651950234701,2.04162726945015e-14,3.524457311043406,3.524457311043406,3.524457311043406,3.039266190291839,4.360304523177859,-1.795057125351201e-14,6.335633945282199,6.335633945282199,6.335633945282199,5.152100757849478,7.453846950340153,0.0,0.7051784228467549,0.7051784228467549,0.7051784228467549,0.6276899099238713,0.9294610189291913,0.0
40,0.23413570187241195,0.23413570187241195,0.23413570187241195,0.24501652547599592,0.35951671308200633,1.3328686714638185e-14,0.8108703843378112,0.8108703843378112,0.8108703843378112,0.7977891738074304,1.0646844400840758,3.29624101727021e-14,0.8108197620742696,0.8108197620742696,0.8108197620742696,0.7977404918940473,1.0646337661776974,-1.6481154907684294e-14,0.6297380784293726,0.6297380784293726,0.6297380784293726,0.5740370652491537,0.7584812859986985,2.8946657117395044e-14,0.8013253599032784,0.8013253599032784,0.8013253599032784,0.8086833073848486,1.0898229879533656,-1.5456602690369167e-14,0.1915275446183118,0.1915275446183118,0.1915275446183118,0.20834909204181948,0.31936433953750026,1.320790153859947e-14
41,1.053838953195277,1.053838953195277,1.053838953195277,0.7755948044387145,0.7644764389579939,-1.7792272260167305e-14,4.897502035974947,4.897502035974947,4.897502035974947,3.3780756207980316,2.995502531273491,0.0,4.897484572144502,4.897484572144502,4.897484572144502,3.378050154042841,2.99546389027923,1.2366940435833728e-14,3.4221686038679127,3.422168603867892,3.4221686038679127,2.4808915357931824,2.3426519129571277,0.0,5.630729650347965,5.630729650347965,5.630729650347965,4.194897778049535,3.8497928979586886,-2.2374599701811514e-14,0.6701605646085538,0.6701605646085361,0.6701605646085538,0.4945023661502656,0.4914307640439796,-1.753834895840644e-14
42,0.818356681291052,0.818356681290999,0.818356681291052,0.8625473489238492,1.8100997449020793,-1.3174344706750744e-14,4.116748048801463,4.116748048801463,4.116748048801463,3.8083119442115327,7.420618426663106,-1.5391545466637448e-14,4.116793735249258,4.116793735249258,4.116793735249258,3.80835155836339,7.4206742076953605,-1.5391551501249748e-14,2.4374573172033394,2.4374573172033536,2.4374573172033394,2.450641273576091,4.875913521210178,1.4025020385235198e-14,4.119701879602364,4.119701879602364,4.119701879602364,4.322667286905432,8.612872486382557,0.0,0.5003640942567048,0.5003640942567048,0.5003640942567048,0.5372663443753989,1.1146065581669862,0.0
43,0.16644893680251235,0.16644893680249814,0.16644893680251235,0.14583443261865853,0.18207054808633363,-1.4174672415944685e-14,0.3028451525033976,0.3028451525033976,0.3028451525033976,0.3692989712721088,0.427387572705413,0.0,0.30287543256181154,0.3028754325617934,0.30287543256181154,0.3693413377946197,0.42742646350898056,-3.621160826516249e-14,0.26142311772353194,0.26142311772353194,0.26142311772353194,0.26106677669543926,0.31821390752486733,1.558339790878171e-14,0.6379141626994591,0.6379141626994591,0.6379141626994591,0.5795075604441768,0.7056616832840352,0.0,0.17465331289901428,0.17465331289901428,0.17465331289901428,0.15723283756894818,0.21049900048887082,1.4026819208742511e-14
44,0.22980355698272306,0.22980355698274457,0.22980355698272306,0.20300443113527192,0.17929366430016877,4.2903826762643755e-14,0.6343971098267033,0.6343971098267033,0.6343971098267033,0.42117613294976836,0.358157741449305,3.073658752711674e-14,0.6344328496131686,0.6344328496131686,0.6344328496131686,0.4212001734756493,0.3581769029050351,1.5368376058383337e-14,0.49788384828473226,0.49788384828473226,0.49788384828473226,0.3465699725960776,0.30207128395695937,-1.237047638858814e-14,0.972981141734745,0.972981141734745,0.972981141734745,0.6077258332145448,0.525151097235654,-1.3796252649580296e-14,0.2299760839580676,0.2299760839580676,0.2299760839580676,0.19913601049610963,0.17672544797448828,0.0
45,0.9146656007041912,0.9146656007041912,0.9146656007041912,0.8865870955022356,1.5638714353099241,0.0,5.141418724447145,5.141418724447145,5.141418724447145,4.6739309018071875,6.5885170026771425,0.0,5.141494332313617,5.141494332313633,5.141494332313617,4.673998909558833,6.588573256440961,0.0,2.9802151271894775,2.9802151271894637,2.9802151271894775,2.7678945406182294,4.27545871184346,-2.6610214553270943e-14,4.977216562310874,4.977216562310874,4.977216562310874,4.769824649073081,7.106318326746781,0.0,0.5628303516110592,0.5628303516110592,0.5628303516110592,0.5608340445315466,1.010662584307026,1.2243428091226169e-14
46,0.6319669283359283,0.6319669283359162,0.6319669283359283,0.6805873986331672,1.2588772492642903,1.195787960323548e-14,3.615335007668828,3.615335007668828,3.615335007668828,3.5378968150447365,5.0779642634424,1.443741402194945e-14,3.6154105238988796,3.61541052389891,3.6154105238988796,3.53795931287843,5.078015525199751,2.887484775161351e-14,2.2023752941517043,2.202375294151678,2.2023752941517043,2.2113291106183253,3.5403886060903664,1.28465132023666e-14,3.692710407133758,3.692710407133758,3.692710407133758,3.8179142245463575,5.75042936726852,1.3621154986544731e-14,0.3795319629679721,0.3795319629679482,0.3795319629679721,0.41567946258044797,0.7858987574288315,0.0
47,0.9580299045228322,0.9580299045228524,0.9580299045228322,0.6499422347058303,0.521368185920465,2.0088337759105134e-14,4.522518718312403,4.522518718312403,4.522518718312403,2.5754680463579827,1.9099263530571522,1.5050140111137094e-14,4.522498257273393,4.522498257273393,4.522498257273393,2.5753724711290733,1.909809623867784,3.010016931720781e-14,3.0128992681084736,3.0128992681084736,3.0128992681084736,1.814482824722484,1.405763716827626,0.0,4.977246955731829,4.977246955731829,4.977246955731829,3.1370011238317455,2.3830156897294326,0.0,0.6835950203681802,0.6835950203681802,0.6835950203681802,0.5225341254260062,0.41973372875060244,1.9734488881512743e-14
48,0.1952720239563019,0.19527202395628784,0.1952720239563019,0.1651958463800717,0.23117624458594935,1.4027337150917284e-14,0.8055306612230765,0.8055306612230765,0.8055306612230765,0.617652059812821,0.7548473580263803,-1.7651327806755177e-14,0.8055267365025359,0.8055267365025359,0.8055267365025359,0.6176453639683885,0.7548401991342663,1.7651273377077097e-14,0.5959974583287292,0.5959974583287138,0.5959974583287292,0.4989995435718115,0.6489401431860987,-1.534615146972421e-14,0.8011634886403942,0.8011634886403942,0.8011634886403942,0.5981961002383983,0.7462022740267947,0.0,0.15572260428491255,0.15572260428488477,0.15572260428491255,0.15233373070762096,0.2129092889253186,1.3887411142543917e-14
49,0.30928503380324157,0.3092850338032119,0.30928503380324157,0.2645732307076274,0.33007085379785794,1.4819972382720184e-14,1.0653940376353606,1.0653940376353606,1.0653940376353606,0.9102788997563366,1.0336020631491742,0.0,1.0653329437000947,1.0653329437000947,1.0653329437000947,0.9102487432460608,1.0335694000850133,0.0,0.8293588468304296,0.8293588468304622,0.8293588468304296,0.7235434862107313,0.8558286756176843,-1.6352103631230487e-14,1.0030220213597414,1.0030220213597414,1.0030220213597414,0.8755249291097675,1.0130087914311978,-1.7668136311372067e-14,0.2489148057183669,0.2489148057183669,0.2489148057183669,0.2079229431085531,0.2657029340400452,1.4657943454871188e-14
50,0.43094768709584846,0.43094768709584846,0.43094768709584846,0.27308400472852407,0.21983551207177296,-1.1628556926508014e-14,0.9851209952658706,0.9851209952658706,0.9851209952658706,0.506964560361113,0.3950049612592141,-1.7325121960533877e-14,0.9851216003767655,0.9851216003767655,0.9851216003767655,0.506965540596913,0.3950057890117499,1.7325111113678517e-14,0.9363011134027406,0.9363011134027542,0.9363011134027406,0.49950475033453784,0.4039429527510618,1.362370803565126e-14,1.6541584463240901,1.6541584463240901,1.6541584463240901,0.9815637957142989,0.7715929546539586,1.536597548565569e-14,0.4157883437837587,0.41578834378373586,0.4157883437837587,0.2835061215670845,0.22749925513480618,1.1420995605459037e-14
51,0.15344036891131774,0.15344036891130336,0.15344036891131774,0.14603546162932493,0.18737891591215564,2.8700060829255754e-14,0.415967342636507,0.415967342636507,0.415967342636507,0.39252855065610054,0.45144122006662135,-1.83086578366159e-14,0.41601801011535355,0.41601801011537193,0.41601801011535355,0.3925209942478711,0.4514339279043833,0.0,0.34875843241327953,0.34875843241327953,0.34875843241327953,0.36474421995954137,0.4466292880368775,1.5781682252913704e-14,0.6091473594220959,0.6091473594220959,0.6091473594220959,0.4784011925311675,0.5788424077474148,-1.7011418276222576e-14,0.13295968536488095,0.13295968536489516,0.13295968536488095,0.14139068399519014,0.18846250287177413,-1.419882116763373e-14
52,0.9741072987210145,0.9741072987210145,0.9741072987210145,0.9564598664665951,1.4059103803101811,2.6042286811529837e-14,5.055415558579035,5.055415558579035,5.055415558579035,4.3430702481954375,5.034473755474314,1.648113868745097e-14,5.055503284076586,5.055503284076586,5.055503284076586,4.343145072712324,5.0345275852521265,1.6481151311865904e-14,3.1429658997641163,3.1429658997641305,3.1429658997641163,2.9559764141569334,3.825579545137613,-2.8501114921890855e-14,5.241352168714507,5.241352168714507,5.241352168714507,5.001330731328719,6.1777177270542385,1.5324824877892214e-14,0.5854859870377324,0.5854859870377324,0.5854859870377324,0.5893831129604203,0.8825894246109398,1.2895826068908528e-14
53,0.15937574450830533,0.1593757445082911,0.15937574450830533,0.1624940393018345,0.210028514486592,-1.42390074601951e-14,0.31652639225236434,0.31652639225236434,0.31652639225236434,0.3051693637129113,0.35519710419377676,1.8107803770234406e-14,0.316538774741871,0.316538774741871,0.316538774741871,0.3051684980947098,0.35519612613077656,0.0,0.3121069434445777,0.3121069434445777,0.3121069434445777,0.30227099500311605,0.38043255702537243,1.563958509066261e-14,0.4413698826370556,0.4413698826370556,0.4413698826370556,0.3494085611112851,0.42305574080421804,1.684165266229045e-14,0.13801669984832252,0.13801669984832252,0.13801669984832252,0.16025210233315693,0.21668624446824558,0.0
54,0.20691714499944439,0.20691714499945954,0.20691714499944439,0.1752275725251047,0.21347605352528332,-3.026414488665358e-14,0.4474344360371782,0.4474344360371782,0.4474344360371782,0.3089305100384491,0.3573156036410481,1.9518623214943228e-14,0.4473977059677915,0.4473977059677915,0.4473977059677915,0.3089234985514405,0.3573084849111144,0.0,0.3138793263278582,0.3138793263278582,0.3138793263278582,0.24999350805311524,0.2920825841585315,-1.6730787203828398e-14,0.5329139204836215,0.5329139204836215,0.5329139204836215,0.5081375743946608,0.6058837982899001,1.8087972138086218e-14,0.18152514998063585,0.18152514998063585,0.18152514998063585,0.15600817956628385,0.1950618944379128,0.0
55,0.14628761910488025,0.14628761910488025,0.14628761910488025,0.17140185048407566,0.2305497008724643,0.0,0.4569918536837538,0.4569918536837538,0.4569918536837538,0.43408242818353443,0.5192624162583045,1.7683393496037036e-14,0.4569939943445262,0.4569939943445262,0.4569939943445262,0.4340960289186696,0.5192754533331018,-1.7683336768428287e-14,0.36575083716980905,0.3657508371698245,0.36575083716980905,0.38345723636519446,0.4941547533553507,-3.070714765074618e-14,0.5848244752565288,0.5848244752565288,0.5848244752565288,0.49772938065717376,0.621587368701698,1.6490935506804603e-14,0.12032653007322164,0.12032653007323554,0.12032653007322164,0.1545486006602907,0.21615400583778435,1.3886190641294116e-14
56,1.3068121164556101,1.3068121164556101,1.3068121164556101,1.0614850598868644,1.0275392040698115,2.1546840696091407e-14,7.919120374930966,7.919120374930966,7.919120374930966,4.749804059501168,4.268870686383642,1.5051548138807156e-14,7.918981863536689,7.918981863536672,7.918981863536689,4.749518189723453,4.268588483729655,0.0,4.002451823615363,4.002451823615389,4.002451823615363,2.6920005306144086,2.51368979473253,0.0,7.273302016091985,7.273302016091985,7.273302016091985,4.282403073924455,3.925429885302051,0.0,0.8275818334370011,0.8275818334370011,0.8275818334370011,0.6719207378910413,0.6529981978378201,0.0
57,2.011830524051809,2.011830524051847,2.011830524051809,1.1375705463720838,0.6552522762407806,3.741424730928613e-14,8.00356017919855,8.00356017919855,8.00356017919855,3.6095254752350145,2.3058839992844318,-1.621497360108767e-14,8.003291373903698,8.003291373903679,8.003291373903698,3.6101749066224094,2.306132517919138,1.6215157466087432e-14,5.692596198251281,5.69259619825127,5.692596198251281,3.3533261157726884,2.0018393172954365,0.0,9.80669565925013,9.80669565925013,9.80669565925013,5.409598832612586,3.1853465662102054,0.0,1.2302229494259007,1.2302229494259376,1.2302229494259007,0.7882102141527727,0.46224137762468814,-1.8234377690810773e-14
58,0.410660237745461,0.41066023774542126,0.410660237745461,0.34321196522040726,0.3187113120248241,-1.9800587410962472e-14,0.7986285947722697,0.7986285947722697,0.7986285947722697,0.6017310667393855,0.5499912049208118,0.0,0.7986551218585238,0.7986551218585098,0.7986551218585238,0.6017411839244212,0.5499994695649578,1.3896305109200574e-14,0.851932347383437,0.851932347383437,0.851932347383437,0.5737994986788943,0.5322266385714958,-2.2674098859159024e-14,1.6180247955716829,1.6180247955716829,1.6180247955716829,1.2411386748338893,1.1430746750915184,1.2563062180782398e-14,0.3920447894524673,0.3920447894524673,0.3920447894524673,0.3415478024851885,0.3171491483588536,1.9495881026999978e-14
59,0.23380624048355117,0.2338062404835778,0.23380624048355117,0.19895695172818745,0.28746332340180797,0.0,0.6703566286104414,0.6703566286104414,0.6703566286104414,0.4624436204750528,0.5894114397621919,0.0,0.6703663765054128,0.6703663765054128,0.6703663765054128,0.4624455582718406,0.5894131389347831,-1.6503658383897086e-14,0.5724028600858252,0.5724028600858397,0.5724028600858252,0.43533816492144856,0.5707167456066708,1.447298072105576e-14,0.7880087261045314,0.7880087261045314,0.7880087261045314,0.6118623563133577,0.7982785035465872,3.0933467913130676e-14,0.20365984432755194,0.20365984432755194,0.20365984432755194,0.18511018705076224,0.2798722721120722,0.0
60,0.2646402147877483,0.2646402147877879,0.2646402147877483,0.22322018209203925,0.3283756944226873,1.3180520128264646e-14,0.6705850997610173,0.6705850997610173,0.6705850997610173,0.4982108646849506,0.6492089477371492,-1.626899068533266e-14,0.670610312178325,0.6706103121783087,0.670610312178325,0.49821714122546507,0.6492151019218119,1.6268942171412754e-14,0.5712656682603878,0.5712656682603449,0.5712656682603878,0.4547859939496368,0.6056399491096628,-2.8604066639714084e-14,0.8069743576061983,0.8069743576061983,0.8069743576061983,0.6768091903561925,0.9057928956725817,-1.5265535363218048e-14,0.2250130985178038,0.2250130985178038,0.2250130985178038,0.20079718308068767,0.31069031013338044,-1.3062179065447981e-14
61,0.22413644790018758,0.22413644790017426,0.22413644790018758,0.2098142781353181,0.29976400978482104,-1.327692340072654e-14,0.4706068864519049,0.4706068864519049,0.4706068864519049,0.3989423985950306,0.5103844985130694,1.6472839101091987e-14,0.47063295109983205,0.47063295109983205,0.47063295109983205,0.3989541137607521,0.510396094441366,1.6472788529612886e-14,0.46500605758318686,0.4650060575831724,0.46500605758318686,0.3882248653279218,0.4991362229413264,1.443528731122621e-14,0.6561444980596907,0.6561444980596907,0.6561444980596907,0.5972299646628205,0.7859847636270727,0.0,0.20189270622845032,0.20189270622846348,0.20189270622845032,0.19486733989131585,0.29400906167493857,0.0
62,1.3823734724298888,1.3823734724298886,1.3823734724298888,1.1486134451497838,1.4650027497085774,-1.7604145329288544e-14,6.817742671539886,6.817742671539886,6.817742671539886,4.950646252762155,5.963886163225699,3.3918745004611063e-14,6.8177565550844506,6.817756555084475,6.8177565550844506,4.950639568522942,5.963880165379277,-3.39187635143839e-14,4.059773131560599,4.059773131560578,4.059773131560599,3.2653098890508803,4.035656962035583,-1.9463303157636704e-14,7.073955140708874,7.073955140708874,7.073955140708874,5.624361496324574,6.9394361535613704,0.0,0.8535434296978586,0.8535434296978935,0.8535434296978586,0.7008078316707443,0.8959391191732379,0.0
63,0.2938936758249266,0.2938936758249493,0.2938936758249266,0.22851768467803696,0.18970099404401533,-1.1324241470256504e-14,1.4454415080530294,1.4454415080530294,1.4454415080530294,0.7360486933326342,0.5908473848077568,-1.6648851337081466e-14,1.4455014720208499,1.4455014720208166,1.4455014720208499,0.7361039141043032,0.5908869420331962,-3.329790178450995e-14,0.944989570864329,0.944989570864329,0.944989570864329,0.5945926606253655,0.48815550884465425,-1.3193892617313758e-14,1.2359499668850027,1.2359499668850027,1.2359499668850027,0.6831079597458043,0.5592476260974609,-1.4827299344598294e-14,0.26112831102150236,0.26112831102148004,0.26112831102150236,0.20423081769342769,0.1693429248348092,-1.1128900732443222e-14
64,1.7260761046449566,1.7260761046449566,1.7260761046449566,0.8908431690056721,0.5210268654278838,-2.1839068815680995e-14,6.908992317226866,6.908992317226866,6.908992317226866,3.9624128065851485,2.412938795417195,-3.887100233218693e-14,6.910168285537966,6.910168285537988,6.910168285537966,3.9626492807977085,2.4130206842320416,1.9435729794866373e-14,5.368556161915532,5.368556161915561,5.368556161915532,2.938401181025797,1.7548242025531056,2.7569876591453534e-14,7.807270300041366,7.807270300041366,7.807270300041366,4.128900494289254,2.4736866234022767,3.27315196609866e-14,1.1109704541147312,1.1109704541147527,1.1109704541147312,0.8247693922927257,0.4589585064421257,-4.250865023331912e-14
65,0.24470722193771327,0.24470722193769964,0.24470722193771327,0.19969719365748317,0.28134625733802426,0.0,0.3339047853435656,0.3339047853435656,0.3339047853435656,0.2728129463756648,0.3457848765449837,1.6924873652115242e-14,0.33389655230833687,0.33389655230833687,0.33389655230833687,0.2728197718782482,0.34579190906264895,1.6924823697642023e-14,0.42925565080049566,0.42925565080049566,0.42925565080049566,0.31835407194269655,0.4018369813308807,1.4797557281993586e-14,0.6340433378300968,0.6340433378300968,0.6340433378300968,0.5410116660672094,0.7157516154992979,1.5838729530497214e-14,0.2110214723296915,0.21102147232963767,0.2110214723296915,0.18027373568453245,0.2646453140515309,-1.3448143037016093e-14
66,0.4071869824566501,0.4071869824566501,0.4071869824566501,0.3152818142893956,0.2479031707353812,2.2486269482214538e-14,1.7544790735033111,1.7544790735033111,1.7544790735033111,1.004578848003783,0.765949340487177,-1.6911213903659267e-14,1.754484696004945,1.7544846960049276,1.754484696004945,1.0045818372414448,0.7659517492163944,1.6911202993397403e-14,1.290924238721265,1.290924238721265,1.290924238721265,0.837594334473476,0.6464296615561637,2.6436345708475923e-14,2.0928936428647926,2.0928936428647926,2.0928936428647926,1.3313688878064203,1.022147417253075,-1.4951221619191064e-14,0.37088015124572266,0.3708801512457005,0.37088015124572266,0.26237808854744105,0.20617900664237745,2.2076563678768922e-14
67,0.223728148952055,0.223728148952055,0.223728148952055,0.22718217435930968,0.268150159996241,-1.496815488028207e-14,0.43930641872984516,0.43930641872984516,0.43930641872984516,0.2946112865400179,0.32150308999553817,0.0,0.43927262288267926,0.43927262288267926,0.43927262288267926,0.2946137998809026,0.32150523795521047,-1.9519646280830613e-14,0.45285240289044404,0.45285240289044404,0.45285240289044404,0.3013558212104426,0.3290116670190707,0.0,0.6460030111099462,0.6460030111099462,0.6460030111099462,0.441346535426437,0.489558654694288,0.0,0.1903905684052617,0.19039056840524687,0.1903905684052617,0.21030299274413647,0.25660667869407017,-1.479529374805304e-14
68,0.28144933630293983,0.2814493363029267,0.28144933630293983,0.22720972858117244,0.3403667191427808,1.3136079587576566e-14,0.5545907950310974,0.5545907950310974,0.5545907950310974,0.4447802971147459,0.5853890805294435,1.6181656113645405e-14,0.5545979899831089,0.5545979899830926,0.5545979899831089,0.4447894762082849,0.5853984441050831,0.0,0.5626960589871549,0.5626960589871691,0.5626960589871549,0.44947107434591693,0.6013984722546105,0.0,0.7202594053961672,0.7202594053961672,0.7202594053961672,0.6254855635942501,0.8452098013326668,-1.5193637152794044e-14,0.2366934873259751,0.2366934873259751,0.2366934873259751,0.20058384650382227,0.31449264631431756,1.3019061021963389e-14
69,0.2556949493289589,0.2556949493289434,0.2556949493289589,0.21347081141569163,0.2585265179021124,3.111510833262844e-14,0.8766565573631239,0.8766565573631239,0.8766565573631239,0.5568792676465044,0.6378088917175398,-2.0096448027092973e-14,0.8766773441157061,0.8766773441157061,0.8766773441157061,0.5568782472639875,0.6378068719075691,-2.0096514788998382e-14,0.6860975911039389,0.6860975911039041,0.6860975911039389,0.43672337174436293,0.5012442450101927,3.442597348693584e-14,0.8301321052894384,0.8301321052894384,0.8301321052894384,0.7014882044430261,0.8275300632197393,-1.8616681478951826e-14,0.2279866435400383,0.2279866435400383,0.2279866435400383,0.21882204177703485,0.2703163507679804,0.0
70,0.508050955468524,0.5080509554685111,0.508050955468524,0.42535761392056715,0.33447988312939664,-2.5467046829364296e-14,1.5596766485708888,1.5596766485708888,1.5596766485708888,0.8874926479862997,0.6868341588275669,-1.913642786601403e-14,1.5598219319515638,1.559821931951525,1.5598219319515638,0.8875776689482142,0.6868906648937492,-1.9136550103914385e-14,1.2387260533416802,1.2387260533416802,1.2387260533416802,0.8485587702818955,0.6699070041416911,0.0,1.9933980525699488,1.9933980525699488,1.9933980525699488,1.4945209158469934,1.1542810088321604,1.6933133705370367e-14,0.5773082367584964,0.5773082367584964,0.5773082367584964,0.4307115398310023,0.3375618633157272,-2.4999424731786687e-14
71,1.27049392707946,1.27049392707946,1.27049392707946,1.18299151152195,1.6978764797806047,1.5159591603701613e-14,6.091996067583679,6.091996067583679,6.091996067583679,5.266165539532968,6.177285790742094,3.845484801379262e-14,6.092079187960608,6.092079187960608,6.092079187960608,5.266108726909729,6.177242534537097,0.0,4.027572387070518,4.027572387070518,4.027572387070518,3.4951189220685595,4.5591288302212485,-3.324858796306798e-14,6.63622894649479,6.63622894649479,6.63622894649479,5.7782595677073525,7.281794471567902,-1.7882613198564827e-14,0.7930796997968762,0.7930796997968914,0.7930796997968762,0.7389066040607473,1.0730417598921158,0.0
72,0.8437785261229748,0.8437785261229946,0.8437785261229748,0.7037294638551451,0.5521021557683702,-1.9635595753624073e-14,4.132748872563891,4.132748872563891,4.132748872563891,2.47576314488219,1.824703318116739,-1.482021793466093e-14,4.132973860380765,4.132973860380765,4.132973860380765,2.475905289836963,1.8247900555737415,-1.482032151702133e-14,2.711084403083571,2.7110844030835364,2.711084403083571,1.8977463564066852,1.4511292980856396,-1.1539170026204775e-14,3.1765586962882626,3.1765586962882626,3.1765586962882626,2.1785230985389417,1.6518248175800363,2.6145118794742655e-14,0.6251445095871149,0.6251445095871537,0.6251445095871149,0.5343855780172184,0.42103517558203135,1.9280366033124757e-14
73,0.15847874508383575,0.15847874508386375,0.15847874508383575,0.1824273730003344,0.24854281829110147,0.0,0.48609186439283153,0.48609186439283153,0.48609186439283153,0.37170496645948736,0.4476160700517401,1.7586534853975595e-14,0.48611946793596983,0.48611946793596983,0.48611946793596983,0.3717237002842074,0.4476344255489455,0.0,0.3671082758523714,0.3671082758523714,0.3671082758523714,0.3242772319613113,0.4234930613854794,0.0,0.5631160659635671,0.5631160659635671,0.5631160659635671,0.4466230050121742,0.5599703329442534,-1.6411636826454035e-14,0.13026047485776338,0.13026047485777723,0.13026047485776338,0.16252906608439222,0.22994166852248088,0.0
74,0.5000265906568228,0.5000265906568412,0.5000265906568228,0.432775754057036,0.4240623777225177,1.8357358453746478e-14,3.09424564646759,3.09424564646759,3.09424564646759,1.97772741321626,1.8120340620281252,0.0,3.094244874723928,3.0942448747239157,3.094244874723928,1.9777296833338034,1.812036964747587,0.0,2.020269795763339,2.020269795763339,2.020269795763339,1.468472212697356,1.403289369121966,-2.0833438900914555e-14,3.2447105088563433,3.2447105088563433,3.2447105088563433,2.2952127255110812,2.1641485719736524,-1.148901878483376e-14,0.5021909956105233,0.5021909956105052,0.5021909956105233,0.4417564605129004,0.443596001258481,-1.8098690447077842e-14
75,0.30455053892553535,0.3045505389255354,0.30455053892553535,0.296301658263035,0.30948425511169403,-1.737756330921612e-14,1.0984353190090284,1.0984353190090284,1.0984353190090284,0.9008715254315242,0.8846099719203677,0.0,1.098444752632514,1.098444752632514,1.098444752632514,0.9008805610091875,0.8846188867329239,-2.352496706222379e-14,0.8732663557493267,0.8732663557493464,0.8732663557493267,0.7142009330561784,0.7202030828255528,1.9587409776852632e-14,1.1936258694415824,1.1936258694415824,1.1936258694415824,0.9841376654062491,0.98180141574569,-4.296524533220788e-14,0.2452115465466796,0.24521154654671395,0.2452115465466796,0.2426335391751518,0.25614566939151745,-1.7143726716238533e-14
