farm_id,year,ws_mean,ws_median,ws_p10,ws_p90,ws_std,weibull_A,weibull_k,frac_below_rated
45,2014,9.741552711664896,9.967028018952384,3.520496849434228,15.26819738912349,4.419599153926941,10.955641070313954,2.3253435809341685,0.5791095890410959
45,2015,10.320370160404039,10.867839096648062,3.834157505966337,15.645503712514039,4.417537157964103,11.577305145190529,2.473318508164052,0.5107305936073059
45,2016,9.766532554833242,9.730319931338396,3.247636576738527,16.204102415315514,4.7495209155051805,10.977329161555037,2.124934984353354,0.5971083788706739
45,2017,10.206298090110653,10.529840331527367,3.7054843439244,15.745152619197007,4.545045814689786,11.470001287171543,2.3728955438260866,0.5339041095890411
45,2018,9.75906935552204,10.079030836672125,3.3348223111611617,15.452929146673636,4.4758889641329445,10.96754968818697,2.286681226488888,0.5827625570776256
45,2019,10.202052417039289,10.43719166420652,4.227329988360724,15.48399984405133,4.196998701545086,11.438886081137221,2.612544197009913,0.5536529680365296
45,2020,10.466819569302398,10.7010558652373,4.42658460736162,16.20615774109741,4.247241604768117,11.734362492956159,2.6642641025850957,0.5330145719489982
45,2021,9.994881269371891,10.412177114705877,3.773835451233551,14.94271729895275,4.1913942280342145,11.209128832024014,2.542886439758385,0.5616438356164384
45,2022,10.691086892286007,10.926051227001079,4.566909158063532,16.3017387661073,4.4481607815782755,12.002167994022148,2.580981094476674,0.5067351598173516
45,2023,9.88111361234091,10.15460102180853,3.50429213094795,15.758083414141264,4.5663342083982625,11.120601519083412,2.2767703574825795,0.5739726027397261
45,2024,10.183218142188952,10.518105725246423,3.645719791490187,15.429491613398694,4.577528131612146,11.44050755597176,2.330764608295661,0.54474043715847
46,2014,9.90422774506717,10.22980587507639,3.9716251043711424,15.082228416632017,4.287153558525628,11.12950742916523,2.457445310994517,0.5602739726027397
46,2015,10.642885186950268,11.35846724202588,4.309315745809939,15.56374915987398,4.428675983004446,11.9223760190127,2.53609362305071,0.476027397260274
46,2016,10.017705605403316,10.145319628247137,3.546641289108374,15.897976981050842,4.571802618287986,11.26003529561377,2.296174218750119,0.5714936247723132
46,2017,10.469355512957291,10.881922311065551,4.406110829437386,15.476306160131376,4.282325292101646,11.730119505856024,2.613989077293627,0.5111872146118721
46,2018,10.03984838864854,10.351022008179438,3.8848461527919587,15.518815796380084,4.309870197639896,11.270577138726006,2.476085186898365,0.5626712328767123
46,2019,10.360608065686035,10.652646166015511,4.335407794103463,15.37144981135403,4.071802579043781,11.602840838659274,2.7792080569828324,0.5343607305936073
46,2020,10.85316057626496,11.290529937541805,4.940189840494826,15.963823526555446,4.056409191643014,12.125050814797024,2.963939241943625,0.4763205828779599
46,2021,10.306943256593478,10.844865424865649,4.295816833685236,14.989565478858715,4.038405530674553,11.53282364206126,2.7770475377487847,0.5159817351598174
46,2022,10.929906980348619,11.413018501122652,4.889507891968466,16.068444660036505,4.269306053595213,12.230738321583,2.781395890607057,0.4666666666666667
46,2023,10.022076575403897,10.15633964231726,3.7950102984158685,15.686091500269473,4.392616999573663,11.270141605326291,2.425693987846314,0.56837899543379
46,2024,10.526702524294501,10.784473996033999,4.012035115088406,15.628172635410369,4.51103804770679,11.812643104387742,2.4584920908816446,0.5194672131147541
47,2021,7.149299560547379,7.068374950939592,3.1069495073310263,11.092652526200224,3.1485056820580892,8.05747858068414,2.4126781590758757,0.8947488584474886
47,2022,7.725745911782573,7.789007649443338,3.420447576301497,11.642738801645562,3.2318362364539372,8.690172684318378,2.55463556980975,0.8578767123287672
47,2023,7.137540744821715,7.054299330432114,2.8870410652823,11.180349289847184,3.2664821030775797,8.042597629839808,2.298349098957728,0.8874429223744292
47,2024,7.283426388012682,7.279038608364051,3.1958332459996823,11.139821699694503,3.0540084201200797,8.186709828370448,2.5438528199364385,0.8917349726775956
48,2019,9.422250869284602,9.066567491332975,3.8320701623013482,15.293470136500675,4.415364815174255,10.62909335288165,2.2499053864709295,0.6602739726027397
48,2020,10.10635678289785,9.858074542879194,3.949021018000575,16.556671609684102,4.95182850457623,11.400774742225524,2.140797479479523,0.5900500910746812
48,2021,9.267281359904727,8.895395390563962,3.9503568134327747,15.26835234859471,4.316490531718011,10.4652547410989,2.275724335241532,0.6824200913242009
48,2022,9.302098511552922,8.770213990024658,3.8152435381073317,15.414212736949217,4.555548391785844,10.49899188939276,2.1456673428524287,0.6668949771689497
48,2023,9.790324103327741,9.505082966829235,4.139242501954809,15.849165571585216,4.480845669762486,11.046578987467182,2.319440495376403,0.617351598173516
48,2024,9.626096043892787,9.382241071816217,3.926278993192325,15.453163244492085,4.479948253803983,10.860298951717823,2.2712553092854337,0.6336520947176685
49,2014,8.944620729788921,8.55179843952975,3.577776039158133,14.928222049016101,4.3973221606006625,10.094035885860528,2.135374644408353,0.6998858447488584
49,2015,9.589456565033812,9.202984161049148,4.042385153392757,15.571420193038747,4.353183804569408,10.812318141580972,2.3311776048678725,0.6525114155251142
49,2016,8.918048172689224,8.611360262823869,3.592504456625642,14.43032687383033,4.209968693009354,10.059447566862318,2.2304153129939364,0.7100409836065574
49,2017,8.866988774385872,8.647711934349267,3.85053824062539,14.092187023673874,4.000302216933457,9.997503668520396,2.347250920150712,0.7124429223744292
49,2018,8.78440952960341,8.510401031109975,3.434269195858879,14.5753083562507,4.222841832209267,9.91123520659393,2.1908907017393386,0.703310502283105
49,2019,8.943326533946768,8.519364281070626,3.7259962546410152,14.510492295216782,4.1862558580590425,10.096907820752808,2.26026492857134,0.7085616438356165
49,2020,9.720574762172697,9.44125480652005,3.7862904386577,15.966841579195066,4.746815829563271,10.976066500043846,2.15842243762192,0.6160063752276868
49,2021,8.91340645868455,8.508325393601668,3.8291975992314335,14.384436068005169,4.0900460275674,10.059808915164133,2.3081680737955956,0.7058219178082191
49,2022,8.880184408004821,8.534292636899629,3.5259139932715495,14.5261559541345,4.332656473858011,10.018951221429155,2.1494084569310514,0.7142694063926941
49,2023,9.444556399407896,9.259938506845922,4.007996483123095,15.124996251951545,4.283475724250554,10.65014388350148,2.339643622358635,0.6424657534246575
49,2024,9.082240927142443,8.813891422056546,3.4622707916134554,14.862119297902293,4.435145278297718,10.2551018483327,2.1584083939723353,0.6733834244080146
50,2017,6.597038635671614,6.291988243663633,2.6819319132957746,10.87005894305585,3.120347596854811,7.441710263987257,2.228514247607579,0.9058219178082192
50,2018,6.965408083416093,6.73110918489603,2.8700804367949484,11.26516594891487,3.281770665441774,7.855262856427356,2.231240350071844,0.8876712328767123
50,2019,6.4522034483829644,6.179621663871325,2.571107759207437,10.651182512596096,3.205148731326353,7.282275088582133,2.1109387755983144,0.9165525114155251
50,2020,6.413659900824921,6.0297894953014355,2.5782387792115338,10.584267737905519,3.1819775849654244,7.242849483893779,2.1195653977793256,0.91974043715847
50,2021,7.153754113983674,6.993925879691618,2.8179594780462724,11.55249744948597,3.364118325136271,8.062739213909865,2.2371719145636493,0.8700913242009133
50,2022,6.676583217995014,6.457350405189708,2.571362539988244,10.992395868616345,3.278720872522124,7.530912907666806,2.133889539151288,0.9004566210045662
50,2023,6.921681226078679,6.551093577005975,2.6947081509533684,11.774710248152628,3.4704233025038436,7.81372878651164,2.0945195171131243,0.8622146118721461
50,2024,6.912635026886389,6.529492148396675,2.821415879355245,11.498754080969311,3.3261124622329605,7.802880005383288,2.1914867485834586,0.8753415300546448
51,2017,9.44700983652946,9.290102574658693,4.286767388450034,14.566612946592508,3.952906484086833,10.625853109964098,2.5541226794414578,0.6583333333333333
51,2018,9.167914847736611,8.896010710559974,3.760257516468502,14.92254744415365,4.278924240514846,10.342637725413251,2.2645781902623323,0.6714611872146119
51,2019,9.119256553251226,8.952935249035875,3.8276649319439238,14.53299681745041,4.155604112302019,10.281898113023416,2.321013694136792,0.6761415525114155
51,2020,9.823711865195909,9.461414040668913,3.876003779968414,16.050422590422464,4.714206458869695,11.084972089793647,2.1944477905820134,0.6171448087431693
51,2021,8.900914270231736,8.477605671243992,3.601246614229753,14.917534616183683,4.315112165576259,10.046827335098344,2.173200233115681,0.6989726027397261
51,2022,9.117537140916372,8.985005599402683,3.7194568050270376,14.702674079914086,4.239558283945963,10.27232391389671,2.261567747238346,0.6823059360730593
51,2023,9.29269597302839,8.880130070272905,4.022264521590126,15.186509661469032,4.293294627786133,10.488333688703015,2.293826082186987,0.6760273972602739
51,2024,9.469669610876899,9.151303711393926,4.10430083431308,14.932698725058689,4.1924431523747545,10.675705452071195,2.3985239554290843,0.6653005464480874
52,2019,9.462906971801793,9.68016809066938,3.8570691198298905,14.345666113135074,3.8682035812565507,10.609803220770864,2.63743113117456,0.6284246575342466
52,2020,9.985696677718925,10.244422839867863,4.493899628852559,14.961052427747335,3.8434874401029244,11.173878466425666,2.851153512502859,0.5710382513661202
52,2021,9.466947180693634,9.85334845290636,3.8926696524614606,13.937096940416374,3.836978479346966,10.604624168880282,2.6467946954946058,0.6236301369863013
52,2022,10.0502747494841,10.375023560573531,4.439995974845358,15.053964928992562,4.035460532129722,11.261704810112658,2.6862239627512654,0.5652968036529681
52,2023,9.190820687749056,9.272688906927323,3.578325801240753,14.587140648729843,4.160081208628532,10.343628174594935,2.330121668315485,0.6631278538812785
52,2024,9.672810969239846,9.911963366185272,3.5373865615711813,14.610356872051439,4.315648408715993,10.869353153254128,2.350529809432759,0.6141848816029144
53,2021,8.897830020567278,8.421844434193273,3.4674623825800186,15.07237559957594,4.373275016139664,10.043085893393494,2.1394891356671937,0.7
53,2022,9.219080621195506,9.044886106381341,3.6805734602730498,14.880135700895854,4.272527121880289,10.388954120353421,2.273865941886899,0.6689497716894978
53,2023,9.315858130580278,8.88386279928293,4.014484506690839,15.198011308545023,4.3122761809801675,10.511556700988525,2.285562429571094,0.6738584474885845
53,2024,9.545142403614655,9.207365647698136,4.218687127630968,15.089337692381031,4.197771566495483,10.759743766741458,2.4163602952077365,0.6544854280510018
