farm_id,year,gain_pct
83,2016,1.5462603592019795
83,2017,1.429082156414881
83,2018,1.9087686322013095
83,2019,2.811974020392958
83,2020,1.4973252780871922
83,2021,2.2066666553244096
83,2022,0.9015735661375421
83,2023,-0.6460908240309202
83,2024,0.6653658013871476
84,2014,2.272532320809859
84,2015,2.5298877138510436
84,2016,1.8144897964572242
84,2017,2.382224352365933
84,2018,1.576365353503673
84,2019,1.578109284540182
84,2020,1.083871781246764
84,2021,1.0981478354737344
84,2022,0.813654425636854
84,2023,1.8378912502167917
84,2024,1.6672939642250844
85,2023,2.684331790408393
85,2024,3.28181757600439
86,2021,-2.0752495933613924
86,2022,2.3000157590999706
86,2023,4.272749129491118
86,2024,2.4278424070033653
87,2014,0.8267949255471995
87,2015,0.23697735477671344
87,2016,0.028172800138192025
87,2017,-0.1269800750161834
87,2018,0.19516093774395585
87,2019,0.1748427804662425
87,2020,0.14041678539528601
87,2021,0.6227230875031082
87,2022,0.3571982661472696
87,2023,0.287121321307929
87,2024,0.4221599891520361
88,2014,1.0245218847390585
88,2015,0.4052111750663149
88,2016,0.8452727683519515
88,2017,2.1440490350258976
88,2018,0.5105357033427108
88,2019,0.6120831167581711
88,2020,1.096173884742486
88,2021,2.237498016185523
88,2022,1.2566604407090933
88,2023,0.9439168094452175
88,2024,1.5477347967942987
89,2014,0.042632384651341344
89,2015,0.06016564079835152
89,2016,0.5022229436351013
89,2017,0.5728695673597847
89,2018,1.6624108382823997
89,2019,0.6722036858925402
89,2020,0.9212582525425724
89,2021,0.5843501233962025
89,2022,0.9334748744156246
89,2023,1.6494308148647836
89,2024,1.1931126302527528
90,2021,2.5162994888739223
90,2022,1.0594947475944936
90,2023,2.550846295034642
90,2024,1.236984989330685
91,2020,4.848891172234855
91,2021,8.213680738690913
91,2022,5.48305144141934
91,2023,9.79893098483817
91,2024,4.737979153948034
92,2019,4.077046775465671
92,2020,4.318143384600419
92,2021,1.1521216855341128
92,2022,5.571939149745577
92,2023,4.2445608300611415
92,2024,3.1690720840121775
93,2021,0.0006988448163894751
93,2022,0.0004939041255533501
93,2023,0.13975836718103632
93,2024,0.2847311143989771
94,2022,0.0
94,2023,0.0
94,2024,0.0
95,2023,-0.003169818318306265
95,2024,0.035488384573683106
96,2014,0.9430289933825473
96,2015,1.91005803975483
96,2016,0.5269107504350399
96,2017,0.9271144895869169
96,2018,-0.7043667405003292
96,2019,2.123063464923506
96,2020,2.1795256168812687
96,2021,2.1055017602226984
96,2022,2.5706839018448147
96,2023,1.4848820690434785
96,2024,2.18567755388153
97,2014,2.9926754200315298
97,2015,2.5491795455398107
97,2016,1.5904838651378639
97,2017,2.083844275482153
97,2018,4.873696914801767
97,2019,3.9806432062171306
97,2020,4.29576667556261
97,2021,3.1229779687104453
97,2022,2.9585557504559143
97,2023,3.1321836876218354
97,2024,2.9499875301217147
98,2018,0.0
98,2019,0.0
98,2020,0.0
98,2021,0.0
98,2022,0.0
98,2023,0.0
98,2024,0.0
99,2014,1.481320547239664
99,2015,1.323606462010925
99,2016,1.4174664450589152
99,2017,1.5651799952891992
99,2018,0.9120185814057065
99,2019,2.700446013180834
99,2020,-0.33310874792845047
99,2021,-0.2930539543705498
99,2022,3.245484516675294
99,2023,0.3052020329883442
99,2024,1.294687451878545
100,2014,3.1670933902826643
100,2015,1.828340185232526
100,2016,0.9582148294836298
100,2017,0.4439236841021665
100,2018,1.6330869279654663
100,2019,1.3356781477945558
100,2020,4.709637282025417
100,2021,4.3611222549636235
100,2022,0.39891645844244444
100,2023,2.9695658051394433
100,2024,1.8915518563434646
101,2014,0.0003446242899132882
101,2015,0.0005370439486980652
101,2016,0.004313060951609879
101,2017,0.0001020611834351943
101,2018,0.0030636400933053837
101,2019,0.0027675604540206857
101,2020,-0.5905069725713558
101,2021,0.020404980995763575
101,2022,0.025154282432642457
101,2023,0.13320483936624092
101,2024,0.16143107554789346
102,2014,0.7918750052515267
102,2015,1.3207428584513936
102,2016,1.644207789770045
102,2017,1.1044180326620978
102,2018,2.061047280632402
102,2019,1.1824100399628537
102,2020,2.0651371219430947
102,2021,1.0706762692227507
102,2022,0.7534451936808856
102,2023,1.8262314709121337
102,2024,1.2436396716325422
103,2021,2.780651871319561
103,2022,2.848179178757698
103,2023,2.63309611676555
103,2024,3.305778345408137
104,2023,0.8481074700123914
104,2024,0.8208071532198876
105,2023,2.5912913894115075
105,2024,2.9776551167498595
106,2024,0.028743485754289276
107,2020,-0.49486250284161737
107,2021,3.1968365598894968
107,2022,2.7001763772825442
107,2023,5.079811297295693
107,2024,2.7264348050453977
108,2022,-0.00409642789951761
108,2023,-0.22490326396123628
108,2024,-0.23782289760935527
109,2014,0.5234072273880117
109,2015,0.2413922379196303
109,2016,0.762740637751885
109,2017,0.4914471606061743
109,2018,0.16972113680989073
109,2019,0.4718497548943146
109,2020,0.6472401868839796
109,2021,0.9282358735210635
109,2022,-0.05986723018644788
109,2023,0.5482139585455951
109,2024,0.5829443301435161
110,2022,0.20735588143635658
110,2023,1.9186327781329
110,2024,2.2819783528767386
111,2020,-0.03708325241977443
111,2021,2.73404028040186
111,2022,3.3215349291586773
111,2023,3.792214301689409
