turbine_id,lon,lat,depth_m,foundation,build_year,active_2024Q4
4549,121.86341857910155,28.849324226379398,-10.0,fixed,2023,True
4550,121.86376571655275,28.8206672668457,9.0,fixed,2023,True
4551,121.49474334716797,28.217280387878418,-2.0,fixed,2020,True
4552,121.48933410644531,28.157174110412598,-3.0,fixed,2023,True
4553,121.48517990112306,28.193149566650387,-2.0,fixed,2021,True
4554,121.49394607543945,28.19976806640625,-1.0,fixed,2020,True
4555,121.48102951049805,28.182165145874023,-2.0,fixed,2021,True
4556,121.49033737182619,28.20594501495361,-3.0,fixed,2020,True
4557,121.49241256713869,28.17004680633545,-2.0,fixed,2023,True
4558,121.48787307739258,28.147618293762203,-4.0,fixed,2024,True
4559,121.49044799804688,28.189960479736328,-1.0,fixed,2021,True
4560,121.49285507202148,28.182053565979004,-1.0,fixed,2020,True
4561,121.48694610595703,28.182114601135254,-1.0,fixed,2020,True
4562,121.49689102172854,28.212629318237305,-1.0,fixed,2021,True
4563,121.51211929321289,28.1918306350708,-3.0,fixed,2020,True
4564,121.52462768554686,28.181764602661133,-7.0,fixed,2020,True
4565,121.5091438293457,28.169906616210938,-6.0,fixed,2023,True
4566,121.49673080444336,28.15722751617432,-5.0,fixed,2023,True
4567,121.50415802001952,28.15714931488037,-6.0,fixed,2024,True
4568,121.49913024902344,28.208121299743656,-1.0,fixed,2020,True
4569,121.49810409545898,28.194323539733887,-1.0,fixed,2021,True
4570,121.50359344482423,28.16992855072022,-4.0,fixed,2023,True
4571,121.50239181518555,28.18956756591797,-2.0,fixed,2021,True
4572,121.5046272277832,28.18194580078125,-3.0,fixed,2020,True
4573,121.50520324707031,28.199709892272946,-2.0,fixed,2021,True
4574,121.49804306030273,28.169911384582523,-3.0,fixed,2023,True
4575,121.50843048095703,28.195539474487305,-3.0,fixed,2021,True
4576,121.51472854614258,28.169873237609863,-6.0,fixed,2023,True
4577,121.51587295532227,28.188115119934082,-4.0,fixed,2021,True
4578,121.51170349121094,28.181860923767086,-4.0,fixed,2021,True
4579,121.49624252319336,28.147699356079105,-6.0,fixed,2024,True
4580,121.50201034545897,28.203736305236816,-1.0,fixed,2021,True
4581,121.49876403808592,28.18204689025879,-1.0,fixed,2021,True
4582,121.52018356323241,28.18498802185059,-5.0,fixed,2021,True
4583,120.89285278320311,27.367390632629395,-16.0,fixed,2022,True
4584,120.90252685546875,27.367294311523438,-17.0,fixed,2022,True
4585,120.91212463378908,27.367234230041504,-17.0,fixed,2022,True
4586,120.85581970214844,27.319584846496582,-17.0,fixed,2022,True
4587,120.89018630981445,27.320283889770508,-19.0,fixed,2022,True
4588,120.89122772216795,27.343589782714847,-18.0,fixed,2022,True
4589,120.9099006652832,27.320630073547367,-20.0,fixed,2022,True
4590,120.88533782958984,27.32022762298584,-19.0,fixed,2022,True
4591,120.92455291748047,27.320821762084957,-21.0,fixed,2022,True
4592,120.9157829284668,27.34390163421631,-18.0,fixed,2022,True
4593,120.89766693115234,27.36736011505127,-17.0,fixed,2022,True
4594,120.88321304321289,27.367392539978027,-16.0,fixed,2022,True
4595,120.90108108520508,27.343767166137695,-18.0,fixed,2022,True
4596,120.9074020385742,27.36715602874756,-17.0,fixed,2022,True
4597,120.92558670043945,27.344053268432617,-19.0,fixed,2022,True
4598,120.87543487548828,27.32010841369629,-19.0,fixed,2022,True
4599,120.88806915283205,27.36733531951904,-16.0,fixed,2022,True
4600,120.89995193481445,27.320472717285156,-19.0,fixed,2022,True
4601,120.93054962158203,27.34409236907959,-20.0,fixed,2022,True
4602,120.91705322265625,27.36710834503174,-18.0,fixed,2022,True
4603,120.90489196777345,27.320616722106934,-20.0,fixed,2022,True
4604,120.88151931762694,27.343472480773926,-17.0,fixed,2022,True
4605,120.92066192626953,27.344053268432617,-19.0,fixed,2022,True
4606,120.87361907958986,27.36744117736816,-16.0,fixed,2022,True
4607,120.9267044067383,27.367053031921387,-18.0,fixed,2022,True
4608,120.86071777343749,27.319787025451664,-17.0,fixed,2022,True
4609,120.90593338012694,27.343761444091797,-18.0,fixed,2022,True
4610,120.89507293701172,27.32035541534424,-19.0,fixed,2022,True
4611,120.87852096557616,27.367310523986813,-16.0,fixed,2022,True
4612,120.87041091918944,27.32002830505371,-18.0,fixed,2022,True
4613,120.92184829711914,27.36703491210937,-18.0,fixed,2022,True
4614,120.8863334655762,27.343546867370605,-17.0,fixed,2022,True
4615,120.91094207763672,27.343849182128903,-18.0,fixed,2022,True
4616,120.8961372375488,27.34367847442627,-18.0,fixed,2022,True
4617,120.87979125976562,27.33158016204834,-18.0,fixed,,False
4618,120.88778686523438,27.287525177001953,-21.0,fixed,2023,True
4619,120.86624145507812,27.287582397460938,-20.0,fixed,2023,True
4620,120.89479446411134,27.287616729736328,-21.0,fixed,2023,True
4621,120.88058090209961,27.287528991699215,-20.0,fixed,2023,True
4622,120.87350845336911,27.287495613098145,-20.0,fixed,2023,True
4623,120.93626022338869,27.36704730987549,-18.0,fixed,2022,True
4624,120.94123077392578,27.366905212402347,-18.0,fixed,2022,True
4625,120.93148422241211,27.367034912109375,-18.0,fixed,2022,True
4626,120.92944335937499,27.32096004486084,-21.0,fixed,2022,True
4627,120.93442153930664,27.321061134338375,-21.0,fixed,2022,True
4628,120.95308303833006,27.32819938659668,-21.0,fixed,2022,True
4629,120.95087051391603,27.366849899291992,-19.0,fixed,2022,True
4630,120.94626998901369,27.325178146362305,-21.0,fixed,2022,True
4631,120.94586944580078,27.366909980773926,-19.0,fixed,2022,True
4632,120.95570373535155,27.366837501525882,-20.0,fixed,2022,True
4633,120.96048736572266,27.366805076599125,-20.0,fixed,2022,True
4634,120.9342613220215,27.25516986846924,-26.0,fixed,2021,True
4635,120.93766784667969,27.24069690704346,-26.0,fixed,2022,True
4636,120.92923736572266,27.255106925964355,-26.0,fixed,2021,True
4637,120.92419052124025,27.255203247070312,-25.0,fixed,2021,True
4638,120.91925430297852,27.25519371032715,-25.0,fixed,2021,True
4639,120.91421890258789,27.25508403778076,-25.0,fixed,2021,True
4640,120.92312622070312,27.2408447265625,-25.0,fixed,2022,True
4641,120.94258499145506,27.24062538146973,-26.0,fixed,2022,True
4642,120.93278121948242,27.240778923034668,-26.0,fixed,2022,True
4643,120.92791748046876,27.240796089172367,-26.0,fixed,2020,True
4644,120.93925857543945,27.255209922790527,-26.0,fixed,2021,True
4645,120.96925735473633,27.272708892822262,-26.0,fixed,2021,True
4646,120.97456741333008,27.27274417877197,-27.0,fixed,2021,True
4647,120.99566650390625,27.287590026855465,-27.0,fixed,2021,True
4648,120.96921920776367,27.255146980285645,-28.0,fixed,2021,True
4649,120.98013687133789,27.272696495056152,-27.0,fixed,2021,True
4650,120.9593505859375,27.25513362884522,-27.0,fixed,2022,True
4651,120.94428634643558,27.255048751831055,-26.0,fixed,2021,True
4652,120.94929122924805,27.255099296569824,-27.0,fixed,2022,True
4653,120.96427536010742,27.255096435546875,-28.0,fixed,2022,True
4654,120.98537063598633,27.27269172668457,-27.0,fixed,2021,True
4655,120.97422790527345,27.255119323730465,-28.0,fixed,2021,True
4656,120.9583854675293,27.27271747589111,-26.0,fixed,2021,True
4657,120.95426940917969,27.255187034606934,-27.0,fixed,2022,True
4658,120.952392578125,27.240677833557125,-27.0,fixed,2022,True
4659,120.95719528198242,27.240611076354984,-28.0,fixed,2022,True
4660,120.94739532470702,27.240641593933105,-27.0,fixed,2022,True
4661,120.96374893188477,27.272726058959964,-26.0,fixed,2021,True
4662,120.9515151977539,27.26502799987793,-26.0,fixed,,False
4663,120.83602905273438,27.31942749023437,-16.0,fixed,2022,True
4664,120.84596252441406,27.31953620910644,-17.0,fixed,2022,True
4665,120.84097671508788,27.31950378417969,-16.0,fixed,2022,True
4666,120.85086822509767,27.319646835327145,-17.0,fixed,2022,True
4667,120.80932998657227,27.26456928253174,-18.0,fixed,2023,True
4668,120.81567764282228,27.287533760070797,-17.0,fixed,2023,True
4669,120.84376144409181,27.264598846435543,-21.0,fixed,2023,True
4670,120.81017303466797,27.24140167236328,-20.0,fixed,2023,True
4671,120.83734130859376,27.287564277648926,-18.0,fixed,2023,True
4672,120.8162307739258,27.264622688293457,-18.0,fixed,2023,True
4673,120.80244827270509,27.26458168029785,-17.0,fixed,2023,True
4674,120.83019256591797,27.287511825561523,-18.0,fixed,2022,True
4675,120.80334091186523,27.24135971069336,-19.0,fixed,2023,True
4676,120.83126449584962,27.241286277770993,-21.0,fixed,2023,True
4677,120.84452056884766,27.287601470947266,-18.0,fixed,2023,True
4678,120.78932571411133,27.241487503051754,-18.0,fixed,2023,True
4679,120.83823776245117,27.241183280944824,-21.0,fixed,2023,True
4680,120.79623031616212,27.24149417877197,-19.0,fixed,2023,True
4681,120.79576110839842,27.264503479003906,-17.0,fixed,2023,True
4682,120.77618026733398,27.24150562286377,-18.0,fixed,2023,True
4683,120.85077285766602,27.264552116394043,-21.0,fixed,2023,True
4684,120.82294464111328,27.2875394821167,-18.0,fixed,2023,True
4685,120.84524154663085,27.241163253784183,-22.0,fixed,2023,True
4686,120.82404327392578,27.241291999816895,-20.0,fixed,2023,True
4687,120.78234863281251,27.24157047271729,-18.0,fixed,2023,True
4688,120.8231315612793,27.264541625976562,-19.0,fixed,2023,True
4689,120.83002853393558,27.264578819274902,-20.0,fixed,2023,True
4690,120.81718063354492,27.24136924743652,-20.0,fixed,2023,True
4691,120.8368034362793,27.264582633972168,-20.0,fixed,,False
4692,120.87828063964842,27.26460361480713,-22.0,fixed,2023,True
4693,120.85900878906251,27.287545204162598,-20.0,fixed,2023,True
4694,120.85174942016602,27.287598609924316,-19.0,fixed,2023,True
4695,120.86449813842775,27.264620780944824,-21.0,fixed,2023,True
4696,120.85763168334961,27.264673233032227,-21.0,fixed,2023,True
4697,120.88885498046875,27.24087619781494,-25.0,fixed,2022,True
4698,120.87905883789064,27.241140365600582,-23.0,fixed,2022,True
4699,120.88395690917969,27.241056442260746,-24.0,fixed,2022,True
4700,120.89380264282225,27.240881919860836,-25.0,fixed,2022,True
4701,120.8522491455078,27.241180419921875,-23.0,fixed,2023,True
4702,120.8713607788086,27.264678001403805,-21.0,fixed,2023,True
4703,121.03002166748048,27.301461219787598,-27.0,fixed,2021,True
4704,121.03497695922853,27.30137538909912,-27.0,fixed,2021,True
4705,121.04485702514648,27.301410675048828,-27.0,fixed,2022,True
4706,121.03978729248047,27.301474571228027,-27.0,fixed,2022,True
4707,120.97679901123047,27.240498542785645,-28.0,fixed,2022,True
4708,121.02179336547853,27.287614822387695,-28.0,fixed,2022,True
4709,121.0269775390625,27.287678718566895,-28.0,fixed,2021,True
4710,120.99633026123047,27.272661209106445,-28.0,fixed,2021,True
4711,121.00171279907225,27.272786140441895,-28.0,fixed,2021,True
4712,121.01112365722656,27.24026870727539,-30.0,fixed,2022,True
4713,120.98929977416992,27.25507736206055,-28.0,fixed,2016,True
4714,121.02347564697266,27.27277374267578,-29.0,fixed,2021,True
4715,120.97922515869142,27.255153656005863,-28.0,fixed,2022,True
4716,121.01799392700195,27.27268123626709,-29.0,fixed,2021,True
4717,121.0290756225586,27.27273178100586,-29.0,fixed,2022,True
4718,120.99929428100586,27.255101203918453,-29.0,fixed,2022,True
4719,121.00605392456055,27.28762722015381,-28.0,fixed,2021,True
4720,121.00931930541992,27.25509071350098,-29.0,fixed,2022,True
4721,120.97189712524414,27.240412712097168,-28.0,fixed,2022,True
4722,121.01426315307617,27.255165100097656,-29.0,fixed,2022,True
4723,120.99089431762695,27.272672653198242,-27.0,fixed,2021,True
4724,121.01919937133792,27.255208015441895,-30.0,fixed,2022,True
4725,121.00408172607422,27.25526332855225,-29.0,fixed,2022,True
4726,120.96702957153319,27.24046230316162,-28.0,fixed,2022,True
4727,120.96210861206056,27.24049186706543,-28.0,fixed,2022,True
4728,121.01639556884767,27.287694931030273,-28.0,fixed,2021,True
4729,120.99628448486327,27.240330696105957,-29.0,fixed,2022,True
4730,121.01258850097653,27.272782325744632,-29.0,fixed,2021,True
4731,120.99422454833984,27.25511074066162,-29.0,fixed,2021,True
4732,120.9816780090332,27.240426063537598,-28.0,fixed,2022,True
4733,120.98427581787111,27.25521755218506,-28.0,fixed,2022,True
4734,121.01134872436523,27.2876615524292,-28.0,fixed,2022,True
4735,121.000862121582,27.287620544433597,-28.0,fixed,2021,True
4736,121.00608825683591,27.240240097045895,-30.0,fixed,2022,True
4737,121.00710296630861,27.27279090881348,-28.0,fixed,2022,True
4738,120.99134445190428,27.24035930633545,-29.0,fixed,2022,True
4739,121.03231811523438,27.287647247314453,-28.0,fixed,2021,True
4740,120.98657226562501,27.240293502807617,-29.0,fixed,2022,True
4741,121.00133895874025,27.240422248840336,-30.0,fixed,2022,True
4742,121.03723526000977,27.287686347961426,-28.0,fixed,2021,True
4743,119.978515625,25.837035179138184,-40.0,fixed,2021,True
4744,119.9757537841797,25.854185104370117,-36.0,fixed,2021,True
4745,119.99806594848633,25.835921287536618,-40.0,fixed,2021,True
4746,119.99150848388672,25.83627414703369,-40.0,fixed,2021,True
4747,120.00448608398438,25.83554077148437,-41.0,fixed,2021,True
4748,120.0025863647461,25.869025230407715,-39.0,fixed,2021,True
4749,119.99187850952148,25.852998733520504,-38.0,fixed,2021,True
4750,119.99734497070312,25.852757453918457,-39.0,fixed,2021,True
4751,119.95620346069336,25.843374252319336,-34.0,fixed,2021,True
4752,119.98925399780273,25.861657142639157,-38.0,fixed,2021,True
4753,119.96273040771486,25.846931457519535,-35.0,fixed,2021,True
4754,119.9720802307129,25.837428092956547,-39.0,fixed,2021,True
4755,119.98245620727539,25.857899665832516,-37.0,fixed,2021,True
4756,119.9849853515625,25.836721420288082,-40.0,fixed,2021,True
4757,120.00380706787108,25.852338790893555,-39.0,fixed,2021,True
4758,119.96645736694337,25.837698936462402,-36.0,fixed,2021,True
4759,119.94972991943358,25.839783668518063,-33.0,fixed,2021,True
4760,119.95390701293944,25.828384399414062,-34.0,fixed,,False
4761,119.96916580200195,25.850584983825684,-35.0,fixed,2021,True
4762,119.96034622192383,25.82931518554688,-37.0,fixed,,False
4763,119.9824752807617,25.782968521118164,-40.0,fixed,2021,True
4764,119.9799919128418,25.797407150268555,-42.0,fixed,2021,True
4765,119.9594535827637,25.78578758239746,-39.0,fixed,2016,True
4766,119.95701980590822,25.79574203491211,-37.0,fixed,2021,True
4767,119.96624374389647,25.82102966308594,-38.0,fixed,2021,True
4768,119.9814567565918,25.788108825683594,-41.0,fixed,2021,True
4769,119.98573303222656,25.819830894470215,-41.0,fixed,2021,True
4770,119.99864959716797,25.819199562072754,-41.0,fixed,2021,True
4771,120.00537872314452,25.8187837600708,-42.0,fixed,2021,True
4772,119.9560661315918,25.80013370513916,-36.0,fixed,2021,True
4773,120.00037002563475,25.79485511779785,-42.0,fixed,2021,True
4774,119.99960708618164,25.799745559692383,-42.0,fixed,2021,True
4775,119.95320510864259,25.821764945983883,-34.0,fixed,2021,True
4776,119.96926879882811,25.799533843994137,-40.0,fixed,2021,True
4777,119.98078536987305,25.792783737182617,-41.0,fixed,2021,True
4778,119.97276687622069,25.82066059112549,-40.0,fixed,2021,True
4779,119.99218368530272,25.81961631774902,-41.0,fixed,2021,True
4780,119.95969009399415,25.82150077819824,-37.0,fixed,2021,True
4781,119.95830535888672,25.790832519531254,-38.0,fixed,2021,True
4782,119.97926712036133,25.820483207702637,-41.0,fixed,2021,True
4783,120.01032257080077,25.85196685791016,-40.0,fixed,2021,True
4784,120.01748275756837,25.834782600402832,-42.0,fixed,2021,True
4785,120.0093002319336,25.87275505065918,-39.0,fixed,2021,True
4786,120.02267837524414,25.880136489868164,-38.0,fixed,2021,True
4787,120.0160903930664,25.87637996673584,-39.0,fixed,2021,True
4788,120.02242279052734,25.867907524108887,-37.0,fixed,2021,True
4789,120.01066207885742,25.83517551422119,-42.0,fixed,2021,True
4790,120.01708221435547,25.86812400817871,-38.0,fixed,2021,True
4791,120.02318572998045,25.85122585296631,-40.0,fixed,2021,True
4792,120.01670837402344,25.851625442504883,-40.0,fixed,2021,True
4793,120.04197692871094,25.866929054260254,-32.0,fixed,2021,True
4794,120.02894973754883,25.867514610290527,-36.0,fixed,2021,True
4795,120.0362434387207,25.85034942626953,-41.0,fixed,2021,True
4796,120.0434684753418,25.833294868469242,-46.0,fixed,2021,True
4797,120.04848861694337,25.866477966308594,-34.0,fixed,2021,True
4798,120.04916381835936,25.849690437316895,-43.0,fixed,2021,True
4799,120.03040313720703,25.834010124206543,-43.0,fixed,2021,True
4800,120.03536605834961,25.867362022399902,-33.0,fixed,2020,True
4801,120.04299545288086,25.891194343566895,-42.0,fixed,2021,True
4802,120.0425796508789,25.85002040863037,-41.0,fixed,2021,True
4803,120.0488510131836,25.890636444091797,-42.0,fixed,2021,True
4804,120.03683853149413,25.8336124420166,-44.0,fixed,2021,True
4805,120.0296173095703,25.85082149505615,-41.0,fixed,2021,True
4806,120.02402114868163,25.83439350128174,-42.0,fixed,2021,True
4807,120.0295944213867,25.883800506591797,-38.0,fixed,2021,True
4808,120.03644943237305,25.887356758117672,-37.0,fixed,2021,True
4809,120.02211380004884,25.792810440063477,-43.0,fixed,2021,True
4810,120.01172256469725,25.818389892578125,-42.0,fixed,2021,True
4811,120.00270462036134,25.780150413513184,-41.0,fixed,2021,True
4812,120.00119018554689,25.789926528930664,-42.0,fixed,2021,True
4813,120.00357818603517,25.775266647338864,-41.0,fixed,2021,True
4814,120.01198959350587,25.798840522766117,-42.0,fixed,2021,True
4815,120.00515747070312,25.765488624572754,-40.0,fixed,2021,True
4816,120.01813888549803,25.818085670471188,-43.0,fixed,2021,True
4817,120.01743698120119,25.798514366149902,-43.0,fixed,2021,True
4818,120.00191497802736,25.78505420684814,-42.0,fixed,2021,True
4819,120.0043716430664,25.77035903930664,-40.0,fixed,2021,True
4820,120.02284622192383,25.798151969909664,-44.0,fixed,2021,True
4821,120.0247344970703,25.81766033172607,-44.0,fixed,2021,True
4822,120.03100204467773,25.81715965270996,-44.0,fixed,2021,True
4823,119.96714019775388,25.752774238586426,-36.0,fixed,2023,True
4824,119.96279144287108,25.77123832702637,-39.0,fixed,2021,True
4825,119.98634338378906,25.758505821228027,-38.0,fixed,2021,True
4826,119.96052551269531,25.781075477600098,-39.0,fixed,2020,True
4827,119.98980331420898,25.743860244750977,-38.0,fixed,2021,True
4828,119.96510696411134,25.761454582214355,-36.0,fixed,2021,True
4829,119.99619674682617,25.74155044555664,-38.0,fixed,2021,True
4830,120.0040283203125,25.75564670562744,-39.0,fixed,2021,True
4831,119.96176147460938,25.776111602783203,-39.0,fixed,2021,True
4832,119.98711776733398,25.75363063812256,-38.0,fixed,2021,True
4833,119.98547744750977,25.76345443725586,-39.0,fixed,2021,True
4834,119.96862792968749,25.74655532836914,-36.0,fixed,2023,True
4835,119.96630096435547,25.756558418273926,-36.0,fixed,2021,True
4836,120.0047492980957,25.76058769226074,-39.0,fixed,2021,True
4837,119.97113037109375,25.73623847961426,-36.0,fixed,2022,True
4838,119.98559951782225,25.767964363098145,-40.0,fixed,2021,True
4839,119.97164916992189,25.75398445129394,-37.0,fixed,2021,True
4840,119.96398544311523,25.766335487365723,-37.0,fixed,2016,True
4841,119.96987533569337,25.741491317749023,-36.0,fixed,2022,True
4842,119.96850585937501,25.769523620605465,-39.0,fixed,,False
4843,119.9879150390625,25.748801231384274,-38.0,fixed,2021,True
4844,119.98643112182617,25.732468605041504,-37.0,fixed,2022,True
4845,119.97373580932617,25.724964141845703,-35.0,fixed,2022,True
4846,119.97763442993161,25.70830345153809,-36.0,fixed,2022,True
4847,119.97235488891603,25.730611801147457,-36.0,fixed,2022,True
4848,119.97639083862306,25.71372318267822,-36.0,fixed,2023,True
4849,119.9885368347168,25.7276668548584,-38.0,fixed,2022,True
4850,119.97507095336913,25.719284057617184,-36.0,fixed,2022,True
4851,119.82165908813478,25.63498973846436,-15.0,fixed,2021,True
4852,119.72639083862305,25.67391300201416,-10.0,fixed,2020,True
4853,119.72610855102539,25.6823787689209,-13.0,fixed,2020,True
4854,119.72620010375975,25.67830467224121,-12.0,fixed,2019,True
4855,119.72158813476564,25.671987533569332,-10.0,fixed,2021,True
4856,119.72666549682616,25.665912628173825,-5.0,fixed,2020,True
4857,119.71677017211913,25.701798439025875,-11.0,fixed,2021,True
4858,119.70123672485352,25.684462547302246,-3.0,fixed,2021,True
4859,119.71720886230469,25.676690101623535,-10.0,fixed,2021,True
4860,119.71934509277344,25.674330711364746,-10.0,fixed,2021,True
4861,119.7258529663086,25.69082260131836,-15.0,fixed,2020,True
4862,119.72576522827148,25.694722175598145,-16.0,fixed,2020,True
4863,119.72682189941405,25.661643028259277,-3.0,fixed,2020,True
4864,119.70695877075195,25.670008659362797,-3.0,fixed,2020,True
4865,119.72016906738283,25.68912029266357,-9.0,fixed,2020,True
4866,119.71496200561523,25.679229736328125,-7.0,fixed,2020,True
4867,119.70434188842775,25.6715841293335,-5.0,fixed,2021,True
4868,119.72597885131835,25.68657684326172,-14.0,fixed,2020,True
4869,119.71452713012694,25.69110870361328,-5.0,fixed,2020,True
4870,119.72271728515625,25.69992733001709,-15.0,fixed,2020,True
4871,119.7089729309082,25.693150520324707,-4.0,fixed,2020,True
4872,119.68970870971681,25.659207344055176,-6.0,fixed,2021,True
4873,119.68697738647461,25.66013622283936,-7.0,fixed,2021,True
4874,119.70942306518556,25.68108367919922,-5.0,fixed,2021,True
4875,119.70411300659178,25.68304252624512,-3.0,fixed,2021,True
4876,119.72577667236328,25.69895839691162,-17.0,fixed,2020,True
4877,119.7121467590332,25.680316925048828,-5.0,fixed,2020,True
4878,119.70679092407228,25.682343482971188,-4.0,fixed,2020,True
4879,119.71186447143555,25.692681312561035,-4.0,fixed,2020,True
4880,119.70190811157225,25.67330741882324,-3.0,fixed,2021,True
4881,119.69540023803711,25.673964500427246,-5.0,fixed,2021,True
4882,119.71974182128906,25.700992584228516,-11.0,fixed,2020,True
4883,119.6923713684082,25.674672126770027,-5.0,fixed,2021,True
4884,119.76264190673828,25.690531730651855,-16.0,fixed,2019,True
4885,119.76585388183592,25.673999786376953,-16.0,fixed,2021,True
4886,119.7676010131836,25.687572479248047,-17.0,fixed,2018,True
4887,119.75743865966797,25.678613662719727,-19.0,fixed,2018,True
4888,119.76299667358396,25.675625801086422,-20.0,fixed,2020,True
4889,119.76030731201175,25.677054405212402,-21.0,fixed,2020,True
4890,119.71753311157227,25.689873695373535,-9.0,fixed,2020,True
4891,119.76532745361328,25.68871593475342,-16.0,fixed,2019,True
4892,119.68133926391603,25.662397384643555,-8.0,fixed,2021,True
4893,119.66672897338869,25.667943000793457,3.0,fixed,2021,True
4894,119.66256713867188,25.672494888305664,9.0,fixed,2021,True
4895,119.76679992675781,25.699624061584473,-13.0,fixed,2021,True
4896,119.77040481567383,25.69686889648437,-13.0,fixed,2021,True
4897,119.8149070739746,25.645058631896973,-16.0,fixed,2021,True
4898,119.77559661865233,25.69834804534912,-19.0,fixed,2019,True
4899,119.77135086059572,25.671010971069336,-17.0,fixed,2021,True
4900,119.7705764770508,25.701513290405273,-15.0,fixed,2019,True
4901,119.77233886718749,25.684285163879395,-20.0,fixed,2019,True
4902,119.78146743774413,25.68412494659424,-22.0,fixed,2021,True
4903,119.78443145751952,25.677077293395993,-20.0,fixed,2020,True
4904,119.77729797363283,25.681366920471188,-21.0,fixed,2020,True
4905,119.7819137573242,25.67838859558105,-19.0,fixed,2021,True
4906,119.78101348876953,25.695557594299316,-22.0,fixed,2019,True
4907,119.81669616699217,25.642312049865723,-18.0,fixed,2022,True
4908,119.81254196166994,25.648472785949707,-15.0,fixed,2021,True
4909,119.7910842895508,25.68967342376709,-23.0,fixed,2020,True
4910,119.78860473632812,25.690836906433102,-23.0,fixed,2020,True
4911,119.77824401855469,25.697248458862305,-19.0,fixed,2019,True
4912,119.77451705932617,25.682909965515133,-21.0,fixed,2019,True
4913,119.78351974487305,25.693597793579098,-22.0,fixed,2019,True
4914,119.66479110717773,25.67014217376709,18.0,fixed,2021,True
4915,119.68408584594727,25.661385536193848,-7.0,fixed,2021,True
4916,119.81939315795898,25.627401351928714,-9.0,fixed,2024,True
4917,119.83028793334961,25.620680809020996,-17.0,fixed,2021,True
4918,119.81478500366211,25.631013870239258,-6.0,fixed,2024,True
4919,119.8095474243164,25.633651733398434,-10.0,fixed,2024,True
4920,119.80520629882812,25.638712882995605,-11.0,fixed,2024,True
4921,119.83249282836914,25.617431640625,-17.0,fixed,2021,True
4922,119.82802581787111,25.624231338500977,-21.0,fixed,2018,True
4923,119.82559204101561,25.627725601196286,-19.0,fixed,2021,True
4924,119.82337951660156,25.630967140197754,-14.0,fixed,2021,True
4925,119.81887435913085,25.63930034637451,-17.0,fixed,2022,True
4926,119.85946655273438,25.61525058746338,-18.0,fixed,2018,True
4927,119.84951019287112,25.60930728912354,-5.0,fixed,2021,True
4928,119.8643798828125,25.618129730224613,-17.0,fixed,2021,True
4929,119.8693084716797,25.620686531066895,-17.0,fixed,2021,True
4930,119.85358428955078,25.61265087127686,-13.0,fixed,2024,True
4931,119.81200408935547,25.625889778137207,-2.0,fixed,2016,True
4932,119.56260681152344,25.607437133789066,-4.0,fixed,2020,True
4933,119.62069320678711,25.570096969604496,-15.0,fixed,2020,True
4934,119.6221694946289,25.561301231384277,-15.0,fixed,2020,True
4935,119.58637237548828,25.613396644592285,-2.0,fixed,2017,True
4936,119.59745025634764,25.60315322875977,-3.0,fixed,2021,True
4937,119.6050262451172,25.613919258117676,-5.0,fixed,2020,True
4938,119.57819366455078,25.5985746383667,-6.0,fixed,2019,True
4939,119.58779525756835,25.601062774658203,-4.0,fixed,2016,True
4940,119.5960464477539,25.616034507751465,-3.0,fixed,2016,True
4941,119.59270477294922,25.602014541625977,-3.0,fixed,2020,True
4942,119.60935974121095,25.612215995788574,-4.0,fixed,2019,True
4943,119.5909423828125,25.614731788635254,-2.0,fixed,2016,True
4944,119.60071182250977,25.615650177001953,-4.0,fixed,2020,True
4945,119.58311080932617,25.599637031555176,-7.0,fixed,2019,True
4946,119.57223892211913,25.60971546173096,-4.0,fixed,2020,True
4947,119.60754013061523,25.604057312011715,-1.0,fixed,2020,True
4948,119.61769485473633,25.588109970092773,-4.0,fixed,2020,True
4949,119.57345199584961,25.59748363494873,-5.0,fixed,2020,True
4950,119.6182975769043,25.583659172058105,-5.0,fixed,2020,True
4951,119.58174133300781,25.61227989196777,-3.0,fixed,2018,True
4952,119.6229591369629,25.55685424804688,-18.0,fixed,2020,True
4953,119.5672378540039,25.608634948730472,-6.0,fixed,2020,True
4954,119.61679840087889,25.592608451843258,-3.0,fixed,2021,True
4955,119.60226821899413,25.604322433471683,-2.0,fixed,2019,True
4956,119.61622238159181,25.597315788269043,-2.0,fixed,2020,True
4957,119.61265182495117,25.604705810546875,-2.0,fixed,2020,True
4958,119.61095428466795,25.6084566116333,-4.0,fixed,2020,True
4959,119.56859970092773,25.596268653869632,-4.0,fixed,2020,True
4960,119.6082534790039,25.5858154296875,-13.0,fixed,2021,True
4961,119.62417221069337,25.550396919250492,-19.0,fixed,2020,True
4962,119.61288452148438,25.586902618408203,-8.0,fixed,2021,True
4963,119.62023925781249,25.57508373260498,-7.0,fixed,2020,True
4964,119.61436843872072,25.600980758666992,-1.0,fixed,2021,True
4965,119.61915969848634,25.57908344268799,-7.0,fixed,2020,True
4966,119.5768928527832,25.61115741729736,-3.0,fixed,2020,True
4967,119.62133789062501,25.565848350524902,-12.0,fixed,2016,True
4968,119.60336303710936,25.585395812988274,-16.0,fixed,2016,True
4969,119.6249008178711,25.54606819152832,-20.0,fixed,2020,True
4970,119.6131362915039,25.52391242980957,-19.0,fixed,2020,True
4971,119.61233901977539,25.528319358825684,-6.0,fixed,2020,True
