farm_id,year,n_turb,Sx_D,Sy_D,Nrow,Ncol,phi_stagger,gamma_skew,psi4,psi6,fft_spacing_m,fft_angle_deg,fft_peak_magnitude,nn_mean_m,nn_std_m,nn_cov,rdf_peak1_m,rdf_peak2_m
8,2022,67,12.26,25.43,5.0,3.0,0.0,,0.9352474478919771,0.788226024327657,1245.6821978060996,-94.76364169072617,52.63856354130609,702.9136436667865,171.64529977735958,0.24419116249040598,500.0,2500.0
8,2023,204,36.72,48.95,8.0,10.0,0.077,,0.30472432821299644,0.6163389701790972,1185.8541225631423,-161.565051177078,79.22571025984998,909.0001137299255,165.01553607889696,0.18153522049825066,2500.0,4900.0
8,2024,278,48.95,61.18,9.0,12.0,0.0,,0.4152640194585068,0.6112989129229166,1286.2393885688164,-149.03624346792648,93.22396498382125,963.5951159746318,178.38066119664254,0.18511993080851055,2500.0,4900.0
9,2014,240,33.9,37.66,9.0,9.0,0.0,,0.20763422441030852,0.4257282116507358,488.9860249791063,-19.025606037568682,130.71407901437823,739.200978201044,72.4274476295285,0.09798072481693884,4700.0,5300.0
9,2015,240,33.9,37.66,9.0,9.0,0.0,,0.20763422441030852,0.4257282116507358,488.9860249791063,-19.025606037568682,130.71407901437823,739.200978201044,72.4274476295285,0.09798072481693884,4700.0,5300.0
9,2016,240,33.9,37.66,9.0,9.0,0.0,,0.20763422441030852,0.4257282116507358,488.9860249791063,-19.025606037568682,130.71407901437823,739.200978201044,72.4274476295285,0.09798072481693884,4700.0,5300.0
9,2017,240,33.9,37.66,9.0,9.0,0.0,,0.20763422441030852,0.4257282116507358,488.9860249791063,-19.025606037568682,130.71407901437823,739.200978201044,72.4274476295285,0.09798072481693884,4700.0,5300.0
9,2018,267,33.9,37.66,9.0,9.0,0.003,,0.19044158385870558,0.3759982934487577,483.6194101643708,-20.77225468204583,135.28988211330042,752.2732053848727,73.23110401840185,0.09734642081387955,4700.0,5300.0
9,2019,267,33.9,37.66,9.0,9.0,0.003,,0.19044158385870558,0.3759982934487577,483.6194101643708,-20.77225468204583,135.28988211330042,752.2732053848727,73.23110401840185,0.09734642081387955,4700.0,5300.0
9,2020,267,33.9,37.66,9.0,9.0,0.003,,0.19044158385870558,0.3759982934487577,483.6194101643708,-20.77225468204583,135.28988211330042,752.2732053848727,73.23110401840185,0.09734642081387955,4700.0,5300.0
9,2021,267,33.9,37.66,9.0,9.0,0.003,,0.19044158385870558,0.3759982934487577,483.6194101643708,-20.77225468204583,135.28988211330042,752.2732053848727,73.23110401840185,0.09734642081387955,4700.0,5300.0
9,2022,267,33.9,37.66,9.0,9.0,0.003,,0.19044158385870558,0.3759982934487577,483.6194101643708,-20.77225468204583,135.28988211330042,752.2732053848727,73.23110401840185,0.09734642081387955,4700.0,5300.0
9,2023,267,33.9,37.66,9.0,9.0,0.003,,0.19044158385870558,0.3759982934487577,483.6194101643708,-20.77225468204583,135.28988211330042,752.2732053848727,73.23110401840185,0.09734642081387955,4700.0,5300.0
9,2024,267,33.9,37.66,9.0,9.0,0.003,,0.19044158385870558,0.3759982934487577,483.6194101643708,-20.77225468204583,135.28988211330042,752.2732053848727,73.23110401840185,0.09734642081387955,4700.0,5300.0
10,2014,2,,,,,,,,,,,,,,,,
10,2015,2,,,,,,,,,,,,,,,,
10,2016,2,,,,,,,,,,,,,,,,
10,2017,2,,,,,,,,,,,,,,,,
10,2018,46,5.68,16.03,2.0,1.0,0.475,,0.04693980037636342,0.450366423872177,657.1619315074852,-151.18920625702694,43.42219950431708,1148.4363769783972,73.87981780973354,0.06433078861897046,1100.0,3100.0
10,2019,88,16.03,21.67,3.0,3.0,0.703,,0.012638788941487088,0.5868796256209665,529.6684136598365,-137.86240522611175,81.990238619303,1157.0997004052979,55.305106496159524,0.04779631908710008,1100.0,2100.0
10,2020,88,16.03,21.67,3.0,3.0,0.703,,0.012638788941487088,0.5868796256209665,529.6684136598365,-137.86240522611175,81.990238619303,1157.0997004052979,55.305106496159524,0.04779631908710008,1100.0,2100.0
10,2021,186,16.03,51.77,4.0,8.0,0.147,,0.132308225222107,0.38349351463136194,106.6380651704317,-57.778733188406044,102.32287896723665,1161.9999609118508,40.88685098466976,0.03518661993119588,1100.0,2300.0
10,2022,186,16.03,51.77,4.0,8.0,0.147,,0.132308225222107,0.38349351463136194,106.6380651704317,-57.778733188406044,102.32287896723665,1161.9999609118508,40.88685098466976,0.03518661993119588,1100.0,2300.0
10,2023,187,16.03,51.77,4.0,8.0,0.147,,0.13388845648702571,0.3863553545309776,106.6380651704317,-57.778733188406044,103.15562246654036,1163.3512469053148,40.82101442166618,0.03508915689071213,1100.0,2300.0
